Experiment:, 2023-12-15
Start date:, Friday, December 15, 2023
Start time:, 2:22:04 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
441.9996, -1.110451, -1.366607e-06, , -0.0005984023, 1, 6
442.6662, -1.100511, -1.364113e-06, , -0.0005993118, 1, 6
443.3329, -1.090729, -1.361775e-06, , -0.0006002196, 1, 6
443.9996, -1.080788, -1.359437e-06, , -0.0006011259, 1, 6
444.6662, -1.070533, -1.356476e-06, , -0.0006020302, 1, 6
445.3329, -1.060592, -1.353982e-06, , -0.0006029329, 1, 6
445.9996, -1.050494, -1.351488e-06, , -0.0006038339, 1, 6
446.6662, -1.040712, -1.348682e-06, , -0.000604733, 1, 6
447.3329, -1.030456, -1.346188e-06, , -0.0006056305, 1, 6
447.9996, -1.020673, -1.343695e-06, , -0.0006065262, 1, 6
448.6662, -1.010575, -1.341045e-06, , -0.0006074203, 1, 6
449.3329, -1.000477, -1.338395e-06, , -0.0006083125, 1, 6
449.9996, -0.9902212, -1.335745e-06, , -0.000609203, 1, 6
450.6662, -0.9805965, -1.333252e-06, , -0.0006100918, 1, 6
451.3329, -0.9703405, -1.33029e-06, , -0.0006109787, 1, 6
451.9995, -0.9605581, -1.327485e-06, , -0.0006118637, 1, 6
452.6662, -0.9506178, -1.324991e-06, , -0.000612747, 1, 6
453.3329, -0.9406775, -1.322029e-06, , -0.0006136284, 1, 6
453.9995, -0.9305794, -1.320003e-06, , -0.0006145084, 1, 6
454.6662, -0.9206391, -1.317353e-06, , -0.0006153866, 1, 6
455.3329, -0.910541, -1.314548e-06, , -0.000616263, 1, 6
455.9995, -0.9007585, -1.311898e-06, , -0.0006171376, 1, 6
456.6662, -0.8908181, -1.309092e-06, , -0.0006180103, 1, 6
457.3329, -0.8808779, -1.306287e-06, , -0.0006188811, 1, 6
457.9995, -0.870622, -1.303637e-06, , -0.0006197502, 1, 6
458.6662, -0.8608394, -1.300987e-06, , -0.0006206176, 1, 6
459.3329, -0.8505836, -1.298026e-06, , -0.0006214829, 1, 6
459.9995, -0.8408011, -1.295376e-06, , -0.0006223465, 1, 6
460.6662, -0.8303874, -1.292727e-06, , -0.0006232084, 1, 6
461.3329, -0.8198159, -1.289921e-06, , -0.0006240683, 1, 6
461.9995, -0.8095601, -1.287115e-06, , -0.0006249264, 1, 6
462.6662, -0.7996198, -1.283998e-06, , -0.0006257824, 1, 6
463.3329, -0.7896795, -1.281348e-06, , -0.0006266366, 1, 6
463.9995, -0.7797392, -1.278854e-06, , -0.0006274892, 1, 6
464.6662, -0.7696411, -1.275893e-06, , -0.0006283398, 1, 6
465.3329, -0.7597008, -1.272776e-06, , -0.0006291883, 1, 6
465.9995, -0.7497605, -1.270438e-06, , -0.0006300352, 1, 6
466.6662, -0.739978, -1.267632e-06, , -0.0006308803, 1, 6
467.3329, -0.7297221, -1.264515e-06, , -0.0006317233, 1, 6
467.9995, -0.7197818, -1.261709e-06, , -0.0006325645, 1, 6
468.6662, -0.7096837, -1.258904e-06, , -0.0006334037, 1, 6
469.3329, -0.6997434, -1.255631e-06, , -0.0006342408, 1, 6
469.9995, -0.6896453, -1.252981e-06, , -0.0006350761, 1, 6
470.6662, -0.6798628, -1.250019e-06, , -0.0006359095, 1, 6
471.3329, -0.6696069, -1.246746e-06, , -0.0006367406, 1, 6
471.9995, -0.6598244, -1.243941e-06, , -0.0006375699, 1, 6
472.6662, -0.6495685, -1.240979e-06, , -0.0006383972, 1, 6
473.3329, -0.639786, -1.238018e-06, , -0.0006392226, 1, 6
473.9995, -0.6296879, -1.2349e-06, , -0.0006400459, 1, 6
474.6662, -0.6195898, -1.231627e-06, , -0.0006408669, 1, 6
475.3329, -0.6098073, -1.22851e-06, , -0.000641686, 1, 6
475.9995, -0.599867, -1.225237e-06, , -0.0006425028, 1, 6
476.6662, -0.5894534, -1.222275e-06, , -0.0006433176, 1, 6
477.3329, -0.5796708, -1.219002e-06, , -0.0006441303, 1, 6
477.9995, -0.5695727, -1.215729e-06, , -0.0006449408, 1, 6
478.6662, -0.5597902, -1.212612e-06, , -0.0006457492, 1, 6
479.3329, -0.5496921, -1.209339e-06, , -0.0006465554, 1, 6
479.9995, -0.5397518, -1.205909e-06, , -0.0006473594, 1, 6
480.6662, -0.5296537, -1.202636e-06, , -0.0006481611, 1, 6
481.3329, -0.5197134, -1.199519e-06, , -0.0006489608, 1, 6
481.9995, -0.5094575, -1.19609e-06, , -0.0006497581, 1, 6
482.6662, -0.4987283, -1.192973e-06, , -0.0006505535, 1, 6
483.3329, -0.488788, -1.189544e-06, , -0.0006513465, 1, 6
483.9995, -0.4790055, -1.186115e-06, , -0.0006521373, 1, 6
484.6662, -0.4690652, -1.182686e-06, , -0.0006529257, 1, 6
485.3328, -0.4591249, -1.179256e-06, , -0.0006537119, 1, 6
485.9995, -0.4491846, -1.175983e-06, , -0.0006544958, 1, 6
486.6662, -0.4390865, -1.172554e-06, , -0.0006552776, 1, 6
487.3328, -0.4291462, -1.169125e-06, , -0.000656057, 1, 6
487.9995, -0.4188903, -1.165384e-06, , -0.0006568339, 1, 6
488.6662, -0.4086345, -1.161955e-06, , -0.0006576086, 1, 6
489.3328, -0.3986942, -1.158215e-06, , -0.0006583807, 1, 6
489.9995, -0.3885961, -1.15463e-06, , -0.0006591504, 1, 6
490.6662, -0.3786557, -1.151045e-06, , -0.0006599178, 1, 6
491.3328, -0.3687154, -1.147304e-06, , -0.0006606827, 1, 6
491.9995, -0.3589329, -1.143875e-06, , -0.0006614453, 1, 6
492.6662, -0.3489926, -1.140134e-06, , -0.0006622053, 1, 6
493.3328, -0.3390523, -1.136549e-06, , -0.000662963, 1, 6
493.9995, -0.3289542, -1.132653e-06, , -0.0006637182, 1, 6
494.6662, -0.3190139, -1.128912e-06, , -0.0006644708, 1, 6
495.3328, -0.3087581, -1.125171e-06, , -0.0006652208, 1, 6
495.9995, -0.2991333, -1.121275e-06, , -0.0006659684, 1, 6
496.6662, -0.2890352, -1.117222e-06, , -0.0006667132, 1, 6
497.3328, -0.2790949, -1.113481e-06, , -0.0006674555, 1, 6
497.9995, -0.268839, -1.109585e-06, , -0.0006681953, 1, 6
498.6662, -0.2590565, -1.105376e-06, , -0.0006689322, 1, 6
499.3328, -0.2491162, -1.101635e-06, , -0.0006696666, 1, 6
499.9995, -0.2378047, -1.097427e-06, , -0.0006703982, 2, 6
500.6662, -0.2278711, -1.093375e-06, , -0.0006711271, 2, 6
501.3328, -0.2178745, -1.089322e-06, , -0.0006718533, 2, 6
501.9995, -0.2077517, -1.084958e-06, , -0.0006725766, 2, 6
502.6662, -0.1976446, -1.080594e-06, , -0.000673297, 2, 6
503.3328, -0.187648, -1.076229e-06, , -0.0006740145, 2, 6
503.9995, -0.1774306, -1.071709e-06, , -0.000674729, 2, 6
504.6662, -0.1675443, -1.066877e-06, , -0.0006754402, 2, 6
505.3328, -0.1574845, -1.06189e-06, , -0.0006761482, 2, 6
505.9995, -0.1475667, -1.05659e-06, , -0.0006768525, 2, 6
506.6662, -0.1374912, -1.050512e-06, , -0.0006775529, 2, 6
507.3328, -0.1274788, -1.043965e-06, , -0.0006782489, 2, 6
507.9995, -0.1174033, -1.036016e-06, , -0.0006789395, 2, 6
508.6662, -0.107249, -1.026508e-06, , -0.0006796239, 2, 6
509.3328, -0.09748882, -1.014974e-06, , -0.0006803005, 2, 6
