Experiment:, 2023-12-15
Start date:, Friday, December 15, 2023
Start time:, 2:22:04 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
35.3333, -1.482345, -1.455138e-06, , -5.338976e-05, 1, 6
35.99996, -1.472247, -1.452177e-06, , -5.435788e-05, 1, 6
36.66663, -1.46136, -1.45093e-06, , -5.532516e-05, 1, 6
37.3333, -1.45142, -1.448904e-06, , -5.629109e-05, 1, 6
37.99996, -1.441322, -1.445319e-06, , -5.725464e-05, 1, 6
38.66663, -1.431224, -1.442513e-06, , -5.821631e-05, 1, 6
39.33329, -1.421441, -1.440331e-06, , -5.917653e-05, 1, 6
39.99996, -1.411343, -1.437214e-06, , -6.013468e-05, 1, 6
40.66663, -1.401403, -1.437058e-06, , -6.109272e-05, 1, 6
41.33329, -1.391147, -1.433941e-06, , -6.204868e-05, 1, 6
41.99996, -1.381207, -1.432538e-06, , -6.30037e-05, 1, 6
42.66662, -1.371109, -1.4302e-06, , -6.395716e-05, 1, 6
43.33329, -1.361326, -1.428174e-06, , -6.490928e-05, 1, 6
43.99996, -1.351386, -1.425212e-06, , -6.585941e-05, 1, 6
44.66662, -1.341445, -1.423342e-06, , -6.680831e-05, 1, 6
45.33329, -1.331189, -1.42116e-06, , -6.775575e-05, 1, 6
45.99995, -1.321249, -1.418354e-06, , -6.870132e-05, 1, 6
46.66662, -1.311309, -1.41586e-06, , -6.964523e-05, 1, 6
47.33329, -1.301526, -1.414302e-06, , -7.058809e-05, 1, 6
47.99995, -1.29127, -1.411652e-06, , -7.152919e-05, 1, 6
48.66662, -1.28133, -1.409158e-06, , -7.246863e-05, 1, 6
49.33328, -1.271074, -1.406041e-06, , -7.340599e-05, 1, 6
49.99995, -1.26145, -1.40417e-06, , -7.43421e-05, 1, 6
50.66662, -1.251194, -1.401365e-06, , -7.527634e-05, 1, 6
51.33328, -1.241569, -1.399339e-06, , -7.620924e-05, 1, 6
51.99995, -1.231471, -1.397156e-06, , -7.714067e-05, 1, 6
52.66661, -1.221531, -1.394039e-06, , -7.807003e-05, 1, 6
53.33328, -1.211117, -1.391389e-06, , -7.899763e-05, 1, 6
53.99995, -1.201177, -1.389675e-06, , -7.992407e-05, 1, 6
54.66661, -1.191236, -1.386869e-06, , -8.084865e-05, 1, 6
55.33328, -1.181296, -1.384531e-06, , -8.177167e-05, 1, 6
55.99994, -1.171356, -1.381882e-06, , -8.269292e-05, 1, 6
56.66661, -1.161258, -1.379076e-06, , -8.361231e-05, 1, 6
57.33328, -1.151317, -1.376426e-06, , -8.452992e-05, 1, 6
57.99994, -1.140588, -1.3744e-06, , -8.544619e-05, 1, 6
58.66661, -1.13049, -1.37253e-06, , -8.636121e-05, 1, 6
59.33327, -1.120392, -1.369256e-06, , -8.727404e-05, 1, 6
59.99994, -1.110294, -1.367386e-06, , -8.818563e-05, 1, 6
60.66661, -1.100669, -1.364581e-06, , -8.909535e-05, 1, 6
61.33327, -1.090729, -1.362554e-06, , -9.000372e-05, 1, 6
61.99994, -1.080473, -1.359437e-06, , -9.091001e-05, 1, 6
62.6666, -1.07069, -1.356943e-06, , -9.181464e-05, 1, 6
63.33327, -1.060592, -1.351644e-06, , -9.271574e-05, 1, 6
63.99994, -1.050652, -1.350553e-06, , -9.36161e-05, 1, 6
64.6666, -1.040712, -1.349462e-06, , -9.451574e-05, 1, 6
65.33327, -1.030614, -1.346656e-06, , -9.541351e-05, 1, 6
65.99993, -1.020673, -1.343695e-06, , -9.630931e-05, 1, 6
66.6666, -1.010417, -1.341357e-06, , -9.720355e-05, 1, 6
67.33327, -1.000635, -1.338551e-06, , -9.809591e-05, 1, 6
67.99993, -0.990379, -1.336992e-06, , -9.898724e-05, 1, 6
68.6666, -0.9805965, -1.334343e-06, , -9.98768e-05, 1, 6
69.33326, -0.9703405, -1.331537e-06, , -0.0001007645, 1, 6
69.99993, -0.9605581, -1.328732e-06, , -0.0001016503, 1, 6
70.6666, -0.9506178, -1.326238e-06, , -0.0001025345, 1, 6
71.33326, -0.9406775, -1.3239e-06, , -0.0001034171, 1, 6
71.99993, -0.9305794, -1.320938e-06, , -0.0001042977, 1, 6
72.66659, -0.9206391, -1.318444e-06, , -0.0001051767, 1, 6
73.33326, -0.910541, -1.315483e-06, , -0.0001060536, 1, 6
73.99993, -0.9010741, -1.312833e-06, , -0.0001069289, 1, 6
74.66659, -0.8906604, -1.310339e-06, , -0.0001078024, 1, 6
75.33326, -0.8811934, -1.307222e-06, , -0.0001086739, 1, 6
75.99992, -0.8709375, -1.304416e-06, , -0.0001095435, 1, 6
76.66659, -0.8609972, -1.301923e-06, , -0.0001104115, 1, 6
77.33326, -0.8508991, -1.299429e-06, , -0.0001112777, 1, 6
77.99992, -0.8409588, -1.29787e-06, , -0.000112143, 1, 6
78.66659, -0.8305452, -1.293506e-06, , -0.0001130053, 1, 6
79.33325, -0.8199738, -1.290077e-06, , -0.0001138654, 1, 6
79.99992, -0.8098757, -1.288206e-06, , -0.0001147242, 1, 6
80.66659, -0.7999353, -1.285713e-06, , -0.0001155813, 1, 6
81.33325, -0.7898372, -1.282595e-06, , -0.0001164364, 1, 6
81.99992, -0.7800547, -1.279634e-06, , -0.0001172895, 1, 6
82.66658, -0.7697989, -1.276984e-06, , -0.0001181408, 1, 6
83.33325, -0.7598585, -1.273555e-06, , -0.0001189898, 1, 6
83.99992, -0.7497605, -1.271217e-06, , -0.0001198373, 1, 6
84.66658, -0.7398202, -1.267944e-06, , -0.0001206826, 1, 6
85.33325, -0.7297221, -1.265138e-06, , -0.000121526, 1, 6
85.99991, -0.7197818, -1.261242e-06, , -0.0001223669, 1, 6
86.66658, -0.7098415, -1.258748e-06, , -0.000123206, 1, 6
87.33325, -0.7002168, -1.256722e-06, , -0.0001240438, 1, 6
87.99991, -0.6898031, -1.253604e-06, , -0.0001248796, 1, 6
88.66658, -0.6800206, -1.250019e-06, , -0.0001257129, 1, 6
89.33324, -0.6699225, -1.247214e-06, , -0.0001265444, 1, 6
89.99991, -0.66014, -1.243785e-06, , -0.0001273736, 1, 6
90.66658, -0.6500419, -1.240667e-06, , -0.0001282007, 1, 6
91.33324, -0.6401016, -1.237862e-06, , -0.0001290259, 1, 6
91.99991, -0.6300035, -1.234277e-06, , -0.0001298488, 1, 6
92.66657, -0.620221, -1.231316e-06, , -0.0001306697, 1, 6
93.33324, -0.6099651, -1.228978e-06, , -0.000131489, 1, 6
93.99991, -0.599867, -1.225393e-06, , -0.0001323059, 1, 6
94.66657, -0.5896111, -1.22212e-06, , -0.0001331206, 1, 6
95.33324, -0.5798286, -1.220249e-06, , -0.0001339341, 1, 6
95.9999, -0.5698883, -1.21495e-06, , -0.0001347441, 1, 6
96.66657, -0.5601057, -1.215417e-06, , -0.0001355544, 1, 6
97.33324, -0.5498499, -1.208715e-06, , -0.0001363602, 1, 6
97.9999, -0.5395941, -1.206221e-06, , -0.0001371643, 1, 6
98.66657, -0.5298115, -1.20326e-06, , -0.0001379665, 1, 6
99.33323, -0.5201867, -1.198896e-06, , -0.0001387658, 1, 6
99.9999, -0.5097731, -1.196713e-06, , -0.0001395636, 1, 6
100.6666, -0.4988861, -1.193128e-06, , -0.000140359, 1, 6
101.3332, -0.4889458, -1.189388e-06, , -0.0001411519, 1, 6
101.9999, -0.4791633, -1.185959e-06, , -0.0001419426, 1, 6
102.6666, -0.4690652, -1.182841e-06, , -0.0001427311, 1, 6
103.3332, -0.4591249, -1.179101e-06, , -0.0001435172, 1, 6
103.9999, -0.4491846, -1.175672e-06, , -0.000144301, 1, 6
104.6666, -0.439402, -1.172554e-06, , -0.0001450827, 1, 6
105.3332, -0.4293039, -1.169125e-06, , -0.0001458621, 1, 6
105.9999, -0.4192059, -1.165228e-06, , -0.0001466389, 1, 6
106.6666, -0.40895, -1.161799e-06, , -0.0001474134, 1, 6
107.3332, -0.3988519, -1.158059e-06, , -0.0001481855, 1, 6
107.9999, -0.3887538, -1.154474e-06, , -0.0001489551, 1, 6
108.6666, -0.3789713, -1.150577e-06, , -0.0001497222, 1, 6
109.3332, -0.3688732, -1.147616e-06, , -0.0001504872, 1, 6
109.9999, -0.3590907, -1.144031e-06, , -0.0001512499, 1, 6
110.6666, -0.3489926, -1.140602e-06, , -0.0001520103, 1, 6
111.3332, -0.3388945, -1.136549e-06, , -0.000152768, 1, 6
111.9999, -0.3289542, -1.132497e-06, , -0.000153523, 1, 6
112.6666, -0.3190139, -1.129068e-06, , -0.0001542758, 1, 6
113.3332, -0.3090736, -1.124548e-06, , -0.0001550255, 1, 6
113.9999, -0.2992911, -1.12143e-06, , -0.0001557731, 1, 6
114.6666, -0.2890352, -1.11769e-06, , -0.0001565182, 1, 6
115.3332, -0.2792527, -1.114105e-06, , -0.0001572609, 1, 6
115.9999, -0.2689968, -1.109117e-06, , -0.0001580003, 1, 6
116.6666, -0.2592143, -1.105532e-06, , -0.0001587374, 1, 6
117.3332, -0.2489584, -1.101791e-06, , -0.0001594719, 1, 6
117.9999, -0.2378678, -1.097427e-06, , -0.0001602035, 2, 6
118.6665, -0.2278396, -1.09353e-06, , -0.0001609325, 2, 6
119.3332, -0.217906, -1.089322e-06, , -0.0001616587, 2, 6
119.9999, -0.2076886, -1.084802e-06, , -0.0001623819, 2, 6
120.6665, -0.1977235, -1.080594e-06, , -0.0001631023, 2, 6
121.3332, -0.1876953, -1.075918e-06, , -0.0001638196, 2, 6
121.9999, -0.177604, -1.07093e-06, , -0.0001645336, 2, 6
122.6665, -0.1676231, -1.066722e-06, , -0.0001652447, 2, 6
123.3332, -0.1575003, -1.061734e-06, , -0.0001659525, 2, 6
123.9999, -0.1475667, -1.05659e-06, , -0.0001666569, 2, 6
124.6665, -0.1376016, -1.050356e-06, , -0.0001673572, 2, 6
125.3332, -0.1277626, -1.045368e-06, , -0.0001680541, 2, 6
125.9999, -0.1175767, -1.036639e-06, , -0.0001687452, 2, 6
126.6665, -0.1074224, -1.026976e-06, , -0.0001694298, 2, 6
127.3332, -0.09740999, -1.014974e-06, , -0.0001701065, 2, 6
