Experiment:, 2023-12-15
Start date:, Friday, December 15, 2023
Start time:, 2:22:04 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
283.3331, -1.582064, -1.476336e-06, , -0.0003838015, 1, 6
283.9997, -1.572281, -1.47431e-06, , -0.0003847844, 1, 6
284.6664, -1.562025, -1.471816e-06, , -0.0003857656, 1, 6
285.333, -1.552085, -1.469478e-06, , -0.0003867452, 1, 6
285.9997, -1.542145, -1.46714e-06, , -0.0003877233, 1, 6
286.6664, -1.532047, -1.464958e-06, , -0.0003887, 1, 6
287.333, -1.522106, -1.463243e-06, , -0.0003896755, 1, 6
287.9997, -1.512166, -1.461061e-06, , -0.0003906495, 1, 6
288.6664, -1.502384, -1.458723e-06, , -0.000391622, 1, 6
289.333, -1.492443, -1.456853e-06, , -0.0003925932, 1, 6
289.9997, -1.482503, -1.454827e-06, , -0.0003935631, 1, 6
290.6664, -1.472405, -1.452489e-06, , -0.0003945314, 1, 6
291.333, -1.46136, -1.450151e-06, , -0.0003954982, 1, 6
291.9997, -1.451262, -1.447813e-06, , -0.0003964634, 1, 6
292.6664, -1.44148, -1.445787e-06, , -0.0003974272, 1, 6
293.333, -1.431224, -1.443137e-06, , -0.0003983893, 1, 6
293.9997, -1.421283, -1.440799e-06, , -0.0003993499, 1, 6
294.6664, -1.411185, -1.438617e-06, , -0.000400309, 1, 6
295.333, -1.401245, -1.436435e-06, , -0.0004012666, 1, 6
295.9997, -1.390989, -1.434252e-06, , -0.0004022227, 1, 6
296.6664, -1.381207, -1.431759e-06, , -0.0004031772, 1, 6
297.333, -1.371266, -1.429109e-06, , -0.00040413, 1, 6
297.9997, -1.361326, -1.427239e-06, , -0.0004050815, 1, 6
298.6664, -1.35107, -1.424901e-06, , -0.0004060314, 1, 6
299.333, -1.341287, -1.423342e-06, , -0.0004069803, 1, 6
299.9997, -1.331189, -1.42038e-06, , -0.0004079272, 1, 6
300.6664, -1.321091, -1.417575e-06, , -0.0004088723, 1, 6
301.333, -1.311309, -1.415237e-06, , -0.0004098158, 1, 6
301.9997, -1.301369, -1.413678e-06, , -0.0004107582, 1, 6
302.6664, -1.291428, -1.410717e-06, , -0.0004116987, 1, 6
303.333, -1.28133, -1.408535e-06, , -0.0004126377, 1, 6
303.9997, -1.271232, -1.405729e-06, , -0.0004135749, 1, 6
304.6664, -1.261292, -1.403547e-06, , -0.0004145105, 1, 6
305.333, -1.251194, -1.401209e-06, , -0.0004154447, 1, 6
305.9997, -1.241253, -1.398403e-06, , -0.0004163769, 1, 6
306.6664, -1.231313, -1.39591e-06, , -0.0004173076, 1, 6
307.333, -1.221215, -1.393883e-06, , -0.0004182368, 1, 6
307.9997, -1.211117, -1.391389e-06, , -0.0004191644, 1, 6
308.6664, -1.201177, -1.389207e-06, , -0.0004200905, 1, 6
309.333, -1.191236, -1.386402e-06, , -0.0004210148, 1, 6
309.9997, -1.181296, -1.384064e-06, , -0.0004219375, 1, 6
310.6664, -1.171198, -1.381414e-06, , -0.0004228585, 1, 6
311.333, -1.161573, -1.379076e-06, , -0.0004237778, 1, 6
311.9997, -1.151317, -1.376738e-06, , -0.0004246957, 1, 6
312.6664, -1.140588, -1.374244e-06, , -0.0004256118, 1, 6
313.333, -1.130648, -1.37175e-06, , -0.0004265263, 1, 6
313.9997, -1.120392, -1.369101e-06, , -0.0004274391, 1, 6
314.6664, -1.110451, -1.366763e-06, , -0.0004283502, 1, 6
315.333, -1.100669, -1.364269e-06, , -0.0004292598, 1, 6
315.9997, -1.090729, -1.361775e-06, , -0.0004301676, 1, 6
316.6664, -1.080631, -1.358969e-06, , -0.0004310736, 1, 6
317.333, -1.070533, -1.356631e-06, , -0.000431978, 1, 6
317.9997, -1.06075, -1.354138e-06, , -0.0004328807, 1, 6
318.6663, -1.050652, -1.3518e-06, , -0.0004337819, 1, 6
319.333, -1.040554, -1.348994e-06, , -0.0004346813, 1, 6
319.9997, -1.030614, -1.346968e-06, , -0.0004355792, 1, 6
320.6663, -1.020673, -1.344006e-06, , -0.0004364753, 1, 6
321.333, -1.01026, -1.341357e-06, , -0.0004373695, 1, 6
321.9997, -1.000477, -1.339019e-06, , -0.0004382622, 1, 6
322.6663, -0.9902212, -1.336213e-06, , -0.000439153, 1, 6
323.333, -0.9805965, -1.333096e-06, , -0.0004400417, 1, 6
323.9997, -0.9703405, -1.330446e-06, , -0.0004409287, 1, 6
324.6663, -0.9605581, -1.327952e-06, , -0.000441814, 1, 6
325.333, -0.9506178, -1.324991e-06, , -0.0004426973, 1, 6
325.9997, -0.9405197, -1.322341e-06, , -0.0004435789, 1, 6
326.6663, -0.9304216, -1.319691e-06, , -0.0004444587, 1, 6
327.333, -0.9206391, -1.317197e-06, , -0.0004453368, 1, 6
327.9997, -0.910541, -1.314548e-06, , -0.0004462131, 1, 6
328.6663, -0.9006007, -1.311742e-06, , -0.0004470877, 1, 6
329.333, -0.8905026, -1.309092e-06, , -0.0004479604, 1, 6
329.9997, -0.8807201, -1.306443e-06, , -0.0004488313, 1, 6
330.6663, -0.8707798, -1.303949e-06, , -0.0004497006, 1, 6
331.333, -0.8608394, -1.301299e-06, , -0.0004505682, 1, 6
331.9997, -0.8505836, -1.298338e-06, , -0.0004514337, 1, 6
332.6663, -0.8408011, -1.296e-06, , -0.0004522977, 1, 6
333.333, -0.8303874, -1.292882e-06, , -0.0004531596, 1, 6
333.9997, -0.8198159, -1.290077e-06, , -0.0004540197, 1, 6
334.6663, -0.8095601, -1.287583e-06, , -0.0004548781, 1, 6
335.333, -0.7996198, -1.284777e-06, , -0.0004557346, 1, 6
335.9997, -0.7895217, -1.281816e-06, , -0.0004565891, 1, 6
336.6663, -0.7797392, -1.278699e-06, , -0.0004574416, 1, 6
337.333, -0.7694833, -1.276049e-06, , -0.0004582923, 1, 6
337.9997, -0.7597008, -1.273243e-06, , -0.0004591411, 1, 6
338.6663, -0.7497605, -1.270438e-06, , -0.0004599881, 1, 6
339.333, -0.739978, -1.267476e-06, , -0.0004608331, 1, 6
339.9997, -0.7297221, -1.264671e-06, , -0.0004616762, 1, 6
340.6663, -0.7197818, -1.261554e-06, , -0.0004625172, 1, 6
341.333, -0.7096837, -1.258436e-06, , -0.0004633562, 1, 6
341.9997, -0.6997434, -1.255631e-06, , -0.0004641933, 1, 6
342.6663, -0.6894875, -1.252669e-06, , -0.0004650284, 1, 6
343.333, -0.679705, -1.249864e-06, , -0.0004658616, 1, 6
343.9997, -0.6697647, -1.246746e-06, , -0.0004666928, 1, 6
344.6663, -0.6596666, -1.243941e-06, , -0.0004675221, 1, 6
345.333, -0.6497263, -1.240979e-06, , -0.0004683494, 1, 6
345.9997, -0.639786, -1.237862e-06, , -0.0004691746, 1, 6
346.6663, -0.6296879, -1.2349e-06, , -0.0004699979, 1, 6
347.333, -0.6199054, -1.231471e-06, , -0.0004708189, 1, 6
347.9997, -0.6094917, -1.22851e-06, , -0.0004716379, 1, 6
348.6663, -0.5997092, -1.225393e-06, , -0.0004724548, 1, 6
349.333, -0.5896111, -1.22212e-06, , -0.0004732696, 1, 6
349.9997, -0.579513, -1.219002e-06, , -0.0004740822, 1, 6
350.6663, -0.5695727, -1.215729e-06, , -0.0004748927, 1, 6
351.333, -0.559948, -1.212768e-06, , -0.0004757012, 1, 6
351.9996, -0.5496921, -1.209183e-06, , -0.0004765074, 1, 6
352.6663, -0.5397518, -1.205909e-06, , -0.0004773113, 1, 6
353.333, -0.5296537, -1.203104e-06, , -0.0004781134, 1, 6
353.9996, -0.5197134, -1.199675e-06, , -0.0004789131, 1, 6
354.6663, -0.5096154, -1.196402e-06, , -0.0004797107, 1, 6
355.333, -0.4990439, -1.192817e-06, , -0.0004805059, 1, 6
355.9996, -0.4889458, -1.189544e-06, , -0.000481299, 1, 6
356.6663, -0.4788477, -1.185959e-06, , -0.0004820896, 1, 6
357.333, -0.4689074, -1.182841e-06, , -0.0004828782, 1, 6
357.9996, -0.4588093, -1.179256e-06, , -0.0004836643, 1, 6
358.6663, -0.448869, -1.175983e-06, , -0.0004844483, 1, 6
359.333, -0.4390865, -1.17271e-06, , -0.0004852301, 1, 6
359.9996, -0.4288306, -1.169125e-06, , -0.0004860096, 1, 6
360.6663, -0.4188903, -1.16554e-06, , -0.0004867866, 1, 6
361.333, -0.40895, -1.161799e-06, , -0.0004875611, 1, 6
361.9996, -0.3988519, -1.158526e-06, , -0.0004883335, 1, 6
362.6663, -0.3889116, -1.15463e-06, , -0.0004891032, 1, 6
363.333, -0.3788135, -1.151045e-06, , -0.0004898706, 1, 6
363.9996, -0.3688732, -1.14746e-06, , -0.0004906355, 1, 6
364.6663, -0.3586173, -1.143875e-06, , -0.0004913982, 1, 6
365.333, -0.3488348, -1.140134e-06, , -0.0004921582, 1, 6
365.9996, -0.3388945, -1.136393e-06, , -0.0004929158, 1, 6
366.6663, -0.3287964, -1.132341e-06, , -0.0004936707, 1, 6
367.333, -0.3188561, -1.128912e-06, , -0.0004944233, 1, 6
367.9996, -0.3086002, -1.124859e-06, , -0.0004951732, 1, 6
368.6663, -0.2991333, -1.121275e-06, , -0.0004959207, 1, 6
369.333, -0.2888774, -1.117845e-06, , -0.0004966659, 1, 6
369.9996, -0.2789371, -1.113325e-06, , -0.0004974082, 1, 6
370.6663, -0.268839, -1.109585e-06, , -0.0004981479, 1, 6
371.333, -0.2592143, -1.105688e-06, , -0.000498885, 1, 6
371.9996, -0.2489584, -1.101791e-06, , -0.0004996196, 1, 6
372.6663, -0.2379151, -1.097427e-06, , -0.0005003512, 2, 6
373.333, -0.2280446, -1.09353e-06, , -0.0005010802, 2, 6
373.9996, -0.2181425, -1.089478e-06, , -0.0005018065, 2, 6
374.6663, -0.2077359, -1.084958e-06, , -0.0005025298, 2, 6
375.333, -0.1977235, -1.080749e-06, , -0.0005032503, 2, 6
375.9996, -0.1876795, -1.076229e-06, , -0.0005039678, 2, 6
376.6663, -0.1775252, -1.071553e-06, , -0.0005046822, 2, 6
377.333, -0.1676546, -1.066877e-06, , -0.0005053934, 2, 6
377.9996, -0.1577368, -1.061734e-06, , -0.0005061012, 2, 6
378.6663, -0.1476929, -1.056434e-06, , -0.0005068055, 2, 6
379.333, -0.1375858, -1.050667e-06, , -0.000507506, 2, 6
379.9996, -0.1276838, -1.043965e-06, , -0.0005082019, 2, 6
380.6663, -0.117561, -1.036016e-06, , -0.0005088926, 2, 6
381.333, -0.1075486, -1.02682e-06, , -0.0005095772, 2, 6
381.9996, -0.09748882, -1.014974e-06, , -0.0005102538, 2, 6
