Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
160, 0.3498266, 6.888295e-05, , 0.0003241506, , , , , , , , , , 1, 1
161, 0.3498266, 2.104451e-06, , 0.000326255, , , , , , , , , , 1, 4
162, 0.3501422, 1.979874e-06, , 0.0003282349, 1000000, -0.00195998, -0.002381678, 1.857794e-06, -2.907497e-06, 275.8085, -850.345, 893.9558, -72.02958, 1, 4
162, 0.3501422, 1.979874e-06, , 0.0003282349, 794328.2, 0.0001523813, 0.002998973, -2.563852e-06, 9.672862e-07, 334.2907, -1043.593, 1095.827, -72.23835, 1, 4
162, 0.3501422, 1.979874e-06, , 0.0003282349, 630957.3, -0.002887841, -0.0001234822, -5.655362e-07, -2.076445e-06, 407.9889, -1279.643, 1343.109, -72.31614, 1, 4
163, 0.3498266, 1.730722e-06, , 0.0003299656, 501187.2, -0.003669528, -0.0009789473, -1.180109e-07, -2.305964e-06, 504.6448, -1565.495, 1644.822, -72.13302, 1, 4
163, 0.3498266, 1.730722e-06, , 0.0003299656, 398107.1, 0.003139199, 0.002046477, -4.720779e-07, 1.80173e-06, 635.6866, -1908.884, 2011.948, -71.58147, 1, 4
163, 0.3498266, 1.730722e-06, , 0.0003299656, 316227.7, -0.003062803, -0.002108154, 3.965553e-07, -1.461769e-06, 813.8814, -2316.064, 2454.905, -70.63816, 1, 4
164, 0.3499844, 1.808582e-06, , 0.0003317742, 251188.6, 0.002546383, -0.003049452, 1.258443e-06, 4.359435e-07, 1057.147, -2789.406, 2983.009, -69.24396, 1, 4
164, 0.3499844, 1.808582e-06, , 0.0003317742, 199526.2, 0.001716502, -0.003569322, 1.097585e-06, 6.207318e-08, 1375.577, -3329.773, 3602.721, -67.55378, 1, 4
164, 0.3499844, 1.808582e-06, , 0.0003317742, 158489.3, 0.002623079, 0.002946177, -3.689334e-07, 8.342987e-07, 1790.808, -3935.962, 4324.21, -65.53512, 1, 4
164, 0.3499844, 1.808582e-06, , 0.0003317742, 125892.5, -0.002570226, 0.003100123, -7.609698e-07, -1.75381e-07, 2315.651, -4607.601, 5156.765, -63.31718, 1, 4
165, 0.3537712, 2.139667e-06, , 0.0003339139, 99999.97, 9.149572e-05, 0.004020322, -5.678307e-07, 3.341088e-07, 2974.865, -5329.746, 6103.771, -60.83138, 1, 5
165, 0.3537712, 2.139667e-06, , 0.0003339139, 79432.8, 0.004020169, -4.022521e-05, 2.990521e-07, 4.713643e-07, 3797.229, -6119.682, 7202.045, -58.18063, 1, 5
166, 0.3499844, 1.754605e-06, , 0.0003356685, 63095.71, 0.001354815, 0.003797186, -2.770702e-07, 3.88181e-07, 4830.095, -6937.719, 8453.506, -55.15406, 1, 5
