Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
516, 0.6751744, 0.005279531, , 0.1981126, , , , , , , , , , 1, 1
517, 0.6751744, 0.005327739, , 0.2034403, 1000000, 0.0001024823, -0.0003507435, -5.531166e-05, -6.700202e-05, 2.362284, 3.479659, 4.205759, 55.82805, 1, 2
518, 0.6753321, 0.005321517, , 0.2087619, 794328.2, -0.0002531083, 0.0004117826, 3.671683e-05, 0.0001306472, 2.416537, 2.616482, 3.561689, 47.27497, 1, 2
518, 0.6753321, 0.005321517, , 0.2087619, 630957.3, 0.0006042036, 0.0002888518, 0.0002077044, -4.544519e-05, 2.485685, 1.934548, 3.149779, 37.89276, 1, 2
518, 0.6753321, 0.005321517, , 0.2087619, 501187.2, 0.001257661, 0.000407156, 0.0004479449, -8.275644e-05, 2.552577, 1.380523, 2.901981, 28.40607, 1, 2
519, 0.6753321, 0.005324628, , 0.2140865, 398107.1, -0.00172153, -0.001084799, -0.0007152418, -0.0001604044, 2.615515, 0.9301174, 2.775975, 19.57617, 1, 2
519, 0.6753321, 0.005324628, , 0.2140865, 316227.7, -0.003173224, 0.0002506254, -0.001117962, 0.0003205223, 2.6822, 0.5448123, 2.736973, 11.48179, 1, 2
519, 0.6753321, 0.005324628, , 0.2140865, 251188.6, 0.003645951, -0.003282409, 0.001224362, -0.001288304, 2.751911, 0.2147145, 2.760274, 4.461395, 1, 2
520, 0.6753321, 0.005338628, , 0.2194251, 199526.2, 0.005374549, -0.00106006, 0.001908734, -0.0003204138, 2.829269, -0.0804319, 2.830412, -1.628395, 1, 2
520, 0.6753321, 0.005338628, , 0.2194251, 158489.3, 0.00436927, 0.002753014, 0.00136403, 0.001111472, 2.913392, -0.3556677, 2.935022, -6.960242, 1, 2
520, 0.6753321, 0.005338628, , 0.2194251, 125892.5, -0.003571567, 0.003322763, -0.001357737, 0.0008222719, 3.009017, -0.6249607, 3.073233, -11.73329, 1, 2
521, 0.6765944, 0.00558907, , 0.2250142, 99999.97, 0.0008825493, -0.004500037, 0.000645036, -0.001254545, 3.123074, -0.9022764, 3.250799, -16.11435, 1, 2
521, 0.6765944, 0.00558907, , 0.2250142, 79432.8, -0.001453269, -0.004153547, 1.846206e-05, -0.001262298, 3.272927, -1.199158, 3.48569, -20.12217, 1, 2
521, 0.6765944, 0.00558907, , 0.2250142, 63095.71, 0.001653123, 0.003958917, -1.818233e-05, 0.001130964, 3.476082, -1.517578, 3.792913, -23.58498, 1, 2
521, 0.6765944, 0.00558907, , 0.2250142, 50118.7, -0.003349195, -0.002540539, -0.0004496338, -0.0008978184, 3.755874, -1.849402, 4.186511, -26.21576, 1, 2
522, 0.6751744, 0.005347961, , 0.2303621, 39810.7, -0.003800301, 0.00164859, -0.0008845665, -6.620849e-05, 4.133575, -2.173119, 4.669999, -27.73197, 1, 2
522, 0.6751744, 0.005347961, , 0.2303621, 31622.76, 0.001142831, -0.003948871, 0.0005473365, -0.0005652315, 4.615904, -2.447885, 5.224817, -27.93769, 1, 2
522, 0.6751744, 0.005347961, , 0.2303621, 25118.85, 0.003306053, -0.002389968, 0.000692671, -0.0001096452, 5.189053, -2.628972, 5.817024, -26.86851, 1, 2
523, 0.6751744, 0.005349516, , 0.2357117, 19952.61, -0.001629935, 0.003714849, -0.0004743866, 0.0004205817, 5.81098, -2.678947, 6.398769, -24.7504, 1, 2
523, 0.6751744, 0.005349516, , 0.2357117, 15848.92, -0.002152485, -0.003429295, -0.0001032828, -0.00057607, 6.416569, -2.586081, 6.918105, -21.951, 1, 2
523, 0.6751744, 0.005349516, , 0.2357117, 12589.25, -0.001013048, -0.003906805, 4.149944e-05, -0.0005477772, 6.952096, -2.376068, 7.346928, -18.86926, 1, 2
524, 0.6761211, 0.005511293, , 0.241223, 9999.994, -0.003123746, -0.002540089, -0.0003012387, -0.0004293491, 7.385262, -2.093911, 7.676364, -15.82939, 1, 2
524, 0.6761211, 0.005511293, , 0.241223, 7943.277, -0.001885045, 0.003558264, -0.0003334944, 0.0003842278, 7.710411, -1.786269, 7.914619, -13.04359, 1, 2
524, 0.6761211, 0.005511293, , 0.241223, 6309.569, -0.003629914, -0.001726459, -0.0004022295, -0.0002928098, 7.940909, -1.488498, 8.079212, -10.61671, 1, 2
525, 0.6753321, 0.005357294, , 0.2465803, 5011.869, -0.002630992, 0.003030972, -0.0003727543, 0.0003180642, 8.099422, -1.220202, 8.19082, -8.567352, 1, 2
525, 0.6753321, 0.005357294, , 0.2465803, 3981.069, 0.003911566, -0.0009138453, 0.0004832387, -5.324217e-05, 8.203255, -0.9872683, 8.26245, -6.862587, 1, 2
525, 0.6753321, 0.005357294, , 0.2465803, 3162.275, -0.003972831, -0.0005644714, -0.0004695051, -0.0001135207, 8.269018, -0.7970806, 8.307346, -5.505936, 1, 2
526, 0.6748587, 0.005313739, , 0.251894, 2511.885, -0.003900538, -0.0009294563, -0.0004577555, -0.0001468989, 8.316173, -0.6382886, 8.340632, -4.389, 1, 2
526, 0.6748587, 0.005313739, , 0.251894, 1995.261, -0.0007080917, -0.003951517, -5.574843e-05, -0.0004771444, 8.341121, -0.5094627, 8.356665, -3.495195, 1, 2
526, 0.6748587, 0.005313739, , 0.251894, 1584.892, -0.0006866766, -0.003952871, -5.904389e-05, -0.0004757039, 8.359896, -0.4058739, 8.369743, -2.779534, 1, 2
527, 0.6769099, 0.005536182, , 0.2574302, 1258.924, -0.001895481, 0.003532867, -0.0002421651, 0.0004125497, 8.374815, -0.3214328, 8.380981, -2.197984, 1, 2
527, 0.6769099, 0.005536182, , 0.2574302, 999.9991, -0.003284819, -0.002306462, -0.0003833663, -0.0002870093, 8.377218, -0.2553097, 8.381108, -1.745644, 1, 2
527, 0.6769099, 0.005536182, , 0.2574302, 794.3275, 0.0006525424, 0.003956849, 6.63521e-05, 0.0004736984, 8.381604, -0.2035164, 8.384075, -1.390944, 1, 2
528, 0.6753321, 0.005360405, , 0.2627906, 630.9567, -0.00319605, 0.002418966, -0.000386532, 0.0002809459, 8.386593, -0.1624383, 8.388166, -1.109612, 1, 2
528, 0.6753321, 0.005360405, , 0.2627906, 501.1867, 0.003737984, 0.001458561, 0.0004430025, 0.0001806282, 8.386107, -0.1268765, 8.387067, -0.8667828, 1, 2
528, 0.6753321, 0.005360405, , 0.2627906, 398.1068, 0.001150445, -0.003842626, 0.0001426449, -0.0004565056, 8.386133, -0.1003156, 8.386733, -0.6853443, 1, 2
529, 0.6753321, 0.00535885, , 0.2681494, 316.2274, 0.00292661, -0.002737742, 0.0003519536, -0.0003229712, 8.389115, -0.0804078, 8.389501, -0.5491504, 1, 2
