Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
212, 0.3998437, 3.777444e-05, , 0.0005158288, , , , , , , , , , 1, 1
213, 0.4000015, 6.402337e-06, , 0.0005222312, , , , , , , , , , 1, 4
214, 0.3995281, 6.713778e-06, , 0.0005289449, 1000000, -0.002649588, 0.003246919, -1.768193e-05, -1.419154e-06, 134.2443, -194.4036, 236.2505, -55.3732, 1, 4
214, 0.3995281, 6.713778e-06, , 0.0005289449, 794328.2, 0.00154467, -0.004148614, 1.551108e-05, -3.246742e-06, 149.0393, -236.2647, 279.3451, -57.75566, 1, 4
214, 0.3995281, 6.713778e-06, , 0.0005289449, 630957.3, -0.002874369, -0.002041049, 9.4476e-07, -1.055975e-05, 167.591, -287.1946, 332.5169, -59.73451, 1, 4
215, 0.3998437, 7.352232e-06, , 0.0005362972, 501187.2, 0.000121, -0.004172006, 9.359813e-06, -4.821537e-06, 191.6769, -346.9972, 396.4178, -61.08429, 1, 4
215, 0.3998437, 7.352232e-06, , 0.0005362972, 398107.1, -0.00178155, -0.00350025, 4.779789e-06, -6.783838e-06, 221.147, -418.4336, 473.2787, -62.14303, 1, 4
215, 0.3998437, 7.352232e-06, , 0.0005362972, 316227.7, 0.003568392, 0.001348938, 7.834687e-07, 6.673088e-06, 261.3265, -504.0622, 567.7766, -62.59593, 1, 4
216, 0.3998437, 7.476808e-06, , 0.000543774, 251188.6, 0.002255199, 0.003330119, -2.805244e-06, 5.208579e-06, 314.8348, -602.5419, 679.8366, -62.41244, 1, 4
216, 0.3998437, 7.476808e-06, , 0.000543774, 199526.2, 0.003755846, 0.001318091, 7.618791e-07, 4.851066e-06, 383.8399, -713.9476, 810.5888, -61.73617, 1, 4
216, 0.3998437, 7.476808e-06, , 0.000543774, 158489.3, 0.00373717, 0.001289645, 7.338836e-07, 4.04819e-06, 470.4699, -837.8806, 960.9296, -60.68579, 1, 4
216, 0.3998437, 7.476808e-06, , 0.000543774, 125892.5, -0.0008662604, 0.003937189, -3.380451e-06, 1.108313e-06, 576.1772, -975.7882, 1133.2, -59.43927, 1, 4
217, 0.4037883, 1.016829e-05, , 0.0005539423, 99999.97, -0.002545458, 0.003131993, -3.008433e-06, -3.733387e-07, 706.0403, -1128.689, 1331.327, -57.97236, 1, 5
217, 0.4037883, 1.016829e-05, , 0.0005539423, 79432.8, 0.003861798, 0.001150381, 7.532906e-07, 2.465538e-06, 864.4422, -1302.199, 1563.005, -56.4225, 1, 5
218, 0.3998437, 7.393351e-06, , 0.0005613356, 63095.71, -0.001303979, 0.003821989, -2.109808e-06, 6.309094e-07, 1064.573, -1493.188, 1833.828, -54.5129, 1, 5
218, 0.3998437, 7.393351e-06, , 0.0005613356, 50118.7, -0.003758611, -0.001461894, -5.404404e-07, -1.798636e-06, 1321.378, -1692.663, 2147.358, -52.02262, 1, 5
218, 0.3998437, 7.393351e-06, , 0.0005613356, 39810.7, -0.001221519, -0.003837099, 8.323017e-07, -1.378175e-06, 1647.905, -1881.526, 2501.146, -48.78702, 1, 5
219, 0.3998437, 7.412058e-06, , 0.0005687477, 31622.76, -0.003967045, -0.0007251193, -8.01244e-07, -1.149082e-06, 2044.349, -2026.855, 2878.803, -44.7538, 1, 5
219, 0.3998437, 7.412058e-06, , 0.0005687477, 25118.85, 0.001340935, 0.003797151, -4.352489e-07, 1.156774e-06, 2493.378, -2097.363, 3258.2, -40.06965, 1, 5
219, 0.3998437, 7.412058e-06, , 0.0005687477, 19952.61, 0.001000029, -0.003897407, 8.453331e-07, -7.248984e-07, 2959.99, -2072.219, 3613.257, -34.99496, 1, 5
220, 0.3995281, 7.359054e-06, , 0.0005761068, 15848.92, 0.00379127, -0.001357864, 1.01195e-06, 1.813716e-07, 3396.884, -1950.652, 3917.124, -29.86649, 1, 5
220, 0.3995281, 7.359054e-06, , 0.0005761068, 12589.25, 0.0002380719, -0.004014401, 4.59649e-07, -8.500761e-07, 3771.229, -1759.101, 4161.323, -25.00684, 1, 5
220, 0.3995281, 7.359054e-06, , 0.0005761068, 9999.994, 0.003766095, 0.001395079, 6.982485e-07, 6.057419e-07, 4066.51, -1529.795, 4344.741, -20.61597, 1, 5
221, 0.398897, 7.32008e-06, , 0.0005834269, 7943.277, -0.001185228, 0.003841057, -5.017085e-07, 7.452138e-07, 4283.534, -1293.397, 4474.544, -16.80149, 1, 5
221, 0.398897, 7.32008e-06, , 0.0005834269, 6309.569, 0.003944701, -0.0007448646, 8.784324e-07, 4.414595e-08, 4436.794, -1070.92, 4564.21, -13.57007, 1, 5
221, 0.398897, 7.32008e-06, , 0.0005834269, 5011.869, 0.002498395, -0.003136226, 6.586823e-07, -5.636621e-07, 4541.675, -874.8609, 4625.17, -10.90331, 1, 5
222, 0.3996859, 7.352818e-06, , 0.0005907796, 3981.069, -0.002121069, -0.003406776, -3.386238e-07, -7.911408e-07, 4609.267, -708.169, 4663.351, -8.734639, 1, 5
222, 0.3996859, 7.352818e-06, , 0.0005907796, 3162.275, -0.004009065, -8.798762e-05, -8.462918e-07, -1.224635e-07, 4654.788, -569.6072, 4689.51, -6.976609, 1, 5
222, 0.3996859, 7.352818e-06, , 0.0005907796, 2511.885, -0.003844508, -0.001130293, -7.895504e-07, -3.182458e-07, 4685.088, -456.863, 4707.311, -5.569548, 1, 5
223, 0.3993703, 7.337228e-06, , 0.0005981169, 1995.261, -0.003582521, -0.001807851, -7.273877e-07, -4.408406e-07, 4703.759, -365.3579, 4717.927, -4.441451, 1, 5
223, 0.3993703, 7.337228e-06, , 0.0005981169, 1584.892, -0.002581867, -0.003068593, -5.053265e-07, -6.818018e-07, 4716.493, -291.1387, 4725.47, -3.53226, 1, 5
223, 0.3993703, 7.337228e-06, , 0.0005981169, 1258.924, 0.001069113, -0.003861694, 2.659291e-07, -8.0437e-07, 4723.979, -232.6423, 4729.705, -2.819373, 1, 5
224, 0.3979503, 7.014524e-06, , 0.0006051314, 999.9991, 0.002527305, -0.003116188, 5.594488e-07, -6.372376e-07, 4727.943, -184.7614, 4731.552, -2.2379, 1, 5
224, 0.3979503, 7.014524e-06, , 0.0006051314, 794.3275, -0.003956286, -0.0006522303, -8.309976e-07, -1.637757e-07, 4731.782, -147.6789, 4734.086, -1.787621, 1, 5
224, 0.3979503, 7.014524e-06, , 0.0006051314, 630.9567, -0.00301227, 0.002642254, -6.495551e-07, 5.421837e-07, 4734.312, -116.0602, 4735.734, -1.404307, 1, 5
225, 0.3998437, 7.390233e-06, , 0.0006125217, 501.1867, -0.00377771, 0.001350632, -8.032023e-07, 2.691928e-07, 4735.022, -94.61909, 4735.967, -1.144779, 1, 5
225, 0.3998437, 7.390233e-06, , 0.0006125217, 398.1068, -0.003208202, -0.002404415, -6.692766e-07, -5.182495e-07, 4735.793, -74.57024, 4736.381, -0.90211, 1, 5
225, 0.3998437, 7.390233e-06, , 0.0006125217, 316.2274, -0.003885625, 0.0009766259, -8.227984e-07, 1.958867e-07, 4736.569, -59.3036, 4736.941, -0.7173269, 1, 5
226, 0.3996859, 7.391792e-06, , 0.0006199135, 251.1884, -0.0002764044, 0.004001875, -6.678886e-08, 8.442231e-07, 4736.562, -47.31588, 4736.798, -0.5723372, 1, 5
226, 0.3996859, 7.391792e-06, , 0.0006199135, 199.526, -0.003754135, -0.001397629, -7.897318e-07, -3.01797e-07, 4738.053, -40.90112, 4738.229, -0.4945921, 1, 5
226, 0.3996859, 7.391792e-06, , 0.0006199135, 158.4891, 0.002345235, 0.003246856, 4.905738e-07, 6.887047e-07, 4736.708, -31.26263, 4736.811, -0.378151, 1, 5
