Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
238, 0.4249311, 3.777444e-05, , 0.0007390459, , , , , , , , , , 1, 1
239, 0.4246156, 1.369006e-05, , 0.000752736, , , , , , , , , , 1, 4
240, 0.4246156, 1.459324e-05, , 0.0007673292, 1000000, 0.002526352, -0.0007326134, 1.710579e-05, 8.84009e-06, 99.092, -94.03806, 136.6103, -43.50099, 1, 4
240, 0.4246156, 1.459324e-05, , 0.0007673292, 794328.2, -0.003656393, -0.004662444, 5.735759e-06, -3.747358e-05, 106.9786, -113.9468, 156.2956, -46.80657, 1, 4
240, 0.4246156, 1.459324e-05, , 0.0007673292, 630957.3, -0.000118976, 0.004622558, -1.995419e-05, 1.600454e-05, 116.6961, -138.0608, 180.7726, -49.79379, 1, 4
241, 0.4247734, 1.538741e-05, , 0.0007827166, 501187.2, -0.001767725, 0.004408933, -2.167644e-05, 6.177138e-06, 129.0341, -166.6266, 210.7468, -52.24612, 1, 4
241, 0.4247734, 1.538741e-05, , 0.0007827166, 398107.1, 0.004162232, -0.0004505682, 1.142535e-05, 1.25857e-05, 144.959, -199.1168, 246.2937, -53.94502, 1, 4
241, 0.4247734, 1.538741e-05, , 0.0007827166, 316227.7, -0.0003741019, -0.003937177, 1.046531e-05, -8.800118e-06, 164.3761, -237.9909, 289.2389, -55.36786, 1, 4
242, 0.4247734, 1.50604e-05, , 0.000797777, 251188.6, 0.001203683, -0.003912966, 1.149585e-05, -3.479034e-06, 190.2885, -282.7929, 340.8542, -56.06379, 1, 4
242, 0.4247734, 1.50604e-05, , 0.000797777, 199526.2, -0.00376826, 0.001372658, -8.081447e-06, -5.90731e-06, 222.9832, -332.8474, 400.6356, -56.18083, 1, 4
242, 0.4247734, 1.50604e-05, , 0.000797777, 158489.3, 0.003961922, 0.0002000954, 4.38272e-06, 7.231812e-06, 263.0646, -388.4204, 469.1198, -55.89149, 1, 4
