Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
264, 0.449703, 6.888295e-05, , 0.001183023, , , , , , , , , , 1, 1
265, 0.4500186, 3.254781e-05, , 0.001215571, , , , , , , , , , 1, 4
266, 0.4501764, 3.052344e-05, , 0.001246094, 1000000, 0.0002470118, 0.00146928, -6.340423e-06, 1.565354e-05, 75.14273, -46.21629, 88.21777, -31.59346, 1, 4
266, 0.4501764, 3.052344e-05, , 0.001246094, 794328.2, 0.0008489786, -0.003704185, 2.908451e-05, -2.59924e-05, 79.50819, -56.30407, 97.42536, -35.30439, 1, 4
266, 0.4501764, 3.052344e-05, , 0.001246094, 630957.3, -0.006467049, 0.001908019, -5.733111e-05, -2.356472e-05, 84.79653, -68.13448, 108.7785, -38.78207, 1, 4
267, 0.4500186, 2.893509e-05, , 0.001275029, 501187.2, 0.005942768, -0.0004341726, 3.841212e-05, 2.966307e-05, 91.44795, -81.92205, 122.776, -41.85502, 1, 4
267, 0.4500186, 2.893509e-05, , 0.001275029, 398107.1, 0.004520282, 0.001244715, 1.690429e-05, 2.897673e-05, 99.94608, -97.69094, 139.7596, -44.34625, 1, 4
267, 0.4500186, 2.893509e-05, , 0.001275029, 316227.7, -0.003705581, 0.00202477, -2.521033e-05, -7.99768e-06, 110.3972, -115.3373, 159.6566, -46.25369, 1, 4
268, 0.4500186, 2.991613e-05, , 0.001304945, 251188.6, -0.002890652, 0.003099032, -2.309367e-05, -3.389593e-07, 123.1746, -136.0019, 183.4897, -47.8334, 1, 4
268, 0.4500186, 2.991613e-05, , 0.001304945, 199526.2, 0.003725102, 0.001653584, 5.724636e-06, 1.842373e-05, 139.1437, -158.9556, 211.2531, -48.80232, 1, 4
268, 0.4500186, 2.991613e-05, , 0.001304945, 158489.3, 0.002861308, -0.002787114, 1.640241e-05, 1.467819e-06, 157.9734, -184.0578, 242.5549, -49.36111, 1, 4
269, 0.4501764, 2.622556e-05, , 0.001331171, 125892.5, 0.003471348, -0.002088215, 1.379754e-05, 4.684653e-06, 179.5113, -212.2961, 278.0179, -49.78312, 1, 4
