Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
134, 0.3252125, 3.777444e-05, , 0.0002333595, , , , , , , , , , 1, 1
135, 0.3255281, 1.294705e-06, , 0.0002346542, , , , , , , , , , 1, 4
136, 0.3250547, 9.365472e-07, , 0.0002355907, 1000000, 0.00214908, 0.001806088, -7.551795e-07, 1.470012e-06, 377.8625, -1656.064, 1698.625, -77.14691, 1, 4
136, 0.3250547, 9.365472e-07, , 0.0002355907, 794328.2, 0.0006046545, 0.002775838, -1.211858e-06, 5.845545e-07, 491.56, -2053.454, 2111.469, -76.53775, 1, 4
136, 0.3250547, 9.365472e-07, , 0.0002355907, 630957.3, -0.0003100718, -0.002794618, 1.007282e-06, -3.719678e-07, 630.6957, -2541.511, 2618.598, -76.06315, 1, 4
137, 0.3250547, 9.054033e-07, , 0.0002364961, 501187.2, 0.003744073, -0.0002194977, 3.568005e-07, 1.100372e-06, 817.8297, -3137.368, 3242.209, -75.38963, 1, 4
137, 0.3250547, 9.054033e-07, , 0.0002364961, 398107.1, -0.003171764, 0.001950048, -6.843473e-07, -6.349429e-07, 1069.921, -3842.182, 3988.37, -74.43924, 1, 4
137, 0.3250547, 9.054033e-07, , 0.0002364961, 316227.7, 0.003206591, -0.001857382, 5.530485e-07, 5.168863e-07, 1419.365, -4685.001, 4895.287, -73.14532, 1, 4
138, 0.324897, 8.898314e-07, , 0.000237386, 251188.6, -0.003964222, -0.0001403615, -1.878753e-07, -6.376898e-07, 1887.759, -5660.368, 5966.858, -71.55622, 1, 4
138, 0.324897, 8.898314e-07, , 0.000237386, 199526.2, -0.0007381957, 0.003887479, -5.370269e-07, 9.111077e-08, 2529.91, -6809.67, 7264.438, -69.6191, 1, 4
138, 0.324897, 8.898314e-07, , 0.000237386, 158489.3, 0.003863088, -0.0007905868, 2.536536e-07, 3.727704e-07, 3370.317, -8069.832, 8745.354, -67.33243, 1, 4
138, 0.324897, 8.898314e-07, , 0.000237386, 125892.5, -0.003183588, -0.002464616, 8.37011e-08, -3.750357e-07, 4455.234, -9483.087, 10477.5, -64.83547, 1, 4
139, 0.3267903, 1.201176e-06, , 0.0002385871, 99999.97, 0.0002260461, 0.004012726, -2.765647e-07, 1.668651e-07, 5818.612, -10998.52, 12442.82, -62.11955, 1, 5
139, 0.3267903, 1.201176e-06, , 0.0002385871, 79432.8, 0.003409844, 0.002126743, -5.46276e-09, 2.731297e-07, 7533.859, -12635.02, 14710.63, -59.19372, 1, 5
140, 0.324897, 8.550875e-07, , 0.0002394422, 63095.71, -0.003102531, 0.002572935, -2.238688e-07, -6.5249e-08, 9686.102, -14316.17, 17285.06, -55.91832, 1, 5
140, 0.324897, 8.550875e-07, , 0.0002394422, 50118.7, -0.0009189592, 0.003921208, -1.817465e-07, 8.320613e-08, 12346.03, -15922.96, 20148.58, -52.21143, 1, 5
140, 0.324897, 8.550875e-07, , 0.0002394422, 39810.7, 0.002039025, -0.003468504, 1.697014e-07, -3.468989e-08, 15543.9, -17261.42, 23228.63, -47.99698, 1, 5
141, 0.324897, 8.488518e-07, , 0.0002402911, 31622.76, -0.003994239, -0.0005433186, -9.597743e-08, -1.188946e-07, 19186.32, -18106.67, 26381.17, -43.34173, 1, 5
141, 0.324897, 8.488518e-07, , 0.0002402911, 25118.85, -0.001174138, -0.003851226, 5.001497e-08, -1.27359e-07, 23062.08, -18275.8, 29425.57, -38.39545, 1, 5
141, 0.324897, 8.488518e-07, , 0.0002402911, 19952.61, 0.003901217, 0.0009752155, 8.448354e-08, 9.186203e-08, 26911.35, -17718.43, 32220.54, -33.3609, 1, 5
142, 0.3261592, 8.116141e-07, , 0.0002411027, 15848.92, -0.001866095, 0.00356668, -9.655573e-08, 6.480678e-08, 30417.02, -16523.63, 34615.39, -28.51241, 1, 6
