Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
28, 0.2254632, 6.888295e-05, , 7.659495e-05, , , , , , , , , , 2, 1
29, 0.2261885, 2.513771e-07, , 7.684633e-05, , , , , , , , , , 2, 4
30, 0.2255893, 1.423728e-07, , 7.69887e-05, 1000000, 0.002341578, -0.001133525, 1.829569e-07, 3.532633e-07, 176.758, -6536.876, 6539.266, -88.45109, 2, 4
30, 0.2255893, 1.423728e-07, , 7.69887e-05, 794328.2, 0.002711165, 0.0002308645, -1.001763e-08, 3.156333e-07, 458.3524, -8604.151, 8616.351, -86.95067, 2, 4
30, 0.2255893, 1.423728e-07, , 7.69887e-05, 630957.3, 0.0006262566, 0.002680231, -2.347928e-07, 7.242446e-08, 779.7161, -11174.79, 11201.96, -86.00868, 2, 4
31, 0.2254789, 1.73517e-07, , 7.716222e-05, 501187.2, 8.683072e-05, 0.003710247, -2.580512e-07, 2.613862e-08, 1108.517, -14265.66, 14308.67, -85.55675, 2, 4
31, 0.2254789, 1.73517e-07, , 7.716222e-05, 398107.1, 0.001864982, 0.003197253, -1.653464e-07, 1.172567e-07, 1619.217, -18188.41, 18260.35, -84.91268, 2, 4
31, 0.2254789, 1.73517e-07, , 7.716222e-05, 316227.7, -0.003246341, 0.001776582, -9.16372e-08, -1.324386e-07, 2397.99, -22852.82, 22978.29, -84.00977, 2, 4
32, 0.2254789, 1.579447e-07, , 7.732017e-05, 251188.6, -0.001731698, 0.00357065, -1.301877e-07, -4.572912e-08, 3264.873, -28573.74, 28759.66, -83.48158, 2, 4
32, 0.2254789, 1.579447e-07, , 7.732017e-05, 199526.2, -0.002186256, 0.003297058, -9.824814e-08, -4.795346e-08, 4743.065, -35873.5, 36185.69, -82.46824, 2, 4
32, 0.2254789, 1.579447e-07, , 7.732017e-05, 158489.3, 0.0007702999, 0.003864154, -8.168831e-08, 3.037368e-08, 7167.901, -44638.43, 45210.27, -80.8775, 2, 4
33, 0.2224989, 1.067885e-07, , 7.742696e-05, 125892.5, -0.00399119, -0.0004950017, -4.049634e-09, -7.147081e-08, 10057.82, -55273.75, 56181.37, -79.68708, 2, 5
33, 0.2224989, 1.067885e-07, , 7.742696e-05, 99999.97, -0.003708011, -0.001536235, 1.0778e-08, -5.760851e-08, 14130.02, -67009.28, 68482.85, -78.09267, 2, 5
33, 0.2224989, 1.067885e-07, , 7.742696e-05, 79432.8, -0.003709852, 0.001534285, -2.80486e-08, -3.837154e-08, 20000.58, -82062.49, 84464.64, -76.3027, 2, 5
34, 0.2254947, 6.78146e-08, , 7.749477e-05, 63095.71, -0.003053396, -0.002626413, 1.630542e-08, -3.533373e-08, 28404.54, -99523.7, 103497.7, -74.071, 2, 5
34, 0.2254947, 6.78146e-08, , 7.749477e-05, 50118.7, -0.0005386959, -0.003988927, 2.864173e-08, -1.394447e-08, 39608.2, -119986.2, 126354.6, -71.73161, 2, 5
34, 0.2254947, 6.78146e-08, , 7.749477e-05, 39810.7, -0.00179517, 0.003599013, -2.613386e-08, -2.514087e-09, 54934.77, -142999.3, 153188.2, -68.98517, 2, 5
35, 0.2254947, 7.872728e-08, , 7.75735e-05, 31622.76, -0.003464458, -0.002058328, 2.477534e-09, -2.169164e-08, 75661.47, -168355.7, 184576, -65.80017, 2, 5
35, 0.2254947, 7.872728e-08, , 7.75735e-05, 25118.85, -0.003149292, 0.002507105, -1.671134e-08, -7.409376e-09, 101903.3, -195205.5, 220203.2, -62.43404, 2, 5
35, 0.2254947, 7.872728e-08, , 7.75735e-05, 19952.61, 0.001240783, -0.003824595, 1.501692e-08, -3.623557e-09, 136153.3, -221832.1, 260283, -58.45975, 2, 5
36, 0.2259835, 8.18452e-08, , 7.765534e-05, 15848.92, 0.003821426, -0.001264086, 1.078356e-08, 7.750423e-09, 178115.3, -245239.5, 303096.4, -54.00943, 2, 5
36, 0.2259835, 8.18452e-08, , 7.765534e-05, 12589.25, 0.003688935, -0.001597125, 1.029758e-08, 5.106205e-09, 225804.8, -267065.8, 349731.3, -49.7854, 2, 5
37, 0.2279702, 5.706905e-08, , 7.771241e-05, 9999.994, 0.0008137344, -0.003932022, 8.923038e-09, -6.137745e-09, 267661.8, -256547.4, 370755.2, -43.78538, 2, 6
37, 0.2279702, 5.706905e-08, , 7.771241e-05, 7943.277, 0.002607714, -0.003057144, 8.988492e-09, -1.384608e-09, 334570.5, -288579.5, 441832, -40.779, 2, 6
37, 0.2279702, 5.706905e-08, , 7.771241e-05, 6309.569, -0.003251384, 0.002352909, -8.241488e-09, -3.062292e-11, 393447.9, -286957.6, 486976.3, -36.10479, 2, 6
38, 0.2255736, 5.488693e-08, , 7.77673e-05, 5011.869, 0.003602547, -0.001758955, 7.578036e-09, 7.697798e-10, 447200.8, -277539.1, 526323.5, -31.82432, 2, 6
38, 0.2255736, 5.488693e-08, , 7.77673e-05, 3981.069, 0.001535767, 0.003708005, -6.270209e-10, 7.110286e-09, 498574.3, -259959.1, 562276.6, -27.53776, 2, 6
38, 0.2255736, 5.488693e-08, , 7.77673e-05, 3162.275, -0.003322797, 0.002244143, -6.641239e-09, 1.216544e-09, 543973.3, -238265.1, 593866.3, -23.65384, 2, 6
39, 0.2257785, 5.644559e-08, , 7.782374e-05, 2511.885, -0.001629891, 0.003659362, -4.494801e-09, 4.64042e-09, 582389, -212875.5, 620074.9, -20.07842, 2, 6
39, 0.2257785, 5.644559e-08, , 7.782374e-05, 1995.261, -0.0005270182, 0.003977174, -2.591542e-09, 5.687117e-09, 614050.6, -187145.8, 641935.9, -16.94978, 2, 6
39, 0.2257785, 5.644559e-08, , 7.782374e-05, 1584.892, 0.003955252, 0.0006526247, 5.573626e-09, 2.440531e-09, 638489.6, -162484.8, 658840.1, -14.27773, 2, 6
40, 0.2311711, 6.325657e-08, , 7.7887e-05, 1258.924, 0.003734537, -0.001449407, 5.870013e-09, -9.714686e-10, 659019.8, -137851.4, 673283.1, -11.81458, 2, 7
40, 0.2311711, 6.325657e-08, , 7.7887e-05, 999.9991, 0.003294995, 0.002285158, 4.179195e-09, 4.127247e-09, 672520.3, -117366.8, 682684.8, -9.899439, 2, 7
41, 0.226015, 5.558357e-08, , 7.794258e-05, 794.3275, 0.003146613, -0.002480435, 5.009097e-09, -2.928274e-09, 683930.2, -95366.52, 690547.1, -7.938081, 2, 7
41, 0.226015, 5.558357e-08, , 7.794258e-05, 630.9567, 0.003113773, -0.00251578, 4.842453e-09, -3.082202e-09, 692956.4, -78461.96, 697384.3, -6.459964, 2, 7
41, 0.226015, 5.558357e-08, , 7.794258e-05, 501.1867, 4.114155e-05, 0.004011891, -4.809884e-10, 5.725576e-09, 695186.8, -65586.13, 698273.8, -5.389513, 2, 7
42, 0.2254947, 5.471023e-08, , 7.799729e-05, 398.1068, 0.004002162, 0.0002488079, 5.638332e-09, 7.82176e-10, 702417.1, -53314.68, 704437.5, -4.340527, 2, 7
42, 0.2254947, 5.471023e-08, , 7.799729e-05, 316.2274, -0.0003218713, 0.003993433, -7.984517e-10, 5.612144e-09, 705450.4, -43013.29, 706760.5, -3.489165, 2, 7
42, 0.2254947, 5.471023e-08, , 7.799729e-05, 251.1884, -0.00150852, 0.003716945, -2.480085e-09, 5.137366e-09, 701727.6, -45124.98, 703177, -3.679371, 2, 7
43, 0.2254789, 5.471023e-08, , 7.805201e-05, 199.526, -0.002341873, 0.003250883, -3.44319e-09, 4.451936e-09, 711476.9, -24231.45, 711889.5, -1.950623, 2, 7
43, 0.2254789, 5.471023e-08, , 7.805201e-05, 158.4891, 0.003786863, -0.001308184, 5.404937e-09, -1.688826e-09, 707210.8, -21059.98, 707524.3, -1.705703, 2, 7
43, 0.2254789, 5.471023e-08, , 7.805201e-05, 125.8924, -0.003170657, -0.002455616, -4.37754e-09, -3.618105e-09, 705793.9, -22391.69, 706149, -1.81713, 2, 7
44, 0.2254789, 5.474142e-08, , 7.810674e-05, 99.99988, -0.0003855866, -0.003989791, -4.385066e-10, -5.510241e-09, 725045.3, -12277.04, 725149.2, -0.9700844, 2, 7
44, 0.2254789, 5.474142e-08, , 7.810674e-05, 79.43272, -0.00138834, -0.003757115, -1.871942e-09, -5.335262e-09, 708309.7, -11700.5, 708406.3, -0.9463778, 2, 7
44, 0.2254789, 5.474142e-08, , 7.810674e-05, 63.09565, 0.00400206, 0.0002607379, 5.715625e-09, 6.435948e-10, 696502, -32809.57, 697274.3, -2.696993, 2, 7
45, 0.2254789, 5.492856e-08, , 7.816168e-05, 50.11866, 0.001523258, -0.00370742, 3.153503e-09, -5.272349e-09, 645176.5, -96979.19, 652424.5, -8.548371, 2, 7
45, 0.2254789, 5.492856e-08, , 7.816168e-05, 39.81066, 0.00213363, -0.003389487, 3.062278e-09, -4.740426e-09, 709637.6, -8327.928, 709686.5, -0.6723618, 2, 7
45, 0.2254789, 5.492856e-08, , 7.816168e-05, 31.62273, -0.003304657, -0.002272507, -4.747153e-09, -3.178866e-09, 701937.9, 8666.364, 701991.4, 0.7073573, 2, 7
46, 0.2255263, 5.485058e-08, , 7.821652e-05, 25.11883, -0.002348243, -0.003247613, -3.287231e-09, -4.587059e-09, 710152.1, -3010.537, 710158.4, -0.2428917, 2, 7
46, 0.2255263, 5.485058e-08, , 7.821652e-05, 19.95259, 0.002145544, 0.003381199, 3.00382e-09, 4.773282e-09, 710036.6, -2665.332, 710041.6, -0.2150756, 2, 7
46, 0.2255263, 5.485058e-08, , 7.821652e-05, 15.84891, -0.003869264, -0.001045896, -5.37649e-09, -1.469623e-09, 719108.3, -2031.378, 719111.1, -0.1618519, 2, 7
47, 0.2254317, 5.474142e-08, , 7.827127e-05, 12.58923, 0.003262552, 0.002324093, 4.599407e-09, 3.287338e-09, 708544.3, -1115.788, 708545.1, -0.09022708, 2, 7
47, 0.2254317, 5.474142e-08, , 7.827127e-05, 9.999984, 0.003117536, -0.002516086, 4.390063e-09, -3.530881e-09, 711100.9, -1201.229, 711102, -0.0967869, 2, 7
47, 0.2254317, 5.474142e-08, , 7.827127e-05, 7.943269, 0.003384079, 0.002147151, 4.84301e-09, 3.032666e-09, 701361.5, 4161.873, 701373.8, 0.3399886, 2, 7
48, 0.2256209, 5.500654e-08, , 7.832627e-05, 6.309563, 0.002710193, -0.002950265, 3.841481e-09, -4.14944e-09, 708466.7, -2739.85, 708472, -0.2215786, 2, 7
48, 0.2256209, 5.500654e-08, , 7.832627e-05, 5.011864, -0.0006679332, 0.003948992, -9.420642e-10, 5.559626e-09, 710262.2, -212.1359, 710262.2, -0.01711269, 2, 7
49, 0.2249271, 5.382128e-08, , 7.838009e-05, 3.981065, -0.003183252, 0.002432699, -4.464721e-09, 3.429078e-09, 711663.1, 1713.279, 711665.2, 0.1379353, 2, 7
49, 0.2249271, 5.382128e-08, , 7.838009e-05, 3.162272, -0.0009035268, 0.003905748, -1.264054e-09, 5.495573e-09, 710912.9, 890.6309, 710913.4, 0.07178005, 2, 7
50, 0.2261727, 5.592668e-08, , 7.843602e-05, 2.511882, 0.003984185, -0.0004094544, 5.614406e-09, -5.704078e-10, 709719.7, -823.7233, 709720.2, -0.06649928, 2, 7
51, 0.2248167, 5.425796e-08, , 7.849028e-05, 1.995259, -0.003847449, -0.001123913, -5.417432e-09, -1.590383e-09, 709919.8, -947.1012, 709920.4, -0.07643803, 2, 7
52, 0.2263462, 5.595787e-08, , 7.854623e-05, 1.58489, 0.003994657, -0.0003292316, 5.609877e-09, -4.568347e-10, 712132.4, -696.0628, 712132.8, -0.05600285, 2, 7
53, 0.2256682, 5.522488e-08, , 7.860146e-05, 1.258923, -0.001941579, 0.003501274, -2.720612e-09, 4.926575e-09, 711384.1, 1254.298, 711385.2, 0.1010227, 2, 7
54, 0.2238391, 5.221494e-08, , 7.865368e-05, 1, -0.003077373, -0.002568325, -4.334157e-09, -3.619937e-09, 709808.8, -262.4938, 709808.8, -0.0211885, 2, 7
