Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
464, 0.6254728, 0.001779842, , 0.0687096, , , , , , , , , , 1, 1
465, 0.625315, 0.001755524, , 0.07046513, 1000000, 0.0003909567, -5.859662e-05, 5.189511e-05, -3.619667e-05, 5.597816, 2.775323, 6.248036, 26.37161, 1, 3
466, 0.625315, 0.001779543, , 0.07224467, 794328.2, -0.0001576379, -0.0006040022, -5.535738e-05, -8.725331e-05, 5.752953, 1.84326, 6.041033, 17.76558, 1, 2
466, 0.625315, 0.001779543, , 0.07224467, 630957.3, 0.0009992719, -0.0003284368, 0.000154093, -8.30331e-05, 5.915697, 1.056257, 6.009255, 10.12357, 1, 2
467, 0.625315, 0.001768654, , 0.07401333, 501187.2, -0.002404725, -0.00248529, -0.0004186652, -0.0003804851, 6.100278, 0.39226, 6.112876, 3.679167, 1, 2
467, 0.625315, 0.001768654, , 0.07401333, 398107.1, -0.0005923938, -0.0051798, -6.990356e-05, -0.0008295644, 6.259726, -0.1866241, 6.262507, -1.707679, 1, 2
467, 0.625315, 0.001768654, , 0.07401333, 316227.7, 0.005215822, 0.002126082, 0.0007639776, 0.0004142836, 6.441968, -0.7103872, 6.481019, -6.292858, 1, 2
468, 0.6254728, 0.001774876, , 0.0757882, 251188.6, 0.004992832, 0.002190392, 0.0006702744, 0.0004521699, 6.634279, -1.207609, 6.743292, -10.31636, 1, 2
468, 0.6254728, 0.001774876, , 0.0757882, 199526.2, -0.004868184, 0.0004143041, -0.0006842131, -0.0001100072, 6.840821, -1.705381, 7.050188, -13.99821, 1, 2
468, 0.6254728, 0.001774876, , 0.0757882, 158489.3, -0.004519441, 5.258602e-06, -0.0005818403, -0.0001827345, 7.067544, -2.228692, 7.410617, -17.50224, 1, 2
469, 0.6237372, 0.0015711, , 0.0773593, 125892.5, 0.0008728657, -0.004313569, 0.0003004851, -0.000473712, 7.326704, -2.804868, 7.845246, -20.94825, 1, 2
469, 0.6237372, 0.0015711, , 0.0773593, 99999.97, 0.001252681, -0.00407296, 0.0003367442, -0.0003805851, 7.63603, -3.464947, 8.385393, -24.40678, 1, 2
469, 0.6237372, 0.0015711, , 0.0773593, 79432.8, -0.002585233, -0.003284247, -8.326372e-05, -0.0004521618, 8.043532, -4.236312, 9.090916, -27.77457, 1, 2
469, 0.6237372, 0.0015711, , 0.0773593, 63095.71, 0.00342777, -0.002319625, 0.0004126937, -2.357428e-05, 8.598857, -5.129503, 10.0126, -30.81748, 1, 2
470, 0.6254728, 0.001777987, , 0.07913729, 50118.7, 0.004097138, 0.0001489004, 0.0002989416, 0.0002112364, 9.375977, -6.12711, 11.20046, -33.16423, 1, 2
470, 0.6254728, 0.001777987, , 0.07913729, 39810.7, 0.004067899, -0.0001777815, 0.0002723292, 0.0001700045, 10.45541, -7.179723, 12.68322, -34.47736, 1, 2
470, 0.6254728, 0.001777987, , 0.07913729, 31622.76, 0.002718606, 0.003019597, 3.674395e-05, 0.0002792126, 11.8901, -8.171967, 14.4276, -34.50041, 1, 2
471, 0.6254728, 0.001771221, , 0.08090851, 25118.85, 0.001458074, 0.003775425, -5.176031e-05, 0.0002420083, 13.68576, -8.95198, 16.35353, -33.18906, 1, 3
