Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
1, 0.2003927, 6.666407e-06, , 6.666407e-06, , , , , , , , , , 2, 1
2, 0.2005188, 1.579447e-07, , 6.824352e-06, , , , , , , , , , 2, 4
3, 0.2005661, 4.894082e-08, , 6.873292e-06, 1000000, 0.001342971, 0.002222239, -3.036203e-07, 1.900167e-07, 113.095, -7248.359, 7249.242, -89.1061, 2, 4
3, 0.2005661, 4.894082e-08, , 6.873292e-06, 794328.2, 0.002705662, 0.0002514706, -1.517636e-08, 2.802309e-07, 373.3855, -9675.339, 9682.541, -87.78997, 2, 4
3, 0.2005661, 4.894082e-08, , 6.873292e-06, 630957.3, -0.002710195, -0.0004677566, 2.609561e-08, -2.160295e-07, 640.4475, -12622.85, 12639.09, -87.09547, 2, 4
4, 0.2003927, 6.451228e-08, , 6.937805e-06, 501187.2, 0.003311654, -0.001670618, 1.141534e-07, 1.952821e-07, 1012.288, -16366.57, 16397.84, -86.46071, 2, 4
4, 0.2003927, 6.451228e-08, , 6.937805e-06, 398107.1, 0.0005933777, 0.003653416, -1.729069e-07, 4.0334e-08, 1419.817, -20798.18, 20846.59, -86.09468, 2, 4
4, 0.2003927, 6.451228e-08, , 6.937805e-06, 316227.7, -0.002976333, -0.002199132, 7.458639e-08, -1.187566e-07, 1991.608, -26313.31, 26388.57, -85.67164, 2, 4
5, 0.20044, 9.565656e-08, , 7.033461e-06, 251188.6, -0.001478145, 0.003682759, -1.146395e-07, -3.546727e-08, 2696.947, -32959.07, 33069.23, -85.32207, 2, 4
5, 0.20044, 9.565656e-08, , 7.033461e-06, 199526.2, 0.00126473, 0.003748361, -8.675584e-08, 3.873405e-08, 3928.978, -41451.69, 41637.48, -84.58542, 2, 4
5, 0.20044, 9.565656e-08, , 7.033461e-06, 158489.3, -0.000317874, 0.003927242, -7.508679e-08, 2.352295e-09, 5866.186, -52118.93, 52448.02, -83.57817, 2, 4
5, 0.20044, 9.565656e-08, , 7.033461e-06, 125892.5, 0.003899567, -0.0009848616, 2.270035e-08, 5.718548e-08, 8506.635, -64814.76, 65370.6, -82.52293, 2, 4
6, 0.2041139, 2.728171e-08, , 7.060743e-06, 99999.97, 0.003948266, -0.0007215206, 1.645873e-08, 4.739275e-08, 12232.44, -79061.36, 80002.07, -81.20489, 2, 5
6, 0.2041139, 2.728171e-08, , 7.060743e-06, 79432.8, -0.002756248, -0.002918807, 2.408932e-08, -3.232733e-08, 17203.11, -98079.83, 99577.1, -80.05157, 2, 5
7, 0.20044, 4.287128e-08, , 7.103614e-06, 63095.71, -0.0006629351, -0.003972714, 3.058578e-08, -1.169354e-08, 24415.23, -120553.2, 123000.7, -78.55094, 2, 5
7, 0.20044, 4.287128e-08, , 7.103614e-06, 50118.7, -0.003991473, 0.000520665, -9.376945e-09, -2.483445e-08, 34764, -147597.1, 151635.9, -76.74651, 2, 5
7, 0.20044, 4.287128e-08, , 7.103614e-06, 39810.7, -0.0008926723, -0.003921489, 1.906716e-08, -1.017397e-08, 48978.87, -179532.7, 186093.8, -74.7403, 2, 5
8, 0.2004242, 4.287128e-08, , 7.146486e-06, 31622.76, -0.002595621, 0.003082639, -1.63491e-08, -6.801553e-09, 68470.91, -217036.2, 227580.7, -72.49048, 2, 5
8, 0.2004242, 4.287128e-08, , 7.146486e-06, 25118.85, -0.0009183456, 0.003919174, -1.443737e-08, 1.818902e-09, 96280.84, -259330.4, 276626.6, -69.6317, 2, 5
8, 0.2004242, 4.287128e-08, , 7.146486e-06, 19952.61, 0.003860203, 0.001124797, 1.512336e-09, 1.196646e-08, 132645.8, -305821.2, 333349, -66.55186, 2, 5
9, 0.20085, 4.10149e-08, , 7.187501e-06, 15848.92, -0.002206072, -0.003366434, 5.035814e-09, -8.751369e-09, 180012.5, -355668, 398627.9, -63.15488, 2, 6
9, 0.20085, 4.10149e-08, , 7.187501e-06, 12589.25, 0.002642432, 0.003029319, -2.688738e-09, 8.167627e-09, 238540.4, -402051.3, 467489.8, -59.31899, 2, 6
10, 0.2003454, 3.337749e-08, , 7.220878e-06, 9999.994, -0.00363548, -0.001704026, -1.08704e-09, -7.496403e-09, 291506.5, -442692.4, 530049.6, -56.63568, 2, 6
10, 0.2003454, 3.337749e-08, , 7.220878e-06, 7943.277, -0.00380656, 0.001287752, -5.29558e-09, -3.415231e-09, 396907, -499148.6, 637718.1, -51.5094, 2, 6
10, 0.2003454, 3.337749e-08, , 7.220878e-06, 6309.569, 0.0009644065, -0.003895845, 4.829996e-09, -2.70112e-09, 495715, -529371, 725235.8, -46.88048, 2, 6
11, 0.2005188, 2.932498e-08, , 7.250203e-06, 5011.869, -8.978613e-05, 0.004008025, -3.398659e-09, 3.56669e-09, 601534.3, -548021.7, 813739, -42.33477, 2, 6
11, 0.2005188, 2.932498e-08, , 7.250203e-06, 3981.069, -0.003185921, 0.002440742, -4.456417e-09, -2.676069e-11, 711591.9, -551964.7, 900570.9, -37.79987, 2, 6
11, 0.2005188, 2.932498e-08, , 7.250203e-06, 3162.275, -0.002907448, -0.002761091, -9.230204e-10, -3.968635e-09, 821670.3, -541503.4, 984056.9, -33.38598, 2, 6
