Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:30:31 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
108, 0.3001251, 3.777444e-05, , 0.0001847864, , , , , , , , , , 1, 1
109, 0.3002829, 6.873943e-07, , 0.0001854738, , , , , , , , , , 1, 4
110, 0.3002829, 5.005299e-07, , 0.0001859744, 1000000, 0.001462906, -0.002257972, 8.472664e-07, 3.776751e-07, 449.3806, -2865.322, 2900.347, -81.08667, 1, 4
110, 0.3002829, 5.005299e-07, , 0.0001859744, 794328.2, -0.001031706, -0.002573484, 6.429588e-07, -3.987088e-07, 633.7321, -3609.577, 3664.786, -80.04209, 1, 4
110, 0.3002829, 5.005299e-07, , 0.0001859744, 630957.3, -0.002607129, 0.0009590162, -3.10803e-07, -5.173228e-07, 862.6141, -4521.404, 4602.956, -79.19865, 1, 4
111, 0.3001251, 5.161023e-07, , 0.0001864905, 501187.2, -0.003316188, 0.001703129, -4.072228e-07, -5.061659e-07, 1157.161, -5620.619, 5738.5, -78.36662, 1, 4
111, 0.3001251, 5.161023e-07, , 0.0001864905, 398107.1, 0.003634034, -0.0007598091, 2.162614e-07, 4.729337e-07, 1577.315, -6962.754, 7139.178, -77.23587, 1, 4
111, 0.3001251, 5.161023e-07, , 0.0001864905, 316227.7, 0.003018985, 0.0021388, -1.516862e-07, 3.909179e-07, 2150.751, -8557.357, 8823.497, -75.89187, 1, 4
112, 0.3001251, 4.538138e-07, , 0.0001869443, 251188.6, -0.001503743, 0.003668128, -3.630662e-07, -4.191037e-08, 2936.403, -10442.15, 10847.17, -74.29367, 1, 4
112, 0.3001251, 4.538138e-07, , 0.0001869443, 199526.2, -0.003922006, -0.0005114728, -5.311741e-08, -2.93457e-07, 4030, -12635.38, 13262.5, -72.31015, 1, 4
112, 0.3001251, 4.538138e-07, , 0.0001869443, 158489.3, -0.003887303, 0.0006551398, -1.20295e-07, -2.125973e-07, 5502.771, -15171.15, 16138.29, -70.06364, 1, 4
112, 0.3001251, 4.538138e-07, , 0.0001869443, 125892.5, -0.002658653, 0.003023197, -1.957607e-07, -6.689503e-08, 7435.602, -17984.21, 19460.73, -67.53727, 1, 4
113, 0.2963383, 3.858417e-07, , 0.0001873301, 99999.97, -3.82736e-05, 0.004017691, -1.572779e-07, 7.253086e-08, 9915.175, -20972.65, 23198.34, -64.69677, 1, 5
113, 0.2963383, 3.858417e-07, , 0.0001873301, 79432.8, -0.001602676, 0.003684467, -1.449181e-07, 1.212037e-08, 13094, -24329.35, 27629.16, -61.71097, 1, 5
