Experiment:, LINEAR
Start date:, Friday, December 15, 2023
Start time:, 2:37:35 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
528.6661, -1.675944, -1.497222e-06, , -0.0007101583, 1, 6
529.3328, -1.666162, -1.495196e-06, , -0.0007111551, 1, 6
529.9995, -1.656064, -1.49317e-06, , -0.0007121505, 1, 6
530.6661, -1.646281, -1.491299e-06, , -0.0007131447, 1, 6
531.3328, -1.636026, -1.488805e-06, , -0.0007141373, 1, 6
531.9995, -1.626085, -1.486935e-06, , -0.0007151286, 1, 6
532.6661, -1.616303, -1.484597e-06, , -0.0007161183, 1, 6
533.3328, -1.606205, -1.482259e-06, , -0.0007171064, 1, 6
533.9995, -1.596264, -1.480077e-06, , -0.0007180932, 1, 6
534.6661, -1.586324, -1.477895e-06, , -0.0007190785, 1, 6
535.3328, -1.576384, -1.475557e-06, , -0.0007200621, 1, 6
535.9995, -1.566285, -1.472907e-06, , -0.0007210441, 1, 6
536.6661, -1.556188, -1.471193e-06, , -0.0007220249, 1, 6
537.3328, -1.546247, -1.468855e-06, , -0.0007230041, 1, 6
537.9995, -1.536149, -1.466673e-06, , -0.0007239819, 1, 6
538.6661, -1.526524, -1.464335e-06, , -0.0007249581, 1, 6
539.3328, -1.516426, -1.462308e-06, , -0.000725933, 1, 6
539.9995, -1.506644, -1.460126e-06, , -0.0007269064, 1, 6
540.6661, -1.496546, -1.458256e-06, , -0.0007278786, 1, 6
541.3328, -1.486605, -1.455762e-06, , -0.0007288491, 1, 6
541.9995, -1.476507, -1.453424e-06, , -0.000729818, 1, 6
542.6661, -1.466251, -1.451242e-06, , -0.0007307855, 1, 6
543.3328, -1.455522, -1.448592e-06, , -0.0007317513, 1, 6
543.9995, -1.44574, -1.446566e-06, , -0.0007327156, 1, 6
544.6661, -1.435642, -1.444228e-06, , -0.0007336785, 1, 6
545.3328, -1.425543, -1.441422e-06, , -0.0007346394, 1, 6
545.9995, -1.415445, -1.439084e-06, , -0.0007355988, 1, 6
546.6661, -1.405505, -1.436902e-06, , -0.0007365567, 1, 6
547.3328, -1.395565, -1.434876e-06, , -0.0007375133, 1, 6
547.9995, -1.385625, -1.432538e-06, , -0.0007384683, 1, 6
548.6661, -1.375684, -1.430356e-06, , -0.0007394219, 1, 6
549.3328, -1.365586, -1.42833e-06, , -0.0007403741, 1, 6
549.9995, -1.355488, -1.425836e-06, , -0.0007413247, 1, 6
550.6661, -1.345548, -1.423498e-06, , -0.0007422736, 1, 6
551.3328, -1.335449, -1.42116e-06, , -0.0007432211, 1, 6
551.9994, -1.325509, -1.418978e-06, , -0.0007441671, 1, 6
552.6661, -1.315569, -1.416328e-06, , -0.0007451113, 1, 6
553.3328, -1.305471, -1.41399e-06, , -0.0007460539, 1, 6
553.9994, -1.295373, -1.411964e-06, , -0.0007469953, 1, 6
554.6661, -1.285432, -1.409937e-06, , -0.0007479352, 1, 6
555.3328, -1.275492, -1.407444e-06, , -0.0007488735, 1, 6
555.9994, -1.265552, -1.40495e-06, , -0.0007498101, 1, 6
556.6661, -1.255454, -1.402924e-06, , -0.0007507454, 1, 6
557.3328, -1.245671, -1.40043e-06, , -0.0007516791, 1, 6
557.9994, -1.235573, -1.397936e-06, , -0.000752611, 1, 6
558.6661, -1.225475, -1.395286e-06, , -0.0007535412, 1, 6
559.3328, -1.215377, -1.392636e-06, , -0.0007544696, 1, 6
559.9994, -1.205437, -1.390143e-06, , -0.0007553964, 1, 6
560.6661, -1.195496, -1.38796e-06, , -0.0007563217, 1, 6
561.3328, -1.185556, -1.385778e-06, , -0.0007572455, 1, 6
561.9994, -1.175616, -1.38344e-06, , -0.0007581678, 1, 6
562.6661, -1.165676, -1.380947e-06, , -0.0007590884, 1, 6
563.3328, -1.155577, -1.378297e-06, , -0.0007600073, 1, 6
563.9994, -1.145479, -1.375959e-06, , -0.0007609247, 1, 6
564.6661, -1.134592, -1.373309e-06, , -0.0007618401, 1, 6
565.3328, -1.124652, -1.370659e-06, , -0.0007627539, 1, 6
565.9994, -1.114869, -1.368321e-06, , -0.0007636662, 1, 6
566.6661, -1.104771, -1.365983e-06, , -0.0007645768, 1, 6
567.3328, -1.094831, -1.36349e-06, , -0.0007654858, 1, 6
567.9994, -1.084733, -1.361151e-06, , -0.0007663932, 1, 6
568.6661, -1.074635, -1.358814e-06, , -0.0007672991, 1, 6
569.3328, -1.064695, -1.356164e-06, , -0.0007682032, 1, 6
569.9994, -1.054754, -1.35367e-06, , -0.0007691057, 1, 6
570.6661, -1.044814, -1.35102e-06, , -0.0007700063, 1, 6
571.3328, -1.034716, -1.348526e-06, , -0.0007709053, 1, 6
571.9994, -1.024618, -1.345721e-06, , -0.0007718025, 1, 6
572.6661, -1.01452, -1.343383e-06, , -0.0007726981, 1, 6
573.3328, -1.004895, -1.340421e-06, , -0.0007735917, 1, 6
573.9994, -0.9947969, -1.338083e-06, , -0.0007744838, 1, 6
574.6661, -0.9848566, -1.335278e-06, , -0.0007753739, 1, 6
575.3328, -0.9747585, -1.332784e-06, , -0.0007762625, 1, 6
575.9994, -0.9646604, -1.329978e-06, , -0.0007771491, 1, 6
576.6661, -0.9547201, -1.32764e-06, , -0.0007780342, 1, 6
577.3328, -0.9447798, -1.324835e-06, , -0.0007789175, 1, 6
577.9994, -0.9346817, -1.322029e-06, , -0.0007797988, 1, 6
578.6661, -0.9247414, -1.319068e-06, , -0.0007806782, 1, 6
579.3328, -0.9148011, -1.316418e-06, , -0.0007815558, 1, 6
579.9994, -0.9050186, -1.313613e-06, , -0.0007824315, 1, 6
580.6661, -0.8950782, -1.311275e-06, , -0.0007833057, 1, 6
581.3328, -0.8849802, -1.308469e-06, , -0.000784178, 1, 6
581.9994, -0.8750399, -1.305663e-06, , -0.0007850485, 1, 6
582.6661, -0.8650995, -1.302858e-06, , -0.000785917, 1, 6
583.3328, -0.8548437, -1.30052e-06, , -0.000786784, 1, 6
583.9994, -0.8449034, -1.297402e-06, , -0.000787649, 1, 6
584.6661, -0.8351209, -1.294441e-06, , -0.0007885119, 1, 6
585.3327, -0.8242339, -1.292103e-06, , -0.0007893733, 1, 6
585.9994, -0.8141358, -1.288986e-06, , -0.0007902327, 1, 6
586.6661, -0.8040377, -1.286492e-06, , -0.0007910903, 1, 6
587.3327, -0.7939397, -1.283686e-06, , -0.0007919461, 1, 6
587.9994, -0.7838416, -1.280725e-06, , -0.0007927999, 1, 6
588.6661, -0.7739012, -1.277764e-06, , -0.0007936517, 1, 6
589.3327, -0.763961, -1.274958e-06, , -0.0007945017, 1, 6
589.9994, -0.7541784, -1.272308e-06, , -0.0007953499, 1, 6
590.6661, -0.7440803, -1.269191e-06, , -0.0007961961, 1, 6
591.3327, -0.73414, -1.266229e-06, , -0.0007970402, 1, 6
591.9994, -0.7240419, -1.263268e-06, , -0.0007978824, 1, 6
592.6661, -0.7141016, -1.260151e-06, , -0.0007987225, 1, 6
593.3327, -0.7041613, -1.257345e-06, , -0.0007995607, 1, 6
593.9994, -0.694221, -1.254384e-06, , -0.000800397, 1, 6
594.6661, -0.6842807, -1.25111e-06, , -0.0008012311, 1, 6
595.3327, -0.6743404, -1.248149e-06, , -0.0008020632, 1, 6
595.9994, -0.6640846, -1.245499e-06, , -0.0008028935, 1, 6
596.6661, -0.6541442, -1.242538e-06, , -0.0008037218, 1, 6
597.3327, -0.6442039, -1.239265e-06, , -0.000804548, 1, 6
597.9994, -0.6342636, -1.236459e-06, , -0.0008053723, 1, 6
598.6661, -0.6241655, -1.233342e-06, , -0.0008061946, 1, 6
599.3327, -0.6140674, -1.230224e-06, , -0.0008070147, 1, 6
599.9994, -0.6041272, -1.227107e-06, , -0.0008078328, 1, 6
600.6661, -0.5938712, -1.22399e-06, , -0.0008086488, 1, 6
601.3327, -0.5840887, -1.220873e-06, , -0.0008094627, 1, 6
601.9994, -0.5741485, -1.217599e-06, , -0.0008102744, 1, 6
602.6661, -0.5642081, -1.214482e-06, , -0.0008110841, 1, 6
603.3327, -0.5542678, -1.211053e-06, , -0.0008118914, 1, 6
603.9994, -0.5443275, -1.20778e-06, , -0.0008126966, 1, 6
604.6661, -0.5343872, -1.204662e-06, , -0.0008134997, 1, 6
605.3327, -0.5242891, -1.201545e-06, , -0.0008143007, 1, 6
605.9994, -0.5143488, -1.198272e-06, , -0.0008150996, 1, 6
606.6661, -0.5034618, -1.194999e-06, , -0.0008158963, 1, 6
607.3327, -0.4932059, -1.191414e-06, , -0.0008166905, 1, 6
607.9994, -0.4832656, -1.188297e-06, , -0.0008174827, 1, 6
608.6661, -0.4734831, -1.184868e-06, , -0.0008182726, 1, 6
609.3327, -0.4632272, -1.181283e-06, , -0.0008190601, 1, 6
609.9994, -0.4532869, -1.177698e-06, , -0.0008198453, 1, 6
610.6661, -0.4433466, -1.174425e-06, , -0.0008206283, 1, 6
611.3327, -0.4332485, -1.170996e-06, , -0.0008214089, 1, 6
611.9994, -0.4231504, -1.167411e-06, , -0.0008221872, 1, 6
612.6661, -0.4133679, -1.163982e-06, , -0.0008229631, 1, 6
613.3327, -0.4032698, -1.160241e-06, , -0.0008237367, 1, 6
613.9994, -0.3933295, -1.156812e-06, , -0.0008245078, 1, 6
614.6661, -0.3832314, -1.153071e-06, , -0.0008252766, 1, 6
615.3327, -0.3731334, -1.149486e-06, , -0.0008260429, 1, 6
615.9994, -0.3630353, -1.145745e-06, , -0.0008268067, 1, 6
616.6661, -0.3532527, -1.14216e-06, , -0.0008275682, 1, 6
617.3327, -0.3433124, -1.138575e-06, , -0.0008283272, 1, 6
617.9994, -0.3332143, -1.134523e-06, , -0.0008290836, 1, 6
618.666, -0.323274, -1.130938e-06, , -0.0008298375, 1, 6
619.3327, -0.3133337, -1.127042e-06, , -0.0008305889, 1, 6
619.9994, -0.3035512, -1.123301e-06, , -0.0008313378, 1, 6
620.666, -0.2936109, -1.119404e-06, , -0.000832084, 1, 6
621.3327, -0.2835128, -1.115663e-06, , -0.0008328278, 1, 6
621.9994, -0.2735725, -1.111611e-06, , -0.0008335689, 1, 6
622.666, -0.2634744, -1.107558e-06, , -0.0008343072, 1, 6
623.3327, -0.2535341, -1.103818e-06, , -0.0008350431, 1, 6
623.9994, -0.2385458, -1.093842e-06, , -0.0008357723, 2, 6
624.666, -0.2323649, -1.095557e-06, , -0.0008365027, 2, 6
625.3327, -0.2223367, -1.091504e-06, , -0.0008372304, 2, 6
625.9994, -0.212277, -1.086984e-06, , -0.000837955, 2, 6
626.666, -0.2021226, -1.08262e-06, , -0.0008386768, 2, 6
627.3327, -0.1921417, -1.078256e-06, , -0.0008393956, 2, 6
627.9994, -0.1820978, -1.073891e-06, , -0.0008401115, 2, 6
628.666, -0.1719907, -1.06906e-06, , -0.0008408243, 2, 6
629.3327, -0.1620887, -1.064228e-06, , -0.0008415337, 2, 6
629.9994, -0.1521078, -1.05924e-06, , -0.0008422399, 2, 6
630.666, -0.1420008, -1.053317e-06, , -0.0008429421, 2, 6
631.3327, -0.1320356, -1.047238e-06, , -0.0008436402, 2, 6
631.9994, -0.1218655, -1.039757e-06, , -0.0008443334, 2, 6
632.666, -0.1116797, -1.031028e-06, , -0.0008450208, 2, 6
633.3327, -0.1019353, -1.020741e-06, , -0.0008457013, 2, 6
