Experiment:, SLEW-RATE-VARIATION_LINEAR
Start date:, Friday, December 15, 2023
Start time:, 3:24:39 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
516.9999, -1.695036, -1.507042e-06, , -0.0006947257, 1, 6
517.3332, -1.684938, -1.50486e-06, , -0.0006952273, 1, 6
517.6665, -1.67484, -1.502989e-06, , -0.0006957283, 1, 6
517.9999, -1.6649, -1.500807e-06, , -0.0006962285, 1, 6
518.3332, -1.654802, -1.498781e-06, , -0.0006967281, 1, 6
518.6665, -1.644861, -1.496755e-06, , -0.0006972271, 1, 6
518.9999, -1.634605, -1.494417e-06, , -0.0006977252, 1, 6
519.3332, -1.624823, -1.492079e-06, , -0.0006982225, 1, 6
519.6665, -1.614567, -1.490052e-06, , -0.0006987192, 1, 6
519.9999, -1.604627, -1.487714e-06, , -0.0006992152, 1, 6
520.3332, -1.594686, -1.485376e-06, , -0.0006997103, 1, 6
520.6665, -1.584746, -1.483662e-06, , -0.0007002048, 1, 6
520.9999, -1.574806, -1.48148e-06, , -0.0007006986, 1, 6
521.3332, -1.564708, -1.479454e-06, , -0.0007011918, 1, 6
521.6665, -1.554767, -1.477271e-06, , -0.0007016842, 1, 6
521.9999, -1.544827, -1.474933e-06, , -0.0007021758, 1, 6
522.3332, -1.534729, -1.471816e-06, , -0.0007026665, 1, 6
522.6665, -1.524946, -1.46979e-06, , -0.0007031564, 1, 6
522.9999, -1.515006, -1.467608e-06, , -0.0007036456, 1, 6
523.3332, -1.505066, -1.465426e-06, , -0.0007041341, 1, 6
523.6665, -1.494968, -1.462932e-06, , -0.0007046217, 1, 6
523.9999, -1.48487, -1.460438e-06, , -0.0007051085, 1, 6
524.3332, -1.474929, -1.4581e-06, , -0.0007055945, 1, 6
524.6665, -1.464516, -1.455918e-06, , -0.0007060799, 1, 6
524.9999, -1.453944, -1.454203e-06, , -0.0007065646, 1, 6
525.3332, -1.444004, -1.451554e-06, , -0.0007070485, 1, 6
525.6665, -1.433906, -1.449216e-06, , -0.0007075315, 1, 6
525.9999, -1.423808, -1.447033e-06, , -0.0007080139, 1, 6
526.3332, -1.413868, -1.444695e-06, , -0.0007084954, 1, 6
526.6665, -1.403927, -1.442513e-06, , -0.0007089762, 1, 6
526.9999, -1.393671, -1.440331e-06, , -0.0007094564, 1, 6
527.3332, -1.384047, -1.438149e-06, , -0.0007099357, 1, 6
527.6665, -1.373949, -1.435655e-06, , -0.0007104143, 1, 6
527.9999, -1.364008, -1.433006e-06, , -0.000710892, 1, 6
528.3332, -1.35391, -1.430979e-06, , -0.000711369, 1, 6
528.6665, -1.34397, -1.429109e-06, , -0.0007118454, 1, 6
528.9999, -1.333714, -1.427083e-06, , -0.000712321, 1, 6
529.3332, -1.324089, -1.424589e-06, , -0.0007127959, 1, 6
529.6665, -1.313991, -1.422251e-06, , -0.00071327, 1, 6
529.9999, -1.303893, -1.419757e-06, , -0.0007137432, 1, 6
530.3332, -1.293795, -1.417263e-06, , -0.0007142156, 1, 6
530.6665, -1.284012, -1.414925e-06, , -0.0007146873, 1, 6
530.9998, -1.273914, -1.412743e-06, , -0.0007151582, 1, 6
531.3332, -1.264132, -1.410405e-06, , -0.0007156283, 1, 6
531.6665, -1.253876, -1.407599e-06, , -0.0007160975, 1, 6
531.9998, -1.243936, -1.405106e-06, , -0.0007165659, 1, 6
532.3332, -1.233838, -1.402768e-06, , -0.0007170335, 1, 6
532.6665, -1.223897, -1.400118e-06, , -0.0007175002, 1, 6
532.9998, -1.213957, -1.39778e-06, , -0.0007179661, 1, 6
533.3332, -1.204174, -1.395442e-06, , -0.0007184313, 1, 6
533.6665, -1.193919, -1.392636e-06, , -0.0007188955, 1, 6
533.9998, -1.183978, -1.390298e-06, , -0.0007193589, 1, 6
534.3332, -1.174038, -1.38796e-06, , -0.0007198215, 1, 6
534.6665, -1.164255, -1.385778e-06, , -0.0007202835, 1, 6
534.9998, -1.154157, -1.382817e-06, , -0.0007207444, 1, 6
535.3332, -1.143744, -1.380947e-06, , -0.0007212047, 1, 6
535.6665, -1.133014, -1.378453e-06, , -0.0007216642, 1, 6
535.9998, -1.123232, -1.376115e-06, , -0.000722123, 1, 6
536.3332, -1.113134, -1.373309e-06, , -0.0007225807, 1, 6
536.6665, -1.103351, -1.370659e-06, , -0.0007230376, 1, 6
536.9998, -1.093411, -1.368165e-06, , -0.0007234936, 1, 6
537.3332, -1.083471, -1.365516e-06, , -0.0007239488, 1, 6
537.6665, -1.073373, -1.363178e-06, , -0.0007244032, 1, 6
537.9998, -1.063432, -1.360528e-06, , -0.0007248567, 1, 6
538.3332, -1.053334, -1.358502e-06, , -0.0007253095, 1, 6
538.6665, -1.043236, -1.356008e-06, , -0.0007257616, 1, 6
538.9998, -1.033138, -1.353514e-06, , -0.0007262127, 1, 6
539.3332, -1.023355, -1.351176e-06, , -0.0007266631, 1, 6
539.6665, -1.0131, -1.348371e-06, , -0.0007271126, 1, 6
539.9998, -1.003159, -1.345565e-06, , -0.0007275611, 1, 6
540.3332, -0.9929035, -1.342915e-06, , -0.0007280087, 1, 6
540.6665, -0.983121, -1.340266e-06, , -0.0007284555, 1, 6
540.9998, -0.9730229, -1.337772e-06, , -0.0007289014, 1, 6
541.3332, -0.9635559, -1.335122e-06, , -0.0007293465, 1, 6
541.6665, -0.9533001, -1.332472e-06, , -0.0007297906, 1, 6
541.9998, -0.9433598, -1.329667e-06, , -0.0007302338, 1, 6
542.3332, -0.9331039, -1.327017e-06, , -0.0007306762, 1, 6
542.6665, -0.9233214, -1.324211e-06, , -0.0007311176, 1, 6
542.9998, -0.9133811, -1.321873e-06, , -0.0007315582, 1, 6
543.3332, -0.9034407, -1.319224e-06, , -0.0007319979, 1, 6
543.6665, -0.8935004, -1.316262e-06, , -0.0007324367, 1, 6
543.9998, -0.8834024, -1.31408e-06, , -0.0007328747, 1, 6
544.3332, -0.873462, -1.310807e-06, , -0.0007333116, 1, 6
544.6665, -0.8635218, -1.307846e-06, , -0.0007337476, 1, 6
544.9998, -0.8534237, -1.305507e-06, , -0.0007341828, 1, 6
545.3332, -0.8434833, -1.302858e-06, , -0.0007346171, 1, 6
545.6665, -0.8333853, -1.300052e-06, , -0.0007350504, 1, 6
545.9998, -0.8223405, -1.297247e-06, , -0.0007354828, 1, 6
546.3332, -0.8122424, -1.294597e-06, , -0.0007359143, 1, 6
546.6665, -0.8023021, -1.291635e-06, , -0.0007363449, 1, 6
546.9998, -0.7923618, -1.28883e-06, , -0.0007367745, 1, 6
547.3332, -0.7824215, -1.285401e-06, , -0.000737203, 1, 6
547.6665, -0.7724811, -1.282751e-06, , -0.0007376305, 1, 6
547.9998, -0.7623831, -1.280101e-06, , -0.0007380572, 1, 6
548.3332, -0.752285, -1.27714e-06, , -0.000738483, 1, 6
548.6665, -0.7423447, -1.274023e-06, , -0.0007389077, 1, 6
548.9998, -0.7324044, -1.271373e-06, , -0.0007393314, 1, 6
549.3332, -0.7223063, -1.268412e-06, , -0.0007397542, 1, 6
549.6665, -0.712366, -1.26545e-06, , -0.0007401761, 1, 6
549.9998, -0.7025834, -1.262177e-06, , -0.0007405968, 1, 6
550.3332, -0.6926432, -1.258904e-06, , -0.0007410164, 1, 6
550.6665, -0.6823873, -1.256254e-06, , -0.0007414352, 1, 6
550.9998, -0.672447, -1.253448e-06, , -0.000741853, 1, 6
551.3332, -0.6625067, -1.250175e-06, , -0.0007422697, 1, 6
551.6665, -0.6525664, -1.24737e-06, , -0.0007426855, 1, 6
551.9998, -0.6424683, -1.244252e-06, , -0.0007431002, 1, 6
552.3332, -0.632528, -1.240979e-06, , -0.0007435139, 1, 6
552.6665, -0.6225877, -1.238174e-06, , -0.0007439266, 1, 6
552.9998, -0.6124896, -1.2349e-06, , -0.0007443383, 1, 6
553.3332, -0.6025493, -1.231939e-06, , -0.0007447489, 1, 6
553.6665, -0.5922934, -1.22851e-06, , -0.0007451584, 1, 6
553.9998, -0.5823531, -1.225549e-06, , -0.0007455669, 1, 6
554.3332, -0.5725706, -1.222275e-06, , -0.0007459744, 1, 6
554.6665, -0.5624725, -1.219314e-06, , -0.0007463808, 1, 6
554.9998, -0.5523744, -1.215729e-06, , -0.000746786, 1, 6
555.3332, -0.5425919, -1.212456e-06, , -0.0007471902, 1, 6
555.6665, -0.5324938, -1.209339e-06, , -0.0007475933, 1, 6
555.9998, -0.5223957, -1.205909e-06, , -0.0007479953, 1, 6
556.3332, -0.5124554, -1.202636e-06, , -0.0007483962, 1, 6
556.6665, -0.5014106, -1.199207e-06, , -0.0007487959, 1, 6
556.9998, -0.4914703, -1.195778e-06, , -0.0007491945, 1, 6
557.3332, -0.4813722, -1.192505e-06, , -0.000749592, 1, 6
557.6665, -0.4717475, -1.189388e-06, , -0.0007499884, 1, 6
557.9998, -0.4614916, -1.185959e-06, , -0.0007503838, 1, 6
558.3332, -0.4515513, -1.182374e-06, , -0.0007507779, 1, 6
558.6665, -0.4414532, -1.178945e-06, , -0.0007511709, 1, 6
558.9998, -0.4318285, -1.17536e-06, , -0.0007515626, 1, 6
559.3332, -0.4218882, -1.171931e-06, , -0.0007519533, 1, 6
559.6665, -0.4117901, -1.168346e-06, , -0.0007523427, 1, 6
559.9998, -0.4015342, -1.164761e-06, , -0.000752731, 1, 6
560.3332, -0.3915939, -1.161332e-06, , -0.0007531181, 1, 6
560.6665, -0.3814958, -1.157747e-06, , -0.000753504, 1, 6
560.9998, -0.3717133, -1.154006e-06, , -0.0007538887, 1, 6
561.3332, -0.3616152, -1.150265e-06, , -0.0007542721, 1, 6
561.6665, -0.3518327, -1.146525e-06, , -0.0007546543, 1, 6
561.9998, -0.3417346, -1.14294e-06, , -0.0007550353, 1, 6
562.3332, -0.3317943, -1.139199e-06, , -0.000755415, 1, 6
562.6665, -0.3216962, -1.135302e-06, , -0.0007557934, 1, 6
562.9998, -0.3117559, -1.13125e-06, , -0.0007561705, 1, 6
563.3332, -0.3018156, -1.127353e-06, , -0.0007565463, 1, 6
563.6665, -0.2917175, -1.123768e-06, , -0.0007569209, 1, 6
563.9998, -0.2817772, -1.119716e-06, , -0.0007572941, 1, 6
564.3331, -0.2718369, -1.115975e-06, , -0.0007576661, 1, 6
564.6665, -0.2617388, -1.112078e-06, , -0.0007580368, 1, 6
564.9998, -0.2519563, -1.108026e-06, , -0.0007584061, 1, 6
565.3331, -0.2383566, -1.09166e-06, , -0.00075877, 2, 6
565.6665, -0.230725, -1.099609e-06, , -0.0007591366, 2, 6
565.9998, -0.2206496, -1.095557e-06, , -0.0007595018, 2, 6
566.3331, -0.2106056, -1.091192e-06, , -0.0007598655, 2, 6
566.6665, -0.2004197, -1.086828e-06, , -0.0007602277, 2, 6
566.9998, -0.1905965, -1.082308e-06, , -0.0007605885, 2, 6
567.3331, -0.180521, -1.077944e-06, , -0.0007609478, 2, 6
567.6665, -0.1705559, -1.073268e-06, , -0.0007613056, 2, 6
567.9998, -0.1606381, -1.068436e-06, , -0.0007616617, 2, 6
568.3331, -0.1507202, -1.063137e-06, , -0.0007620161, 2, 6
568.6665, -0.1405817, -1.057214e-06, , -0.0007623685, 2, 6
568.9998, -0.13038, -1.050667e-06, , -0.0007627187, 2, 6
569.3331, -0.1204307, -1.043342e-06, , -0.0007630665, 2, 6
569.6665, -0.1103867, -1.034613e-06, , -0.0007634114, 2, 6
569.9998, -0.1004689, -1.023391e-06, , -0.0007637525, 2, 6
