Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
446, 0.6254728, 0.00255755, , 0.099262, , , , , , , , , , 1, 1
447, 0.6256306, 0.00260087, , 0.1018629, 1000000, -0.0004908196, -3.003479e-05, -7.801347e-05, 4.467092e-05, 4.571978, 3.002933, 5.469971, 33.29742, 1, 2
448, 0.6254728, 0.002591536, , 0.1044544, 794328.2, 0.0006761804, 0.0002214954, 0.0001375763, -1.35986e-05, 4.709795, 2.075517, 5.146837, 23.78217, 1, 2
448, 0.6254728, 0.002591536, , 0.1044544, 630957.3, 0.0002667615, -0.001160668, -1.094173e-05, -0.00023662, 4.842711, 1.351319, 5.027715, 15.59133, 1, 2
448, 0.6254728, 0.002591536, , 0.1044544, 501187.2, -0.001619151, -0.002147144, -0.0003809509, -0.0003767752, 4.966533, 0.7241824, 5.019052, 8.295975, 1, 2
449, 0.6254728, 0.002597759, , 0.1070522, 398107.1, -0.00326262, -0.002906633, -0.0006593493, -0.00054431, 5.107031, 0.1923483, 5.110652, 2.156936, 1, 2
449, 0.6254728, 0.002597759, , 0.1070522, 316227.7, -0.002400722, 0.004992033, -0.0005063228, 0.0009228929, 5.254655, -0.2815386, 5.262192, -3.066912, 1, 2
449, 0.6254728, 0.002597759, , 0.1070522, 251188.6, 0.001418376, 0.005519831, 0.0001242363, 0.001036226, 5.413158, -0.7197902, 5.460804, -7.574216, 1, 2
450, 0.6254728, 0.002599314, , 0.1096515, 199526.2, -0.001579787, -0.004836421, -0.0001015338, -0.0008868376, 5.58431, -1.142025, 5.699889, -11.55796, 1, 2
450, 0.6254728, 0.002599314, , 0.1096515, 158489.3, 0.003919169, 0.002499707, 0.000522306, 0.0005750562, 5.773848, -1.571071, 5.983776, -15.22172, 1, 2
450, 0.6254728, 0.002599314, , 0.1096515, 125892.5, 0.002843864, 0.003465036, 0.0002500505, 0.0006632737, 5.989319, -2.029677, 6.323886, -18.72063, 1, 2
