Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
348, 0.5241764, 0.0003027685, , 0.01290191, 50118.7, 0.003233975, -0.002421773, 6.436287e-05, 4.062402e-06, 47.68112, -40.63635, 62.64824, -40.43938, 1, 3
349, 0.5255964, 0.0003105389, , 0.01321245, 39810.7, -0.002060511, -0.003465008, 9.490857e-06, -5.509144e-05, 54.8251, -46.84663, 72.11379, -40.51303, 1, 3
349, 0.5255964, 0.0003105389, , 0.01321245, 31622.76, -0.004016356, -0.0003932994, -3.444356e-05, -3.434115e-05, 64.18635, -52.57684, 82.97115, -39.32187, 1, 3
349, 0.5255964, 0.0003105389, , 0.01321245, 25118.85, 0.002178148, -0.003389266, 3.989576e-05, -1.480794e-05, 75.69902, -56.85616, 94.67293, -36.90955, 1, 3
350, 0.5255964, 0.0003116268, , 0.01352407, 19952.61, -0.0002545541, -0.004014598, 1.88396e-05, -3.279039e-05, 88.69377, -58.72176, 106.3712, -33.50747, 1, 3
350, 0.5255964, 0.0003116268, , 0.01352407, 15848.92, -0.004020005, 0.000213568, -3.078785e-05, -1.531465e-05, 101.9059, -57.6273, 117.0714, -29.48795, 1, 3
350, 0.5255964, 0.0003116268, , 0.01352407, 12589.25, 0.003928203, -0.0008539722, 3.105359e-05, 7.163468e-06, 114.0831, -53.81673, 126.1395, -25.25479, 1, 3
351, 0.5254386, 0.0003155119, , 0.01383958, 9999.994, 0.003949128, 0.0007204356, 2.568006e-05, 1.573692e-05, 124.2964, -48.11544, 133.2842, -21.16154, 1, 3
351, 0.5254386, 0.0003155119, , 0.01383958, 7943.277, -0.0009374447, -0.003906342, 1.992737e-06, -2.893392e-05, 132.1508, -41.501, 138.5142, -17.43451, 1, 3
351, 0.5254386, 0.0003155119, , 0.01383958, 6309.569, 0.004008982, 0.0001599333, 2.705355e-05, 7.99791e-06, 137.8838, -34.8512, 142.22, -14.18486, 1, 3
352, 0.5254386, 0.0003103835, , 0.01414997, 5011.869, 0.0009113211, 0.003902755, 8.162029e-07, 2.767115e-05, 141.8886, -28.74876, 144.7717, -11.45393, 1, 3
352, 0.5254386, 0.0003103835, , 0.01414997, 3981.069, 0.001551688, -0.003699262, 1.449823e-05, -2.325496e-05, 144.5061, -23.3668, 146.3832, -9.185285, 1, 3
352, 0.5254386, 0.0003103835, , 0.01414997, 3162.275, -0.002693519, 0.002967345, -2.069032e-05, 1.762214e-05, 146.2449, -18.85893, 147.4558, -7.347996, 1, 3
353, 0.5254386, 0.0003113159, , 0.01446128, 2511.885, -0.002466056, 0.003155327, -1.873068e-05, 1.947674e-05, 147.4241, -15.16155, 148.2017, -5.871832, 1, 3
353, 0.5254386, 0.0003113159, , 0.01446128, 1995.261, -0.0005899268, 0.003967482, -6.125801e-06, 2.627851e-05, 148.1602, -12.08871, 148.6526, -4.664552, 1, 3
353, 0.5254386, 0.0003113159, , 0.01446128, 1584.892, -0.0001442127, 0.004004868, -2.715803e-06, 2.677547e-05, 148.5899, -9.685292, 148.9052, -3.729341, 1, 3
354, 0.5235453, 0.0002995049, , 0.01476079, 1258.924, 0.002034839, -0.003448602, 1.482685e-05, -2.239151e-05, 148.901, -7.721393, 149.101, -2.968465, 1, 3
354, 0.5235453, 0.0002995049, , 0.01476079, 999.9991, 0.002986234, 0.002676257, 1.925743e-05, 1.874309e-05, 149.094, -6.139174, 149.2203, -2.35791, 1, 3
354, 0.5235453, 0.0002995049, , 0.01476079, 794.3275, -0.0004045346, -0.003985907, -1.833441e-06, -2.677623e-05, 149.1949, -4.892194, 149.2751, -1.878092, 1, 3
355, 0.5254386, 0.0003111605, , 0.01507195, 630.9567, -0.001790057, 0.003582334, -1.260001e-05, 2.365807e-05, 149.3544, -3.880718, 149.4048, -1.488397, 1, 3
355, 0.5254386, 0.0003111605, , 0.01507195, 501.1867, 0.002565249, 0.003081569, 1.673117e-05, 2.098441e-05, 149.3654, -3.154314, 149.3987, -1.209799, 1, 3
355, 0.5254386, 0.0003111605, , 0.01507195, 398.1068, 0.002995081, -0.002660972, 2.033689e-05, -1.747691e-05, 149.3901, -2.463187, 149.4104, -0.9446235, 1, 3
356, 0.5255964, 0.0003113159, , 0.01538327, 316.2274, 0.00309995, 0.002532513, 2.051819e-05, 1.720709e-05, 149.4709, -1.922433, 149.4832, -0.7368741, 1, 3
356, 0.5255964, 0.0003113159, , 0.01538327, 251.1884, -0.003207105, 0.002403151, -2.162815e-05, 1.585695e-05, 149.4264, -1.558343, 149.4345, -0.5975064, 1, 3
356, 0.5255964, 0.0003113159, , 0.01538327, 199.526, -0.001090469, -0.003856965, -7.092855e-06, -2.587379e-05, 149.3951, -1.191601, 149.3998, -0.4569912, 1, 3
357, 0.5255964, 0.0003110051, , 0.01569427, 158.4891, -0.00144307, 0.003734126, -9.818205e-06, 2.492676e-05, 149.4245, -0.9632503, 149.4276, -0.3693465, 1, 3
357, 0.5255964, 0.0003110051, , 0.01569427, 125.8924, 0.003944794, -0.0007142833, 2.642007e-05, -4.646674e-06, 149.4428, -0.7521333, 149.4447, -0.2883625, 1, 3
357, 0.5255964, 0.0003110051, , 0.01569427, 99.99988, 0.003176448, 0.002440873, 2.119331e-05, 1.640478e-05, 149.4716, -0.5273037, 149.4725, -0.2021264, 1, 3
357, 0.5255964, 0.0003110051, , 0.01569427, 79.43272, 0.003651827, 0.001640271, 2.439198e-05, 1.105065e-05, 149.4959, -0.4819789, 149.4967, -0.1847225, 1, 3
358, 0.5255964, 0.0003111605, , 0.01600543, 63.09565, -0.003049, 0.002601442, -2.043905e-05, 1.734182e-05, 149.5245, -0.4117312, 149.5251, -0.1577695, 1, 3
358, 0.5255964, 0.0003111605, , 0.01600543, 50.11866, 0.001445805, 0.003734443, 9.606109e-06, 2.501537e-05, 149.4431, -0.4092636, 149.4437, -0.1569093, 1, 3
358, 0.5255964, 0.0003111605, , 0.01600543, 39.81066, 0.0007588989, 0.003930794, 5.030222e-06, 2.629357e-05, 149.5448, -0.2531052, 149.5451, -0.09697321, 1, 3
359, 0.5255964, 0.0003111605, , 0.01631659, 31.62273, 0.003780043, -0.001336246, 2.529438e-05, -8.91225e-06, 149.4963, -0.154113, 149.4964, -0.05906517, 1, 3
359, 0.5255964, 0.0003111605, , 0.01631659, 25.11883, 0.003922984, 0.0008157807, 2.621983e-05, 5.471559e-06, 149.5971, -0.1048313, 149.5971, -0.04015044, 1, 3
359, 0.5255964, 0.0003111605, , 0.01631659, 19.95259, -0.0036669, -0.001604665, -2.450862e-05, -1.077159e-05, 149.5123, -0.2375154, 149.5125, -0.09102004, 1, 3
360, 0.5255964, 0.0003105389, , 0.01662713, 15.84891, 0.003605674, -0.001746645, 2.412087e-05, -1.167278e-05, 149.5122, -0.05896997, 149.5122, -0.02259836, 1, 3
360, 0.5255964, 0.0003105389, , 0.01662713, 12.58923, -0.004004902, -3.265513e-05, -2.678888e-05, -2.300918e-07, 149.4981, -0.06507044, 149.4981, -0.02493851, 1, 3
361, 0.5257542, 0.0003113159, , 0.01693845, 9.999984, -0.0008124916, 0.003918552, -5.442069e-06, 2.618959e-05, 149.6091, -0.06458268, 149.6091, -0.02473322, 1, 3
361, 0.5257542, 0.0003113159, , 0.01693845, 7.943269, -0.003997394, 0.000268236, -2.674666e-05, 1.787238e-06, 149.4568, -0.04191653, 149.4568, -0.01606913, 1, 3
361, 0.5257542, 0.0003113159, , 0.01693845, 6.309563, -0.0004067522, 0.003985496, -2.720658e-06, 2.663514e-05, 149.6317, -0.0129304, 149.6317, -0.004951205, 1, 3
362, 0.5252809, 0.0003096064, , 0.01724805, 5.011864, -0.001959538, -0.003487155, -1.310796e-05, -2.332175e-05, 149.5162, 0.01345162, 149.5162, 0.005154766, 1, 3
362, 0.5252809, 0.0003096064, , 0.01724805, 3.981065, 0.001048669, -0.003869893, 7.026592e-06, -2.586498e-05, 149.5932, -0.09516431, 149.5932, -0.03644894, 1, 3
363, 0.5255964, 0.0003116268, , 0.01755968, 3.162272, -0.001660501, -0.003643951, -1.111222e-05, -2.437343e-05, 149.4922, 0.02823777, 149.4922, 0.01082267, 1, 3
363, 0.5255964, 0.0003116268, , 0.01755968, 2.511882, -0.002900363, 0.002758995, -1.940393e-05, 1.841971e-05, 149.6208, -0.1557248, 149.6209, -0.05963322, 1, 3
364, 0.5254386, 0.0003099173, , 0.0178696, 1.995259, 0.003688758, -0.001566889, 2.465683e-05, -1.048521e-05, 149.5785, 0.05975969, 149.5785, 0.02289084, 1, 3
365, 0.5262275, 0.0003145795, , 0.01818418, 1.58489, -0.002919759, 0.002740446, -1.952577e-05, 1.831135e-05, 149.592, -0.06221858, 149.592, -0.02383057, 1, 3
366, 0.5262275, 0.0003147349, , 0.01849891, 1.258923, -0.0006638757, -0.003947127, -4.440225e-06, -2.638614e-05, 149.5888, 0.01258516, 149.5888, 0.004820392, 1, 3
367, 0.5255964, 0.0003105389, , 0.01880945, 1, 0.004007891, 2.410664e-05, 2.679449e-05, 1.564884e-07, 149.5791, 0.0260969, 149.5791, 0.009996333, 1, 3
