Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
472, 0.6500869, 0.004377389, , 0.1686393, , , , , , , , , , 1, 1
473, 0.6499292, 0.004419301, , 0.1730587, 1000000, -0.0001540195, 0.0003612005, 3.638942e-05, 7.988243e-05, 3.017224, 3.302535, 4.473296, 47.58491, 1, 2
474, 0.6500869, 0.00443019, , 0.1774888, 794328.2, 0.0004027114, 0.0003328541, 0.0001321818, 3.062726e-06, 3.103329, 2.446249, 3.951555, 38.2475, 1, 2
474, 0.6500869, 0.00443019, , 0.1774888, 630957.3, -0.0004083628, 0.0006879969, -6.56718e-06, 0.0002194116, 3.188495, 1.765738, 3.644768, 28.97698, 1, 2
474, 0.6500869, 0.00443019, , 0.1774888, 501187.2, 0.001176765, -0.001190504, 0.0001993296, -0.0004360354, 3.278817, 1.199903, 3.491476, 20.1004, 1, 2
475, 0.6502447, 0.004437968, , 0.1819268, 398107.1, -0.002537769, -0.0009051333, -0.0007772424, -0.0001019646, 3.36004, 0.7237486, 3.437104, 12.15572, 1, 2
475, 0.6502447, 0.004437968, , 0.1819268, 316227.7, 0.0006028263, 0.004133747, 0.0002833107, 0.001171655, 3.450772, 0.3199014, 3.465568, 5.296427, 1, 2
475, 0.6502447, 0.004437968, , 0.1819268, 251188.6, -0.005142986, -0.002286894, -0.00144307, -0.0006593557, 3.547419, -0.03611517, 3.547603, -0.5832904, 1, 2
476, 0.6502447, 0.004441079, , 0.1863679, 199526.2, 0.004276772, -0.003417242, 0.001251239, -0.0008119365, 3.652328, -0.3610684, 3.670133, -5.645903, 1, 2
476, 0.6502447, 0.004441079, , 0.1863679, 158489.3, 0.001466307, -0.004750784, 0.0005952627, -0.001154715, 3.767627, -0.6723917, 3.827156, -10.1188, 1, 2
476, 0.6502447, 0.004441079, , 0.1863679, 125892.5, -0.004504258, -0.001369051, -0.00100221, -0.0006045436, 3.899462, -0.9861642, 4.022228, -14.19239, 1, 2
477, 0.650718, 0.004703966, , 0.1910719, 99999.97, -0.004343114, -0.001028029, -0.0008936599, -0.0005436079, 4.058092, -1.318155, 4.266807, -17.9949, 1, 2
477, 0.650718, 0.004703966, , 0.1910719, 79432.8, -0.003775696, 0.00208698, -0.0009325663, 0.0001222081, 4.268675, -1.678501, 4.586824, -21.46543, 1, 2
477, 0.650718, 0.004703966, , 0.1910719, 63095.71, -0.004160861, 0.0007588236, -0.000820681, -0.0002056282, 4.552533, -2.0653, 4.999102, -24.40188, 1, 2
477, 0.650718, 0.004703966, , 0.1910719, 50118.7, 0.001710808, 0.003793206, -2.927647e-05, 0.0007532318, 4.940165, -2.463304, 5.520244, -26.50212, 1, 2
478, 0.6504025, 0.00444419, , 0.195516, 39810.7, -0.001630999, -0.00377593, 4.802219e-05, -0.0006672883, 5.454468, -2.836757, 6.148041, -27.47802, 1, 2
478, 0.6504025, 0.00444419, , 0.195516, 31622.76, -0.00377667, -0.001571549, -0.000385496, -0.0004560564, 6.092651, -3.131143, 6.850142, -27.19959, 1, 2
478, 0.6504025, 0.00444419, , 0.195516, 25118.85, -0.003637689, 0.001815676, -0.0005363852, 7.354283e-06, 6.826987, -3.291419, 7.578997, -25.73959, 1, 2
479, 0.6502447, 0.004441079, , 0.1999571, 19952.61, 0.002199227, -0.003397757, 0.0004069825, -0.0002715711, 7.59352, -3.281654, 8.272291, -23.37232, 1, 2
479, 0.6502447, 0.004441079, , 0.1999571, 15848.92, -0.004007118, 0.0005356488, -0.00044415, -0.0001015023, 8.31226, -3.105622, 8.873474, -20.48667, 1, 2
479, 0.6502447, 0.004441079, , 0.1999571, 12589.25, 0.001730486, -0.003641271, 0.0002931792, -0.0003159608, 8.923427, -2.803125, 9.353345, -17.43912, 1, 2
480, 0.6485091, 0.004266858, , 0.204224, 9999.994, 0.003602049, -0.001791653, 0.0004050831, -8.547538e-05, 9.406573, -2.438073, 9.717398, -14.53064, 1, 2
480, 0.6485091, 0.004266858, , 0.204224, 7943.277, 0.0002564511, -0.00401565, 0.0001082995, -0.0003886923, 9.757515, -2.05891, 9.972372, -11.91506, 1, 2
480, 0.6485091, 0.004266858, , 0.204224, 6309.569, 0.003776612, -0.001370885, 0.0003894971, -7.071103e-05, 10.00533, -1.703215, 10.14927, -9.66089, 1, 2
481, 0.6504025, 0.004455079, , 0.2086791, 5011.869, -0.004012165, -3.394573e-05, -0.0003866558, -5.617638e-05, 10.17457, -1.390447, 10.26913, -7.781788, 1, 2
481, 0.6504025, 0.004455079, , 0.2086791, 3981.069, 0.00179387, -0.003592459, 0.0002101114, -0.0003264978, 10.28104, -1.121889, 10.34207, -6.227594, 1, 2
481, 0.6504025, 0.004455079, , 0.2086791, 3162.275, -0.00212303, -0.003403034, -0.0001751169, -0.0003440662, 10.35004, -0.9026272, 10.38932, -4.984156, 1, 2
482, 0.6505603, 0.004481523, , 0.2131606, 2511.885, -0.003117021, 0.002519629, -0.0003150354, 0.0002203997, 10.39956, -0.7223611, 10.42462, -3.973425, 1, 2
482, 0.6505603, 0.004481523, , 0.2131606, 1995.261, 0.001780756, 0.003597441, 0.0001512979, 0.0003532386, 10.42998, -0.5738968, 10.44575, -3.149454, 1, 2
482, 0.6505603, 0.004481523, , 0.2131606, 1584.892, 0.003760659, 0.001395729, 0.000353429, 0.0001490904, 10.4473, -0.4579798, 10.45733, -2.510077, 1, 2
