Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
107, 0.3001251, 2.222043e-05, , 0.0001392572, , , , , , , , , , 1, 1
108, 0.2991784, 2.182312e-06, , 0.0001414395, , , , , , , , , , 1, 4
109, 0.2999673, 1.606146e-06, , 0.0001430456, 1000000, 0.002001314, 0.00186529, -5.959666e-07, 1.039306e-06, 519.6633, -2223.615, 2283.531, -76.84595, 1, 4
109, 0.2999673, 1.606146e-06, , 0.0001430456, 794328.2, 0.002690502, -0.000781115, 5.06653e-07, 8.427811e-07, 728.9128, -2754.21, 2849.033, -75.1763, 1, 4
109, 0.2999673, 1.606146e-06, , 0.0001430456, 630957.3, 0.002745074, -0.0005254507, 3.648757e-07, 7.034246e-07, 1006.458, -3380.379, 3527.028, -73.41987, 1, 4
110, 0.2999673, 1.590573e-06, , 0.0001446362, 501187.2, 0.003261735, 0.001833177, -1.62254e-07, 8.440798e-07, 1378.075, -4129.152, 4353.043, -71.54393, 1, 4
110, 0.2999673, 1.590573e-06, , 0.0001446362, 398107.1, -0.003719155, -5.485984e-05, -2.391478e-07, -6.591591e-07, 1882.494, -4959.289, 5304.558, -69.21377, 1, 4
110, 0.2999673, 1.590573e-06, , 0.0001446362, 316227.7, 0.002549048, 0.002686858, -2.250098e-07, 5.292687e-07, 2565.373, -5906.794, 6439.826, -66.52427, 1, 4
111, 0.3001251, 1.543858e-06, , 0.0001461801, 251188.6, 0.003952028, -0.0003319877, 2.681889e-07, 4.368191e-07, 3482.091, -6909.427, 7737.257, -63.25362, 1, 4
111, 0.3001251, 1.543858e-06, , 0.0001461801, 199526.2, -0.002958059, 0.002627862, -4.087404e-07, -1.348676e-07, 4613.376, -7951.395, 9192.819, -59.87782, 1, 4
111, 0.3001251, 1.543858e-06, , 0.0001461801, 158489.3, -0.001741951, 0.003537474, -3.620128e-07, 4.952975e-08, 6035.804, -8945.877, 10791.65, -55.99237, 1, 4
111, 0.3001251, 1.543858e-06, , 0.0001461801, 125892.5, -0.002915205, 0.00277702, -3.192084e-07, -4.628016e-08, 7709.236, -9817.427, 12482.56, -51.85886, 1, 4
112, 0.3024918, 1.497378e-06, , 0.0001476774, 99999.97, 0.004002679, 0.0003603512, 1.707139e-07, 2.246181e-07, 9601.603, -10522.53, 14244.8, -47.62017, 1, 5
112, 0.3024918, 1.497378e-06, , 0.0001476774, 79432.8, -0.00384674, -0.00116033, -1.248402e-07, -2.164423e-07, 11714.64, -11015.79, 16080.43, -43.23899, 1, 5
113, 0.2999673, 1.542587e-06, , 0.00014922, 63095.71, 0.000462546, 0.004002923, -1.198621e-07, 1.907145e-07, 13953.26, -11194.81, 17889.03, -38.74034, 1, 5
113, 0.2999673, 1.542587e-06, , 0.00014922, 50118.7, -0.002148227, -0.003405622, 7.036483e-09, -2.050296e-07, 16231.69, -11034.7, 19627.34, -34.20883, 1, 5
113, 0.2999673, 1.542587e-06, , 0.00014922, 39810.7, 0.002924374, -0.002762308, 1.842982e-07, -4.479972e-08, 18422.44, -10510.07, 21209.62, -29.70493, 1, 5
114, 0.2999673, 1.547264e-06, , 0.0001507673, 31622.76, -0.004002039, 0.0004750905, -1.692559e-07, -5.701122e-08, 20386.43, -9673.788, 22565.21, -25.38532, 1, 5
114, 0.2999673, 1.547264e-06, , 0.0001507673, 25118.85, 0.003239234, 0.002390441, 9.06475e-08, 1.439249e-07, 22040.89, -8624.52, 23668.19, -21.37023, 1, 5
114, 0.2999673, 1.547264e-06, , 0.0001507673, 19952.61, 0.003788912, -0.001346534, 1.638075e-07, -5.145678e-09, 23365.44, -7486.246, 24535.43, -17.76537, 1, 5
115, 0.3002829, 1.503969e-06, , 0.0001522713, 15848.92, -0.003551083, -0.001894207, -1.174515e-07, -1.084818e-07, 24354.08, -6366.6, 25172.5, -14.6503, 1, 6
115, 0.3002829, 1.503969e-06, , 0.0001522713, 12589.25, 0.003248134, -0.002367787, 1.430397e-07, -6.404036e-08, 25089.89, -5320.347, 25647.79, -11.9723, 1, 6
116, 0.3005984, 1.52392e-06, , 0.0001537952, 9999.994, -0.001927257, 0.003519551, -9.63912e-08, 1.214569e-07, 25506.11, -4374.456, 25878.51, -9.7319, 1, 6
116, 0.3005984, 1.52392e-06, , 0.0001537952, 7943.277, -0.003334509, 0.002243658, -1.375477e-07, 6.731257e-08, 25998.77, -3588.669, 26245.28, -7.859005, 1, 6
116, 0.3005984, 1.52392e-06, , 0.0001537952, 6309.569, -0.002212493, -0.003349074, -6.926891e-08, -1.353269e-07, 26241.28, -2917.294, 26402.94, -6.343635, 1, 6
117, 0.2999673, 1.5194e-06, , 0.0001553146, 5011.869, -0.003568943, 0.001826847, -1.401165e-07, 5.663461e-08, 26424.15, -2357.511, 26529.1, -5.098319, 1, 6
117, 0.2999673, 1.5194e-06, , 0.0001553146, 3981.069, 0.002137343, -0.003396577, 8.924613e-08, -1.21611e-07, 26536.34, -1898.863, 26604.19, -4.092943, 1, 6
117, 0.2999673, 1.5194e-06, , 0.0001553146, 3162.275, 0.003966931, -0.0005845421, 1.49809e-07, -1.336834e-08, 26616.17, -1526.798, 26659.92, -3.283092, 1, 6
118, 0.2996517, 1.508645e-06, , 0.0001568232, 2511.885, 0.00199961, -0.003471567, 8.075558e-08, -1.264047e-07, 26680.55, -1226.164, 26708.71, -2.631303, 1, 6
118, 0.2996517, 1.508645e-06, , 0.0001568232, 1995.261, 0.001816001, -0.003577542, 7.279496e-08, -1.312453e-07, 26714.6, -980.5077, 26732.59, -2.101987, 1, 6
118, 0.2996517, 1.508645e-06, , 0.0001568232, 1584.892, -0.001851926, -0.00355612, -6.530291e-08, -1.348918e-07, 26741.77, -782.9293, 26753.23, -1.676992, 1, 6
119, 0.2982317, 1.45643e-06, , 0.0001582797, 1258.924, -0.0009922141, 0.00388155, -4.045658e-08, 1.440769e-07, 26764.29, -628.6756, 26771.68, -1.345593, 1, 6
119, 0.2982317, 1.45643e-06, , 0.0001582797, 999.9991, -0.003941246, 0.0007466112, -1.476739e-07, 2.510244e-08, 26774.61, -504.5122, 26779.36, -1.079493, 1, 6
119, 0.2982317, 1.45643e-06, , 0.0001582797, 794.3275, 0.0001458474, 0.004004798, 3.198079e-09, 1.495574e-07, 26786.27, -402.4062, 26789.29, -0.8606815, 1, 6
120, 0.2999673, 1.518776e-06, , 0.0001597984, 630.9567, 0.0004888893, 0.003974915, 1.643781e-08, 1.484803e-07, 26806.63, -324.9392, 26808.6, -0.6944822, 1, 6
120, 0.2999673, 1.518776e-06, , 0.0001597984, 501.1867, 0.001153542, -0.003840942, 4.435229e-08, -1.428964e-07, 26802.71, -246.4698, 26803.85, -0.5268602, 1, 6
120, 0.2999673, 1.518776e-06, , 0.0001597984, 398.1068, -0.003807608, 0.001251664, -1.424009e-07, 4.560796e-08, 26804.27, -204.8878, 26805.05, -0.4379518, 1, 6
121, 0.3001251, 1.517997e-06, , 0.0001613164, 316.2274, -0.001073253, 0.003857851, -4.089421e-08, 1.435754e-07, 26822.95, -164.7256, 26823.46, -0.3518615, 1, 6
121, 0.3001251, 1.517997e-06, , 0.0001613164, 251.1884, 0.0033485, 0.002208569, 1.243917e-07, 8.298894e-08, 26824.69, -141.3527, 26825.06, -0.3019173, 1, 6
121, 0.3001251, 1.517997e-06, , 0.0001613164, 199.526, -0.00296659, 0.002692931, -1.108181e-07, 9.988138e-08, 26855.69, -95.17912, 26855.85, -0.2030609, 1, 6
122, 0.2999673, 1.518932e-06, , 0.0001628354, 158.4891, 0.002779598, 0.00288182, 1.032251e-07, 1.076662e-07, 26843.5, -80.57343, 26843.62, -0.1719785, 1, 6
122, 0.2999673, 1.518932e-06, , 0.0001628354, 125.8924, -0.002863598, -0.002807705, -1.064226e-07, -1.048683e-07, 26841.71, -67.07923, 26841.79, -0.1431857, 1, 6
122, 0.2999673, 1.518932e-06, , 0.0001628354, 99.99988, -1.595575e-05, -0.004007855, -3.953015e-10, -1.494107e-07, 26824.51, -35.82059, 26824.53, -0.07651091, 1, 6
122, 0.2999673, 1.518932e-06, , 0.0001628354, 79.43272, -0.001084642, -0.003856147, -4.013876e-08, -1.436652e-07, 26854.32, -46.93184, 26854.37, -0.1001326, 1, 6
123, 0.3001251, 1.51675e-06, , 0.0001643521, 63.09565, 0.003975467, 0.0005292379, 1.479167e-07, 1.999824e-08, 26868.99, -54.72395, 26869.05, -0.1166939, 1, 6
123, 0.3001251, 1.51675e-06, , 0.0001643521, 50.11866, 0.001747024, -0.003607309, 6.530193e-08, -1.333891e-07, 26987.35, -114.7175, 26987.59, -0.2435507, 1, 6
