Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
1, 0.2003296, 2.222043e-05, , 2.222043e-05, , , , , , , , , , 2, 1
2, 0.2004716, 2.825213e-07, , 2.250295e-05, , , , , , , , , , 2, 4
3, 0.2004873, 1.579447e-07, , 2.266089e-05, 1000000, 0.0002830343, -0.002609397, 5.170843e-07, 9.387268e-09, 455.6028, -5054.637, 5075.129, -84.84953, 2, 4
3, 0.2004873, 1.579447e-07, , 2.266089e-05, 794328.2, -0.002159507, -0.001679486, 2.149132e-07, -3.580908e-07, 787.2052, -6503.066, 6550.539, -83.09785, 2, 4
3, 0.2004873, 1.579447e-07, , 2.266089e-05, 630957.3, 0.001863832, -0.002036738, 2.731489e-07, 1.859894e-07, 1193.123, -8268.921, 8354.555, -81.78946, 2, 4
4, 0.2003612, 1.579447e-07, , 2.281884e-05, 501187.2, -0.00127751, 0.003488922, -3.469883e-07, -6.711866e-08, 1674.136, -10378.7, 10512.86, -80.83684, 2, 4
4, 0.2003612, 1.579447e-07, , 2.281884e-05, 398107.1, -0.002322535, 0.002886357, -2.487392e-07, -1.338387e-07, 2398.969, -12894.76, 13116.01, -79.46106, 2, 4
4, 0.2003612, 1.579447e-07, , 2.281884e-05, 316227.7, -0.002782709, -0.002442897, 1.121472e-07, -1.983006e-07, 3320.895, -15910.89, 16253.76, -78.21057, 2, 4
5, 0.2003612, 1.579447e-07, , 2.297678e-05, 251188.6, -3.674003e-05, -0.003968798, 1.925644e-07, -4.748364e-08, 4611.024, -19473.22, 20011.69, -76.6784, 2, 4
5, 0.2003612, 1.579447e-07, , 2.297678e-05, 199526.2, -0.0005560545, 0.003916818, -1.601015e-07, 1.752054e-08, 6077.61, -23799.49, 24563.25, -75.6747, 2, 4
5, 0.2003612, 1.579447e-07, , 2.297678e-05, 158489.3, -0.0009587902, -0.0038211, 1.136186e-07, -6.575126e-08, 8258.033, -28852.01, 30010.56, -74.0278, 2, 4
6, 0.2041296, 2.33064e-07, , 2.320984e-05, 125892.5, 0.001971512, -0.00350538, 1.07593e-07, 2.214261e-08, 11146.74, -34874.01, 36612.11, -72.27462, 2, 5
6, 0.2041296, 2.33064e-07, , 2.320984e-05, 99999.97, 0.002191243, -0.003362597, 8.851376e-08, 2.158617e-08, 14621.7, -41555.38, 44052.74, -70.61505, 2, 5
6, 0.2041296, 2.33064e-07, , 2.320984e-05, 79432.8, 0.003348663, 0.002214103, -1.568282e-08, 7.400213e-08, 19455.9, -49374.07, 53069.11, -68.49303, 2, 5
7, 0.2003454, 1.535572e-07, , 2.33634e-05, 63095.71, -0.003772026, -0.001411061, -3.647522e-09, -6.313169e-08, 25717.28, -58262.69, 63686.1, -66.18323, 2, 5
7, 0.2003454, 1.535572e-07, , 2.33634e-05, 50118.7, -0.0003741176, -0.00400727, 4.504102e-08, -2.777822e-08, 33733.32, -68164.95, 76055.22, -63.67021, 2, 5
7, 0.2003454, 1.535572e-07, , 2.33634e-05, 39810.7, -0.004005121, 0.0003626998, -2.519368e-08, -3.676712e-08, 44080.76, -78726.98, 90227.78, -60.75469, 2, 5
8, 0.2003927, 1.535572e-07, , 2.351696e-05, 31622.76, 0.004006657, -0.0004263005, 2.36209e-08, 2.962856e-08, 57118.16, -89693, 106335.9, -57.51026, 2, 5
8, 0.2003927, 1.535572e-07, , 2.351696e-05, 25118.85, -0.003937953, -0.0008332623, -1.325964e-08, -2.957011e-08, 73181.13, -100358, 124206.3, -53.90044, 2, 5
8, 0.2003927, 1.535572e-07, , 2.351696e-05, 19952.61, 0.003518563, 0.00194542, 5.413128e-09, 2.752278e-08, 92258.91, -109696.5, 143335.4, -49.9349, 2, 5
10, 0.1981852, 1.312611e-07, , 2.364822e-05, 15848.92, -0.003770756, 0.001406629, -2.231358e-08, -1.052748e-08, 113895.4, -116774.6, 163121, -45.71513, 2, 6
