Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
54, 0.250108, 6.666407e-06, , 6.137301e-05, , , , , , , , , , 1, 1
55, 0.2496347, 3.292375e-07, , 6.170225e-05, , , , , , , , , , 1, 4
56, 0.250108, 5.316738e-07, , 6.223391e-05, 1000000, 0.002651365, 2.714478e-05, 8.908645e-08, 6.657419e-07, 563.6104, -3907.152, 3947.594, -81.79165, 1, 4
56, 0.250108, 5.316738e-07, , 6.223391e-05, 794328.2, 0.001449555, -0.002337422, 5.075174e-07, 2.033142e-07, 871.3087, -4954.652, 5030.681, -80.02613, 1, 4
56, 0.250108, 5.316738e-07, , 6.223391e-05, 630957.3, -0.00147818, 0.002339915, -4.083587e-07, -1.543946e-07, 1271.587, -6210.817, 6339.652, -78.42931, 1, 4
57, 0.250108, 4.84958e-07, , 6.271887e-05, 501187.2, 0.002201976, -0.003001821, 4.324886e-07, 1.838948e-07, 1812.476, -7711.476, 7921.612, -76.77348, 1, 4
57, 0.250108, 4.84958e-07, , 6.271887e-05, 398107.1, -0.002924949, 0.002282014, -3.022896e-07, -2.297572e-07, 2496.211, -9446.362, 9770.611, -75.19788, 1, 4
57, 0.250108, 4.84958e-07, , 6.271887e-05, 316227.7, 0.002919643, -0.002270067, 2.50637e-07, 1.789965e-07, 3430.753, -11507.32, 12007.85, -73.39875, 1, 4
58, 0.250108, 5.161023e-07, , 6.323498e-05, 251188.6, -0.00252763, 0.003052925, -2.525447e-07, -9.733803e-08, 4657.44, -13883.76, 14644.13, -71.45548, 1, 4
58, 0.250108, 5.161023e-07, , 6.323498e-05, 199526.2, 0.003952425, 0.0001696729, 7.089052e-08, 2.107757e-07, 6389.092, -16602.96, 17789.85, -68.95245, 1, 4
58, 0.250108, 5.161023e-07, , 6.323498e-05, 158489.3, 0.002602739, 0.002961453, -7.795293e-08, 1.665606e-07, 8585.982, -19644.75, 21439.11, -66.39167, 1, 4
58, 0.250108, 5.161023e-07, , 6.323498e-05, 125892.5, -0.002382261, 0.003245208, -1.546639e-07, -2.654443e-08, 11464.02, -22949.86, 25653.84, -63.45674, 1, 4
59, 0.2471101, 5.089992e-07, , 6.374397e-05, 99999.97, 0.003868648, -0.001083843, 9.474081e-08, 9.272669e-08, 15136.95, -26255.24, 30306.18, -60.03523, 1, 5
