Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
80, 0.2750376, 2.222043e-05, , 9.505475e-05, , , , , , , , , , 1, 1
81, 0.275511, 7.808267e-07, , 9.583558e-05, , , , , , , , , , 1, 4
82, 0.2750376, 8.431148e-07, , 9.66787e-05, 1000000, -0.002275449, -0.001412149, 3.060023e-07, -7.853738e-07, 581.0012, -3123.656, 3177.229, -79.46337, 1, 4
82, 0.2750376, 8.431148e-07, , 9.66787e-05, 794328.2, 0.002591379, -0.0009717882, 3.764748e-07, 5.826468e-07, 850.7291, -3897.904, 3989.661, -77.68809, 1, 4
82, 0.2750376, 8.431148e-07, , 9.66787e-05, 630957.3, 0.000842314, 0.002646529, -4.751064e-07, 2.922407e-07, 1199.608, -4832.507, 4979.175, -76.05886, 1, 4
83, 0.2751954, 8.586871e-07, , 9.753738e-05, 501187.2, 0.003723342, -0.0002225609, 1.975326e-07, 5.698436e-07, 1673.324, -5953.925, 6184.597, -74.30222, 1, 4
83, 0.2751954, 8.586871e-07, , 9.753738e-05, 398107.1, 0.001880794, 0.003201439, -3.262952e-07, 3.640444e-07, 2308.699, -7235.686, 7595.08, -72.30361, 1, 4
83, 0.2751954, 8.586871e-07, , 9.753738e-05, 316227.7, 0.003231454, -0.001803086, 3.016e-07, 2.607918e-07, 3172.679, -8721.799, 9280.93, -70.01042, 1, 4
84, 0.2750376, 8.431148e-07, , 9.838049e-05, 251188.6, -0.003272208, 0.00223794, -2.95564e-07, -1.929856e-07, 4295.746, -10376.63, 11230.67, -67.51128, 1, 4
84, 0.2750376, 8.431148e-07, , 9.838049e-05, 199526.2, 0.002651899, -0.002936548, 2.805559e-07, 8.288279e-08, 5849.61, -12195, 13525.38, -64.37423, 1, 4
84, 0.2750376, 8.431148e-07, , 9.838049e-05, 158489.3, -0.003685168, -0.001400082, -3.459221e-08, -2.42258e-07, 7792.514, -14099.05, 16109.2, -61.07066, 1, 4
84, 0.2750376, 8.431148e-07, , 9.838049e-05, 125892.5, 0.0005565088, 0.003986976, -1.606611e-07, 1.382488e-07, 10279.09, -15970.91, 18992.89, -57.23413, 1, 4
85, 0.2745643, 9.365472e-07, , 9.931704e-05, , , , , , , , , , 1, 4
86, 0.2792978, 1.026573e-06, , 0.0001003436, 99999.97, 0.003015212, 0.002655535, -1.493432e-08, 1.817605e-07, 13158.22, -17670.07, 22031.11, -53.32637, 1, 5
86, 0.2792978, 1.026573e-06, , 0.0001003436, 79432.8, -0.001354659, 0.003782335, -1.476015e-07, 5.737231e-08, 16626.31, -19162.71, 25370.14, -49.05383, 1, 5
87, 0.2750376, 8.504107e-07, , 0.000101194, 63095.71, 0.00197164, -0.003514242, 1.345307e-07, -3.891638e-08, 20497.01, -20192.96, 28772.95, -44.57187, 1, 5
87, 0.2750376, 8.504107e-07, , 0.000101194, 50118.7, 0.003249062, -0.002377965, 1.249069e-07, 8.141301e-09, 24666.22, -20645.63, 32166.2, -39.92934, 1, 5
87, 0.2750376, 8.504107e-07, , 0.000101194, 39810.7, -0.004015577, -0.0002364691, -8.887679e-08, -7.087196e-08, 28916.03, -20397.53, 35386.38, -35.19935, 1, 5
88, 0.2750376, 8.426159e-07, , 0.0001020366, 31622.76, -0.00293024, 0.00276697, -1.026347e-07, 2.33333e-08, 32974.92, -19462.77, 38290.27, -30.55036, 1, 5
88, 0.2750376, 8.426159e-07, , 0.0001020366, 25118.85, 0.00398276, -0.0005856289, 9.402829e-08, 3.010634e-08, 36609.72, -17950.06, 40773.48, -26.11911, 1, 5
88, 0.2750376, 8.426159e-07, , 0.0001020366, 19952.61, -0.003353065, 0.00221888, -9.201822e-08, 1.866341e-08, 39696.89, -16062.05, 42823.27, -22.02911, 1, 5
89, 0.2759843, 8.566466e-07, , 0.0001028933, 15848.92, -0.001943351, -0.003524182, -1.64241e-08, -8.907735e-08, 42152.66, -14044.32, 44430.73, -18.42692, 1, 5
89, 0.2759843, 8.566466e-07, , 0.0001028933, 12589.25, 0.004009034, 0.0002877217, 8.310474e-08, 2.917804e-08, 44028.82, -11996.34, 45633.86, -15.24117, 1, 5
90, 0.2780355, 8.978078e-07, , 0.0001037911, 9999.994, -0.000587562, 0.003969052, -3.080818e-08, 8.035934e-08, 45505.97, -10134.41, 46620.8, -12.55516, 1, 6
90, 0.2780355, 8.978078e-07, , 0.0001037911, 7943.277, 0.00291291, -0.002767883, 7.099462e-08, -4.664066e-08, 46551.56, -8404.69, 47304.19, -10.23426, 1, 6
90, 0.2780355, 8.978078e-07, , 0.0001037911, 6309.569, -0.00199124, -0.003484546, -3.070082e-08, -7.819226e-08, 47274.7, -6904.371, 47776.22, -8.309182, 1, 6
91, 0.2750376, 8.309415e-07, , 0.000104622, 5011.869, -0.003825168, -0.001200023, -7.599812e-08, -3.404691e-08, 47810.69, -5628.868, 48140.9, -6.714661, 1, 6
91, 0.2750376, 8.309415e-07, , 0.000104622, 3981.069, 0.002564328, 0.003087001, 4.673028e-08, 6.8521e-08, 48170.31, -4572.56, 48386.85, -5.422546, 1, 6
91, 0.2750376, 8.309415e-07, , 0.000104622, 3162.275, -0.00177216, -0.003596221, -3.073908e-08, -7.661031e-08, 48426.86, -3701.362, 48568.11, -4.370734, 1, 6
92, 0.2748799, 8.281359e-07, , 0.0001054502, 2511.885, -0.00192314, -0.003514481, -3.499066e-08, -7.443398e-08, 48617.92, -2982.068, 48709.29, -3.509943, 1, 6
92, 0.2748799, 8.281359e-07, , 0.0001054502, 1995.261, -0.003447492, -0.002051654, -6.850651e-08, -4.547418e-08, 48731.08, -2399.071, 48790.1, -2.818442, 1, 6
92, 0.2748799, 8.281359e-07, , 0.0001054502, 1584.892, -0.003595983, -0.001773183, -7.210932e-08, -3.916235e-08, 48822.85, -1925.337, 48860.8, -2.258299, 1, 6
93, 0.2744065, 8.172253e-07, , 0.0001062674, 1258.924, 0.001517009, 0.003707383, 2.859071e-08, 7.674854e-08, 48884.91, -1555.143, 48909.64, -1.822097, 1, 6
93, 0.2744065, 8.172253e-07, , 0.0001062674, 999.9991, -0.003879734, -0.001017884, -7.871105e-08, -2.278229e-08, 48934.32, -1231.743, 48949.82, -1.441908, 1, 6
93, 0.2744065, 8.172253e-07, , 0.0001062674, 794.3275, 0.002155873, 0.00337863, 4.260536e-08, 6.988289e-08, 48957.79, -1001.798, 48968.04, -1.17225, 1, 6
94, 0.2750376, 8.304739e-07, , 0.0001070979, 630.9567, -0.001982355, 0.003480345, -4.159383e-08, 7.032096e-08, 49017.36, -802.9501, 49023.93, -0.9384745, 1, 6
94, 0.2750376, 8.304739e-07, , 0.0001070979, 501.1867, 0.004006694, -0.000182802, 8.177192e-08, -2.701657e-09, 49018.76, -615.9828, 49022.63, -0.7199562, 1, 6
94, 0.2750376, 8.304739e-07, , 0.0001070979, 398.1068, 0.002774095, 0.0028933, 5.595855e-08, 5.959131e-08, 49031.16, -509.8529, 49033.81, -0.5957716, 1, 6
95, 0.2750376, 8.301622e-07, , 0.000107928, 316.2274, 0.003938992, -0.000723281, 8.041282e-08, -1.409206e-08, 49054.37, -397.9933, 49055.99, -0.4648483, 1, 6
95, 0.2750376, 8.301622e-07, , 0.000107928, 251.1884, 0.000124858, -0.004007549, 3.12816e-09, -8.160408e-08, 49096.17, -351.9761, 49097.43, -0.410753, 1, 6
95, 0.2750376, 8.301622e-07, , 0.000107928, 199.526, 0.001994549, -0.003474635, 4.092973e-08, -7.055304e-08, 49118.24, -224.6177, 49118.76, -0.2620117, 1, 6
96, 0.2750376, 8.301622e-07, , 0.0001087582, 158.4891, -0.002831853, -0.002831312, -5.7452e-08, -5.791469e-08, 49087.58, -201.5671, 49087.99, -0.2352709, 1, 6
96, 0.2750376, 8.301622e-07, , 0.0001087582, 125.8924, 0.002278284, 0.003299703, 4.618025e-08, 6.737037e-08, 49092.37, -166.0462, 49092.65, -0.1937921, 1, 6
96, 0.2750376, 8.301622e-07, , 0.0001087582, 99.99988, -0.003196622, 0.002419021, -6.508792e-08, 4.91026e-08, 49167.59, -73.20485, 49167.65, -0.08530671, 1, 6
96, 0.2750376, 8.301622e-07, , 0.0001087582, 79.43272, -0.002490925, 0.003135183, -5.08586e-08, 6.371537e-08, 49117.1, -111.4648, 49117.23, -0.130025, 1, 6
97, 0.2750376, 8.293828e-07, , 0.0001095876, 63.09565, -0.001923573, -0.003517705, -3.916737e-08, -7.184295e-08, 48997.68, -62.12195, 48997.72, -0.07264271, 1, 6
97, 0.2750376, 8.293828e-07, , 0.0001095876, 50.11866, -0.003937954, 0.0007478443, -8.097557e-08, 1.543791e-08, 48624.74, 34.82277, 48624.75, 0.04103256, 1, 6
97, 0.2750376, 8.293828e-07, , 0.0001095876, 39.81066, -0.004004169, 0.0001119297, -8.14839e-08, 2.187686e-09, 49142.07, -54.2717, 49142.1, -0.0632765, 1, 6
98, 0.2750376, 8.282918e-07, , 0.0001104159, 31.62273, 0.00080506, 0.003928431, 1.633226e-08, 7.988992e-08, 49177.86, -23.46513, 49177.86, -0.02733858, 1, 6
98, 0.2750376, 8.282918e-07, , 0.0001104159, 25.11883, -0.000682765, 0.003947914, -1.397714e-08, 8.03093e-08, 49149.75, -52.39668, 49149.77, -0.06108083, 1, 6
98, 0.2750376, 8.282918e-07, , 0.0001104159, 19.95259, 0.002012178, -0.003461458, 4.093827e-08, -7.041355e-08, 49157.1, -3.240853, 49157.1, -0.003777424, 1, 6
99, 0.2750376, 8.276683e-07, , 0.0001112435, 15.84891, 0.0009918835, 0.003883452, 2.010002e-08, 7.895139e-08, 49197.6, -38.13139, 49197.61, -0.044408, 1, 6
99, 0.2750376, 8.276683e-07, , 0.0001112435, 12.58923, -0.0003044322, -0.003994561, -6.149597e-09, -8.12354e-08, 49174.55, -24.97145, 49174.56, -0.02909551, 1, 6
100, 0.2753532, 8.323443e-07, , 0.0001120759, 9.999984, -0.003854617, -0.00107924, -7.834071e-08, -2.20419e-08, 49185.62, -62.61112, 49185.66, -0.07293495, 1, 6
100, 0.2753532, 8.323443e-07, , 0.0001120759, 7.943269, -0.0002292444, -0.004003742, -4.728373e-09, -8.138291e-08, 49193.95, 41.32218, 49193.97, 0.04812758, 1, 6
100, 0.2753532, 8.323443e-07, , 0.0001120759, 6.309563, -0.003978677, -0.0004753683, -8.085937e-08, -9.687236e-09, 49203.01, -15.74127, 49203.01, -0.01833035, 1, 6
101, 0.2748799, 8.214337e-07, , 0.0001128973, 5.011864, 0.003588966, -0.001772007, 7.296507e-08, -3.59813e-08, 49199.3, -24.012, 49199.31, -0.02796353, 1, 6
101, 0.2748799, 8.214337e-07, , 0.0001128973, 3.981065, 0.003842656, 0.001147311, 7.805483e-08, 2.327582e-08, 49235.25, 16.91194, 49235.26, 0.01968067, 1, 6
102, 0.2750376, 8.251744e-07, , 0.0001137225, 3.162272, 0.0036895, -0.001557232, 7.497285e-08, -3.167285e-08, 49204.33, 16.13834, 49204.33, 0.01879222, 1, 6
102, 0.2750376, 8.251744e-07, , 0.0001137225, 2.511882, -0.002673586, -0.00297884, -5.425746e-08, -6.056321e-08, 49225.84, -44.86604, 49225.86, -0.05222124, 1, 6
103, 0.2748799, 8.236158e-07, , 0.0001145461, 1.995259, 0.00145394, 0.003737624, 2.950532e-08, 7.582603e-08, 49290.13, 5.030457, 49290.13, 0.005847499, 1, 6
104, 0.2764577, 8.533862e-07, , 0.0001153995, 1.58489, -0.002648661, -0.003009383, -5.374723e-08, -6.108494e-08, 49271.83, -7.137707, 49271.83, -0.008300087, 1, 6
105, 0.2742487, 8.086527e-07, , 0.0001162081, 1.258923, 0.003973394, -0.0004983681, 8.060074e-08, -1.016739e-08, 49292.84, 34.88074, 49292.85, 0.0405438, 1, 6
106, 0.2753532, 8.286035e-07, , 0.0001170368, 1, -0.0001650407, 0.004008284, -3.319766e-09, 8.121189e-08, 49356.47, 14.63758, 49356.47, 0.01699212, 1, 6
