Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
263, 0.4495452, 6.888295e-05, , 0.002075731, , , , , , , , , , 1, 1
264, 0.4500186, 5.75098e-05, , 0.00213324, , , , , , , , , , 1, 4
265, 0.4500186, 5.8933e-05, , 0.002192173, 1000000, -0.001095479, -0.0003432225, -1.058809e-05, -1.33751e-05, 55.63443, -37.8627, 67.29616, -34.23773, 1, 3
265, 0.4500186, 5.8933e-05, , 0.002192173, 794328.2, -0.002256105, -0.001957739, -7.678539e-06, -3.877334e-05, 59.67468, -46.36925, 75.57231, -37.84842, 1, 3
266, 0.4500186, 5.722352e-05, , 0.002249397, 630957.3, -0.009418322, -0.001662036, -7.008918e-05, -8.635438e-05, 64.96963, -56.3336, 85.99144, -40.92777, 1, 3
267, 0.4501764, 5.80704e-05, , 0.002307467, 501187.2, -0.005187819, -0.004773698, -5.065034e-06, -7.152149e-05, 71.52306, -67.46996, 98.32468, -43.32971, 1, 4
267, 0.4501764, 5.80704e-05, , 0.002307467, 398107.1, -0.004761336, -0.001547682, -2.020537e-05, -3.940414e-05, 80.16022, -79.72943, 113.0595, -44.84563, 1, 4
268, 0.4498608, 5.805483e-05, , 0.002365522, 316227.7, -0.001749826, -0.004006137, 1.247962e-05, -3.131519e-05, 91.18041, -92.21477, 129.682, -45.32315, 1, 4
268, 0.4498608, 5.805483e-05, , 0.002365522, 251188.6, 0.003410357, 0.002645161, 3.169992e-06, 2.896685e-05, 102.9678, -106.4648, 148.1119, -45.9566, 1, 4
268, 0.4498608, 5.805483e-05, , 0.002365522, 199526.2, -0.003760647, -0.00165926, -8.466473e-06, -2.280973e-05, 117.721, -121.1749, 168.9425, -45.82831, 1, 4
269, 0.4511231, 5.72918e-05, , 0.002422814, 158489.3, -0.0001447435, 0.004008508, -1.546934e-05, 1.411725e-05, 134.1281, -136.7214, 191.5283, -45.54857, 1, 4
269, 0.4511231, 5.72918e-05, , 0.002422814, 125892.5, 0.003802504, -0.001422083, 1.705476e-05, 7.880271e-06, 151.9828, -153.6082, 216.0885, -45.30473, 1, 4
269, 0.4511231, 5.72918e-05, , 0.002422814, 99999.97, -0.001183354, 0.003858309, -1.463667e-05, 7.7066e-06, 171.969, -173.0593, 243.9731, -45.18106, 1, 4
269, 0.4511231, 5.72918e-05, , 0.002422814, 79432.8, 0.00401492, -0.0003390733, 1.111483e-05, 9.394835e-06, 195.6523, -195.882, 276.8565, -45.03361, 1, 4
270, 0.4498608, 5.764996e-05, , 0.002480464, 63095.71, 0.002212217, 0.003377977, -2.50991e-06, 1.252362e-05, 225.2781, -221.7924, 316.1362, -44.55329, 1, 4
270, 0.4498608, 5.764996e-05, , 0.002480464, 50118.7, -0.001048835, -0.003893961, 5.277875e-06, -9.791714e-06, 263.4121, -249.0975, 362.5403, -43.40012, 1, 4
270, 0.4498608, 5.764996e-05, , 0.002480464, 39810.7, -0.003485357, -0.002017637, -3.08997e-06, -9.188574e-06, 311.8699, -274.4373, 415.4259, -41.34693, 1, 4
271, 0.4500186, 5.76811e-05, , 0.002538145, 31622.76, -0.003440697, 0.002104514, -8.484204e-06, -1.023696e-06, 370.2221, -292.7214, 471.9642, -38.33217, 1, 4
271, 0.4500186, 5.76811e-05, , 0.002538145, 25118.85, -0.003213926, -0.002427766, -2.408012e-06, -7.233721e-06, 435.2834, -299.3975, 528.3091, -34.52105, 1, 4
271, 0.4500186, 5.76811e-05, , 0.002538145, 19952.61, 0.00320001, 0.002437589, 2.651583e-06, 6.407494e-06, 501.2581, -291.9835, 580.0983, -30.22086, 1, 4
272, 0.4501764, 5.853756e-05, , 0.002596682, 15848.92, -0.003396169, 0.002162409, -6.411255e-06, 7.520516e-07, 561.5569, -271.4116, 623.707, -25.7954, 1, 4
272, 0.4501764, 5.853756e-05, , 0.002596682, 12589.25, 0.001831614, -0.003578958, 4.5883e-06, -4.035873e-06, 611.8838, -241.8047, 657.9295, -21.56297, 1, 4
272, 0.4501764, 5.853756e-05, , 0.002596682, 9999.994, -0.000847794, -0.003924873, 5.686645e-07, -5.848877e-06, 650.8022, -208.2249, 683.3017, -17.74213, 1, 4
273, 0.4501764, 5.861542e-05, , 0.002655298, 7943.277, -0.002033491, 0.003466149, -4.040701e-06, 4.064597e-06, 679.0392, -174.7537, 701.1656, -14.43214, 1, 4
273, 0.4501764, 5.861542e-05, , 0.002655298, 6309.569, -0.002530503, 0.003115369, -4.356746e-06, 3.562102e-06, 698.5209, -143.953, 713.1998, -11.64464, 1, 4
