Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
185, 0.3747563, 3.777444e-05, , 0.0004892745, , , , , , , , , , 1, 1
186, 0.3757029, 1.023306e-05, , 0.0004995076, , , , , , , , , , 1, 4
187, 0.3749141, 9.15859e-06, , 0.0005086662, 1000000, 0.0002585658, -0.00386008, 8.755821e-06, -3.337436e-06, 172.5083, -375.1041, 412.8707, -65.30256, 1, 4
187, 0.3749141, 9.15859e-06, , 0.0005086662, 794328.2, -0.001995046, -0.002864782, 3.52445e-06, -6.018012e-06, 209.8937, -454.4367, 500.5677, -65.20889, 1, 4
187, 0.3749141, 9.15859e-06, , 0.0005086662, 630957.3, -0.002729757, 0.00150829, -4.179829e-06, -3.009693e-06, 258.9758, -547.3257, 605.503, -64.67809, 1, 4
188, 0.3745985, 9.610179e-06, , 0.0005182764, 501187.2, 0.002265864, -0.003227618, 5.342338e-06, 8.276863e-07, 322.7836, -654.1671, 729.4682, -63.73703, 1, 4
188, 0.3745985, 9.610179e-06, , 0.0005182764, 398107.1, -0.002315438, -0.003039726, 1.841505e-06, -3.953971e-06, 407.6261, -775.4441, 876.0551, -62.27054, 1, 4
188, 0.3745985, 9.610179e-06, , 0.0005182764, 316227.7, -0.0006877474, 0.003697265, -3.393907e-06, 1.188704e-06, 520.3604, -907.1285, 1045.781, -60.15992, 1, 4
189, 0.3747563, 9.485602e-06, , 0.0005277619, 251188.6, 0.002032941, -0.003440762, 3.233162e-06, -1.069321e-07, 663.2495, -1042.273, 1235.408, -57.52941, 1, 4
189, 0.3747563, 9.485602e-06, , 0.0005277619, 199526.2, -0.0004132726, -0.00394912, 2.06612e-06, -1.820684e-06, 835.5015, -1175.118, 1441.862, -54.58742, 1, 4
189, 0.3747563, 9.485602e-06, , 0.0005277619, 158489.3, 0.003489044, -0.00184999, 2.177865e-06, 9.493817e-07, 1035.061, -1300.658, 1662.246, -51.48731, 1, 4
189, 0.3747563, 9.485602e-06, , 0.0005277619, 125892.5, -0.000768528, 0.003955123, -1.828998e-06, 1.081982e-06, 1258.882, -1417.735, 1895.985, -48.39644, 1, 4
190, 0.3704961, 8.20089e-06, , 0.0005359628, 99999.97, 0.003999162, -0.0004817979, 1.470986e-06, 1.168228e-06, 1507.66, -1524.887, 2144.369, -45.32548, 1, 5
190, 0.3704961, 8.20089e-06, , 0.0005359628, 79432.8, -0.002493526, 0.003159127, -1.644054e-06, 2.744071e-07, 1787.616, -1623.178, 2414.597, -42.23985, 1, 5
191, 0.3745985, 9.469881e-06, , 0.0005454327, 63095.71, -0.003364702, -0.002226718, -4.507268e-07, -1.423986e-06, 2101.124, -1697.818, 2701.353, -38.94003, 1, 5
