Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
522, 0.700104, 0.01321216, , 0.4800943, , , , , , , , , , 1, 1
523, 0.7002618, 0.0131599, , 0.4932542, 1000000, -3.407386e-05, 0.0003302406, 7.557066e-05, 3.719781e-05, 1.368539, 3.696327, 3.94154, 69.68328, 1, 2
524, 0.7002618, 0.01316146, , 0.5064156, 794328.2, -5.704815e-06, 0.0004139406, 0.0001174814, 5.878149e-05, 1.371133, 2.837415, 3.151337, 64.20862, 1, 2
524, 0.7002618, 0.01316146, , 0.5064156, 630957.3, 0.0005222809, -4.195709e-05, 9.493633e-05, -0.0001774284, 1.408312, 2.190072, 2.603797, 57.25721, 1, 2
524, 0.7002618, 0.01316146, , 0.5064156, 501187.2, -0.0009098502, 0.0001226843, -0.0002279035, 0.000349346, 1.438174, 1.666214, 2.201048, 49.20125, 1, 2
525, 0.7002618, 0.01318168, , 0.5195973, 398107.1, 7.069697e-05, -0.001242891, -0.0003871768, -0.0005139454, 1.476662, 1.24999, 1.934685, 40.2478, 1, 2
525, 0.7002618, 0.01318168, , 0.5195973, 316227.7, 0.00132388, -0.001142978, 0.0003099707, -0.0009422521, 1.511644, 0.9077348, 1.76325, 30.98461, 1, 2
525, 0.7002618, 0.01318168, , 0.5195973, 251188.6, -6.192162e-05, 0.002721645, 0.0005763247, 0.001528445, 1.545631, 0.6233178, 1.666583, 21.9631, 1, 2
526, 0.700104, 0.01314746, , 0.5327448, 199526.2, -3.734225e-06, -0.003797873, -0.0005582525, -0.002262668, 1.582566, 0.3888053, 1.629627, 13.80307, 1, 2
526, 0.700104, 0.01314746, , 0.5327448, 158489.3, -0.002114357, -0.00406634, -0.0015672, -0.002325282, 1.623925, 0.1852069, 1.634452, 6.506412, 1, 2
526, 0.700104, 0.01314746, , 0.5327448, 125892.5, -0.004253748, 0.002387488, -0.002541265, 0.001434633, 1.671529, 0.004148475, 1.671534, 0.142199, 1, 2
526, 0.700104, 0.01314746, , 0.5327448, 99999.97, -0.001528482, 0.004489837, -0.001119503, 0.002491256, 1.728832, -0.1633516, 1.736532, -5.397663, 1, 2
