Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
317, 0.500509, 0.000193316, , 0.006537559, , , , , , , , , , 1, 1
318, 0.5006667, 0.0001787527, , 0.006716311, 1000000, 0.0001022381, -0.002452342, 2.095471e-05, -7.461855e-05, 30.81933, -7.284679, 31.66856, -13.29876, 1, 3
319, 0.5003512, 0.0001865231, , 0.006902834, 794328.2, -0.003716435, 0.002153789, -0.0001250155, 2.81493e-05, 31.98534, -10.02615, 33.51993, -17.40416, 1, 3
319, 0.5003512, 0.0001865231, , 0.006902834, 630957.3, -0.0005141698, 0.00453813, -5.884859e-05, 0.0001130944, 33.43866, -12.8534, 35.82393, -21.02614, 1, 3
319, 0.5003512, 0.0001865231, , 0.006902834, 501187.2, -0.001476065, 0.00493032, -8.734733e-05, 0.0001007698, 35.18634, -15.85166, 38.59214, -24.25185, 1, 3
320, 0.500509, 0.0001801514, , 0.007082986, 398107.1, 0.004284907, -0.001347656, 0.0001058787, 1.788428e-05, 37.25699, -19.0215, 41.83182, -27.04651, 1, 3
320, 0.500509, 0.0001801514, , 0.007082986, 316227.7, -0.00350773, -0.002229779, -4.292412e-05, -8.03851e-05, 39.7155, -22.42925, 45.61132, -29.4555, 1, 3
320, 0.500509, 0.0001801514, , 0.007082986, 251188.6, 0.002599372, -0.003358264, 7.956546e-05, -3.018639e-05, 42.55718, -26.06175, 49.90319, -31.48304, 1, 3
321, 0.5006667, 0.000183415, , 0.007266401, 199526.2, -0.003004678, 0.002808317, -7.41105e-05, 1.28331e-05, 45.73363, -29.97433, 54.68112, -33.24128, 1, 3
321, 0.5006667, 0.000183415, , 0.007266401, 158489.3, -0.002748787, -0.002946897, -9.48248e-06, -6.6507e-05, 49.20226, -34.3156, 59.98685, -34.89345, 1, 3
321, 0.5006667, 0.000183415, , 0.007266401, 125892.5, -0.003399683, 0.002252202, -6.17081e-05, -3.327353e-06, 52.97097, -39.35392, 65.98981, -36.6099, 1, 3
321, 0.5006667, 0.000183415, , 0.007266401, 99999.97, -0.002532644, 0.003158564, -5.399617e-05, 1.230271e-05, 57.25961, -45.44982, 73.10506, -38.44079, 1, 3
322, 0.5001934, 0.0001930503, , 0.007459451, 79432.8, 0.001156354, -0.003867638, 4.127117e-05, -2.694598e-05, 62.54288, -52.87852, 81.90086, -40.21373, 1, 3
322, 0.5001934, 0.0001930503, , 0.007459451, 63095.71, -0.002608157, 0.003088116, -4.306246e-05, 6.213773e-06, 69.46829, -61.68845, 92.90484, -41.60536, 1, 3
322, 0.5001934, 0.0001930503, , 0.007459451, 50118.7, -0.003219784, -0.00243135, -7.027489e-06, -3.721138e-05, 78.86693, -71.63259, 106.5421, -42.24798, 1, 3
323, 0.500509, 0.000180773, , 0.007640224, 39810.7, -0.00381413, 0.001294502, -3.014302e-05, -1.284584e-05, 91.59728, -81.98071, 122.9264, -41.82894, 1, 3
323, 0.500509, 0.000180773, , 0.007640224, 31622.76, -0.00389121, 0.001061458, -2.58461e-05, -1.201987e-05, 108.079, -91.33118, 141.5007, -40.19917, 1, 3
323, 0.500509, 0.000180773, , 0.007640224, 25118.85, -0.002406216, -0.003229451, 3.163323e-07, -2.496184e-05, 128.1333, -98.01955, 161.3257, -37.41529, 1, 3
324, 0.500509, 0.000179548, , 0.007819772, 19952.61, -0.004016756, 0.0001977487, -1.907489e-05, -1.142258e-05, 150.4276, -100.4472, 180.8814, -33.73281, 1, 4
324, 0.500509, 0.000179548, , 0.007819772, 15848.92, 4.896132e-05, -0.004026617, 1.020291e-05, -1.752259e-05, 172.8273, -97.83834, 198.5991, -29.5144, 1, 4
325, 0.5017712, 0.0001821952, , 0.008001967, 12589.25, -0.003789427, -0.001342517, -1.33936e-05, -1.324263e-05, 193.1823, -90.769, 213.4441, -25.16705, 1, 4
325, 0.5017712, 0.0001821952, , 0.008001967, 9999.994, -0.002323425, -0.003273942, -4.420157e-06, -1.728175e-05, 210.0881, -80.70954, 225.0579, -21.01527, 1, 4
325, 0.5017712, 0.0001821952, , 0.008001967, 7943.277, -0.003789335, 0.001334229, -1.719074e-05, 6.360024e-07, 222.995, -69.36312, 233.5338, -17.27843, 1, 4
326, 0.500509, 0.0001795324, , 0.008181499, 6309.569, -0.003652285, -0.001660913, -1.311533e-05, -1.043028e-05, 232.2796, -58.08683, 239.4325, -14.04017, 1, 4
326, 0.500509, 0.0001795324, , 0.008181499, 5011.869, -0.003957812, -0.0006271137, -1.543129e-05, -5.715749e-06, 238.7735, -47.80257, 243.5115, -11.32098, 1, 4
326, 0.500509, 0.0001795324, , 0.008181499, 3981.069, 0.003055908, 0.002598715, 1.059575e-05, 1.238563e-05, 243.0287, -38.82199, 246.11, -9.075886, 1, 4
327, 0.500509, 0.000179766, , 0.008361266, 3162.275, -0.001796568, -0.003582011, -5.364595e-06, -1.525517e-05, 245.8212, -31.3229, 247.8088, -7.26158, 1, 4
327, 0.500509, 0.000179766, , 0.008361266, 2511.885, -0.001749474, -0.003602038, -5.532288e-06, -1.510108e-05, 247.7229, -25.09751, 248.991, -5.785057, 1, 4
327, 0.500509, 0.000179766, , 0.008361266, 1995.261, -0.003074546, -0.002573316, -1.144544e-05, -1.126437e-05, 248.8573, -20.08687, 249.6666, -4.614707, 1, 4
328, 0.5014557, 0.0001828337, , 0.0085441, 1584.892, -0.003973366, 0.000520279, -1.598647e-05, 1.06113e-06, 249.606, -15.97691, 250.1168, -3.662422, 1, 4
328, 0.5014557, 0.0001828337, , 0.0085441, 1258.924, -0.002075366, 0.003424378, -8.969584e-06, 1.323412e-05, 250.1367, -12.71383, 250.4596, -2.909699, 1, 4
328, 0.5014557, 0.0001828337, , 0.0085441, 999.9991, -0.003415464, -0.002099885, -1.327941e-05, -8.921552e-06, 250.4118, -10.10412, 250.6155, -2.310633, 1, 4
329, 0.5008246, 0.0001809339, , 0.008725033, 794.3275, 0.003995776, -0.0003140503, 1.596772e-05, -7.376993e-07, 250.6146, -8.089573, 250.7452, -1.848805, 1, 4
329, 0.5008246, 0.0001809339, , 0.008725033, 630.9567, 0.003950352, 0.0006663676, 1.567011e-05, 3.055711e-06, 250.8484, -6.391307, 250.9298, -1.45951, 1, 4
329, 0.5008246, 0.0001809339, , 0.008725033, 501.1867, 0.003089599, 0.002559736, 1.210046e-05, 1.044533e-05, 250.9445, -5.079323, 250.9959, -1.159555, 1, 4
330, 0.500509, 0.0001796258, , 0.008904659, 398.1068, 0.003059196, -0.002592643, 1.235367e-05, -1.012726e-05, 250.9994, -4.104567, 251.033, -0.9368682, 1, 4
330, 0.500509, 0.0001796258, , 0.008904659, 316.2274, 0.002196006, 0.003350121, 8.571628e-06, 1.345489e-05, 251.0692, -3.265257, 251.0905, -0.7451127, 1, 4
330, 0.500509, 0.0001796258, , 0.008904659, 251.1884, 0.0007575623, 0.003937178, 2.854357e-06, 1.571555e-05, 251.0026, -2.615954, 251.0162, -0.5971161, 1, 4
331, 0.5006667, 0.0001799996, , 0.009084659, 199.526, -0.0004403909, 0.003984193, -1.887053e-06, 1.586062e-05, 250.9515, -2.091216, 250.9603, -0.4774431, 1, 4
331, 0.5006667, 0.0001799996, , 0.009084659, 158.4891, 0.003928636, 0.0007782465, 1.56253e-05, 3.203848e-06, 251.0842, -1.676065, 251.0898, -0.3824615, 1, 4
331, 0.5006667, 0.0001799996, , 0.009084659, 125.8924, -0.003898559, -0.0009415015, -1.550585e-05, -3.830658e-06, 251.1004, -1.314221, 251.1038, -0.2998746, 1, 4
331, 0.5006667, 0.0001799996, , 0.009084659, 99.99988, -0.001898217, -0.003529635, -7.504697e-06, -1.408648e-05, 251.0925, -0.9827929, 251.0944, -0.2242584, 1, 4
332, 0.500509, 0.0001798438, , 0.009264503, 79.43272, -0.002642745, -0.003008939, -1.048267e-05, -1.201737e-05, 251.1273, -0.8537793, 251.1287, -0.1947927, 1, 4
332, 0.500509, 0.0001798438, , 0.009264503, 63.09565, 0.003857267, -0.001095452, 1.537599e-05, -4.32787e-06, 251.0283, -0.5875275, 251.029, -0.1340996, 1, 4
332, 0.500509, 0.0001798438, , 0.009264503, 50.11866, 0.0002648147, -0.00400055, 1.089678e-06, -1.592751e-05, 251.1343, -0.5550727, 251.1349, -0.1266385, 1, 4
333, 0.500509, 0.0001798127, , 0.009444315, 39.81066, 0.003698036, -0.001537826, 1.473703e-05, -6.098116e-06, 251.117, -0.4401157, 251.1174, -0.1004183, 1, 4
333, 0.500509, 0.0001798127, , 0.009444315, 31.62273, -0.003848904, -0.001129992, -1.531685e-05, -4.520642e-06, 251.1797, -0.359165, 251.1799, -0.08192791, 1, 4
333, 0.500509, 0.0001798127, , 0.009444315, 25.11883, -0.002721376, -0.002941603, -1.082444e-05, -1.172755e-05, 251.0961, -0.2900929, 251.0963, -0.06619414, 1, 4
334, 0.500509, 0.0001800618, , 0.009624377, 19.95259, 0.002116672, 0.003401157, 8.418462e-06, 1.354568e-05, 251.1839, -0.1543018, 251.184, -0.03519669, 1, 4
334, 0.500509, 0.0001800618, , 0.009624377, 15.84891, -0.003961534, -0.0006103184, -1.577231e-05, -2.441458e-06, 251.1423, -0.1797486, 251.1424, -0.04100796, 1, 4
335, 0.5003512, 0.0001795324, , 0.009803909, 12.58923, 0.003488911, 0.001973167, 1.38845e-05, 7.853522e-06, 251.2725, -0.01493553, 251.2725, -0.003405638, 1, 4
335, 0.5003512, 0.0001795324, , 0.009803909, 9.999984, 0.003417775, -0.002085411, 1.360998e-05, -8.294128e-06, 251.2065, -0.1375568, 251.2065, -0.03137429, 1, 4
335, 0.5003512, 0.0001795324, , 0.009803909, 7.943269, 0.003498075, 0.001955016, 1.392564e-05, 7.79374e-06, 251.1127, -0.1501586, 251.1127, -0.03426133, 1, 4
336, 0.500509, 0.000179984, , 0.009983893, 6.309563, 0.002667897, -0.002988937, 1.063325e-05, -1.189164e-05, 251.1494, -0.221752, 251.1495, -0.0505892, 1, 4
336, 0.500509, 0.000179984, , 0.009983893, 5.011864, -0.0004604438, 0.003978804, -1.835176e-06, 1.583126e-05, 251.3201, -0.04882246, 251.3201, -0.01113051, 1, 4
