Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 13:14:27 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
142, 0.3256859, 2.886408e-06, , 0.0002405572, 6309.569, -0.00287702, -0.00279809, -1.796367e-07, -2.128426e-07, 14339.98, -1414.347, 14409.56, -5.632843, 1, 5
142, 0.3256859, 2.886408e-06, , 0.0002405572, 5011.869, 0.0004373392, -0.003984889, 5.180993e-08, -2.72303e-07, 14417.67, -1137.114, 14462.45, -4.509552, 1, 5
143, 0.324897, 2.813137e-06, , 0.0002433703, 3981.069, -0.004012422, -4.043541e-05, -2.761023e-07, -2.025013e-08, 14465.31, -914.4763, 14494.18, -3.617345, 1, 5
143, 0.324897, 2.813137e-06, , 0.0002433703, 3162.275, -0.003921981, -0.0008304721, -2.670081e-07, -7.075892e-08, 14494.91, -730.9603, 14513.33, -2.886909, 1, 5
143, 0.324897, 2.813137e-06, , 0.0002433703, 2511.885, 0.002670824, 0.00298561, 1.753927e-07, 2.126304e-07, 14521.69, -582.3555, 14533.36, -2.296472, 1, 5
144, 0.3252125, 2.845875e-06, , 0.0002462162, 1995.261, -0.003754612, -0.001412923, -2.548297e-07, -1.053869e-07, 14540.03, -468.5704, 14547.57, -1.845789, 1, 5
144, 0.3252125, 2.845875e-06, , 0.0002462162, 1584.892, -0.002720224, -0.002944975, -1.816177e-07, -2.070353e-07, 14552.08, -373.4095, 14556.87, -1.4699, 1, 5
144, 0.3252125, 2.845875e-06, , 0.0002462162, 1258.924, -0.003900413, 0.0009138998, -2.690995e-07, 5.733559e-08, 14557.07, -294.5434, 14560.05, -1.159147, 1, 5
145, 0.3231614, 2.700892e-06, , 0.0002489171, 999.9991, 0.0003313487, -0.00399784, 2.723918e-08, -2.741948e-07, 14556.68, -237.6539, 14558.62, -0.9353338, 1, 5
145, 0.3231614, 2.700892e-06, , 0.0002489171, 794.3275, -0.00352183, 0.001913296, -2.43558e-07, 1.282821e-07, 14558.7, -187.5361, 14559.91, -0.7380076, 1, 5
145, 0.3231614, 2.700892e-06, , 0.0002489171, 630.9567, -0.002952775, -0.002706113, -2.006822e-07, -1.877802e-07, 14572.42, -150.975, 14573.2, -0.5935818, 1, 5
146, 0.324897, 2.820932e-06, , 0.000251738, 501.1867, -0.001338909, 0.00378031, -9.400442e-08, 2.586068e-07, 14574.22, -120.3848, 14574.72, -0.4732591, 1, 5
146, 0.324897, 2.820932e-06, , 0.000251738, 398.1068, 0.00371833, 0.001494245, 2.544233e-07, 1.043078e-07, 14573.1, -101.5736, 14573.45, -0.3993416, 1, 5
146, 0.324897, 2.820932e-06, , 0.000251738, 316.2274, -0.001650203, 0.003648825, -1.14598e-07, 2.496264e-07, 14579.33, -82.36227, 14579.56, -0.3236747, 1, 5
146, 0.324897, 2.820932e-06, , 0.000251738, 251.1884, -0.002656905, 0.003003487, -1.831447e-07, 2.051549e-07, 14581.13, -66.05038, 14581.28, -0.2595397, 1, 5
147, 0.324897, 2.819373e-06, , 0.0002545574, 199.526, -0.003301411, 0.002270635, -2.267484e-07, 1.54929e-07, 14590.41, -44.79619, 14590.48, -0.1759118, 1, 5
147, 0.324897, 2.819373e-06, , 0.0002545574, 158.4891, 0.002143961, 0.003381709, 1.464412e-07, 2.322677e-07, 14582.54, -36.49282, 14582.59, -0.1433824, 1, 5
147, 0.324897, 2.819373e-06, , 0.0002545574, 125.8924, 0.003470168, -0.002009813, 2.381995e-07, -1.372789e-07, 14586.29, -31.16539, 14586.32, -0.1224193, 1, 5
148, 0.3247392, 2.800665e-06, , 0.000257358, 99.99988, 0.001945531, 0.003504094, 1.331603e-07, 2.405507e-07, 14577.17, -18.42043, 14577.18, -0.07240176, 1, 5
148, 0.3247392, 2.800665e-06, , 0.000257358, 79.43272, 0.002773863, 0.002887856, 1.89783e-07, 1.984086e-07, 14584.18, -30.41104, 14584.21, -0.1194734, 1, 5
148, 0.3247392, 2.800665e-06, , 0.000257358, 63.09565, -0.002773372, 0.002894391, -1.903647e-07, 1.983671e-07, 14580.36, -11.16805, 14580.37, -0.04388654, 1, 5
149, 0.324897, 2.800665e-06, , 0.0002601587, 50.11866, 0.001746293, 0.003606044, 1.200601e-07, 2.468624e-07, 14595.58, 24.52278, 14595.6, 0.09626545, 1, 5
149, 0.324897, 2.800665e-06, , 0.0002601587, 39.81066, 1.287396e-05, 0.004005011, 7.381359e-10, 2.745691e-07, 14586.55, -7.674212, 14586.56, -0.03014419, 1, 5
149, 0.324897, 2.800665e-06, , 0.0002601587, 31.62273, 0.003696019, -0.001553934, 2.534088e-07, -1.062007e-07, 14592.2, -16.69952, 14592.21, -0.06557007, 1, 5
150, 0.324897, 2.813137e-06, , 0.0002629719, 25.11883, 0.003780895, 0.001326878, 2.589994e-07, 9.115271e-08, 14593.52, -12.97585, 14593.52, -0.05094462, 1, 5
150, 0.324897, 2.813137e-06, , 0.0002629719, 19.95259, -0.003700178, -0.00153047, -2.5337e-07, -1.048586e-07, 14602.64, -2.929014, 14602.64, -0.01149245, 1, 5
150, 0.324897, 2.813137e-06, , 0.0002629719, 15.84891, 0.003572273, -0.001814459, 2.448571e-07, -1.241125e-07, 14595.4, -12.2006, 14595.41, -0.04789474, 1, 5
151, 0.3250547, 2.80846e-06, , 0.0002657803, 12.58923, -0.003981875, 0.0004185156, -2.72788e-07, 2.867777e-08, 14596.92, 0.3357858, 14596.92, 0.001318025, 1, 5
151, 0.3250547, 2.80846e-06, , 0.0002657803, 9.999984, -0.0009331846, 0.003890668, -6.383145e-08, 2.666233e-07, 14593.85, 6.144365, 14593.85, 0.02412292, 1, 5
151, 0.3250547, 2.80846e-06, , 0.0002657803, 7.943269, -0.003961465, 0.0006051951, -2.710642e-07, 4.14446e-08, 14614.21, 1.789715, 14614.21, 0.007016671, 1, 5
152, 0.324897, 2.806901e-06, , 0.0002685872, 6.309563, -0.000281435, 0.003994877, -1.932905e-08, 2.733628e-07, 14613.56, -3.772225, 14613.56, -0.01478987, 1, 5
152, 0.324897, 2.806901e-06, , 0.0002685872, 5.011864, -0.002059819, -0.00343374, -1.409697e-07, -2.349028e-07, 14616.14, 2.612683, 14616.14, 0.01024181, 1, 5
153, 0.3247392, 2.802224e-06, , 0.0002713894, 3.981065, 0.0009415289, -0.00389547, 6.442739e-08, -2.668189e-07, 14600.46, 3.221442, 14600.46, 0.01264173, 1, 5
153, 0.3247392, 2.802224e-06, , 0.0002713894, 3.162272, -0.001766187, -0.0035945, -1.209851e-07, -2.459048e-07, 14613.73, 7.548377, 14613.74, 0.02959477, 1, 5
154, 0.3255281, 2.845875e-06, , 0.0002742353, 2.511882, -0.002818245, 0.002843554, -1.928776e-07, 1.943972e-07, 14619.62, -7.988168, 14619.62, -0.03130644, 1, 5
155, 0.324897, 2.795988e-06, , 0.0002770313, 1.995259, 0.003640632, -0.001676853, 2.489111e-07, -1.149271e-07, 14619.97, 13.5664, 14619.98, 0.05316683, 1, 5
156, 0.3247392, 2.788194e-06, , 0.0002798195, 1.58489, -0.00283682, 0.002830913, -1.940291e-07, 1.934318e-07, 14627.87, -7.302906, 14627.88, -0.02860468, 1, 5
157, 0.3244236, 2.772604e-06, , 0.0002825921, 1.258923, -0.000777386, -0.003926416, -5.310662e-08, -2.685628e-07, 14620.78, -3.446508, 14620.78, -0.01350614, 1, 5
158, 0.326317, 2.892643e-06, , 0.0002854847, 1, 0.00400816, -6.209978e-05, 2.739476e-07, -4.520674e-09, 14630.88, 14.75328, 14630.88, 0.05777513, 1, 5
