Experiment:, 12-12-2023
Start date:, Tuesday, December 12, 2023
Start time:, 12:30:06 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
21.33331, -0.681125, -1.605393e-06, , -3.542606e-05, 1, 6
21.99998, -0.6708692, -1.601496e-06, , -3.649373e-05, 1, 6
22.66664, -0.6612445, -1.597444e-06, , -3.755869e-05, 1, 6
23.33331, -0.6513041, -1.593547e-06, , -3.862105e-05, 1, 6
23.99998, -0.641206, -1.589962e-06, , -3.968102e-05, 1, 6
24.66664, -0.6312658, -1.586221e-06, , -4.073851e-05, 1, 6
25.33331, -0.6213254, -1.581857e-06, , -4.179308e-05, 1, 6
25.99997, -0.6109118, -1.578428e-06, , -4.284536e-05, 1, 6
26.66664, -0.6012871, -1.574064e-06, , -4.389474e-05, 1, 6
27.33331, -0.5908734, -1.570011e-06, , -4.494141e-05, 1, 6
27.99997, -0.5812486, -1.566115e-06, , -4.598548e-05, 1, 6
28.66664, -0.5709928, -1.562374e-06, , -4.702706e-05, 1, 6
29.3333, -0.5610525, -1.558166e-06, , -4.806584e-05, 1, 6
29.99997, -0.5509544, -1.553801e-06, , -4.910171e-05, 1, 6
30.66664, -0.5410141, -1.549749e-06, , -5.013487e-05, 1, 6
31.3333, -0.530916, -1.54554e-06, , -5.116523e-05, 1, 6
31.99997, -0.5209756, -1.541488e-06, , -5.219289e-05, 1, 6
32.66663, -0.5110354, -1.536968e-06, , -5.321753e-05, 1, 6
33.3333, -0.5001484, -1.533227e-06, , -5.423968e-05, 1, 6
33.99997, -0.4900503, -1.528707e-06, , -5.525882e-05, 1, 6
34.66663, -0.4799522, -1.524343e-06, , -5.627505e-05, 1, 6
35.3333, -0.4701697, -1.519667e-06, , -5.728816e-05, 1, 6
35.99996, -0.4602294, -1.515926e-06, , -5.829877e-05, 1, 6
36.66663, -0.4501313, -1.511406e-06, , -5.930638e-05, 1, 6
37.3333, -0.440191, -1.506886e-06, , -6.031097e-05, 1, 6
37.99996, -0.4300929, -1.502677e-06, , -6.131275e-05, 1, 6
38.66663, -0.4201526, -1.498157e-06, , -6.231152e-05, 1, 6
39.33329, -0.4098967, -1.493637e-06, , -6.330728e-05, 1, 6
39.99996, -0.4001142, -1.489429e-06, , -6.430023e-05, 1, 6
40.66663, -0.3903316, -1.484753e-06, , -6.529006e-05, 1, 6
41.33329, -0.3802336, -1.480389e-06, , -6.627699e-05, 1, 6
41.99996, -0.3702933, -1.476024e-06, , -6.7261e-05, 1, 6
42.66662, -0.3603529, -1.471037e-06, , -6.824169e-05, 1, 6
43.33329, -0.3502549, -1.466361e-06, , -6.921927e-05, 1, 6
43.99996, -0.3403146, -1.461529e-06, , -7.019362e-05, 1, 6
44.66662, -0.3303742, -1.456853e-06, , -7.116485e-05, 1, 6
45.33329, -0.3202762, -1.452177e-06, , -7.213297e-05, 1, 6
45.99995, -0.3103359, -1.447501e-06, , -7.309797e-05, 1, 6
46.66662, -0.30008, -1.442513e-06, , -7.405964e-05, 1, 6
47.33329, -0.2901397, -1.437681e-06, , -7.50181e-05, 1, 6
47.99995, -0.2803572, -1.432694e-06, , -7.597323e-05, 1, 6
48.66662, -0.2701013, -1.427706e-06, , -7.692503e-05, 1, 6
49.33328, -0.260161, -1.422874e-06, , -7.787361e-05, 1, 6
49.99995, -0.2502207, -1.417887e-06, , -7.881887e-05, 1, 6
50.66662, -0.2383881, -1.415081e-06, , -7.976226e-05, 2, 6
51.33328, -0.2292429, -1.407444e-06, , -8.070055e-05, 2, 6
51.99995, -0.2190728, -1.401988e-06, , -8.16352e-05, 2, 6
52.66661, -0.2089342, -1.396533e-06, , -8.256623e-05, 2, 6
53.33328, -0.1990006, -1.391078e-06, , -8.349361e-05, 2, 6
53.99995, -0.1888779, -1.385467e-06, , -8.441725e-05, 2, 6
54.66661, -0.1788497, -1.379544e-06, , -8.533695e-05, 2, 6
55.33328, -0.1688372, -1.373621e-06, , -8.625269e-05, 2, 6
55.99994, -0.1589352, -1.367386e-06, , -8.716428e-05, 2, 6
56.66661, -0.1490489, -1.360528e-06, , -8.807131e-05, 2, 6
57.33328, -0.138863, -1.353047e-06, , -8.897333e-05, 2, 6
57.99994, -0.1288821, -1.344474e-06, , -8.986965e-05, 2, 6
58.66661, -0.1189958, -1.33481e-06, , -9.075952e-05, 2, 6
59.33327, -0.1089046, -1.322965e-06, , -9.164149e-05, 2, 6
59.99994, -0.09892368, -1.308157e-06, , -9.25136e-05, 2, 6
