Experiment:, CHARACTERISTIC
Start date:, 15 January 2024
Start time:, 12:18:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
17.6, -0.3142805, -2.636832e-10, , -4.790365e-09, 1, 8
18, -0.3120715, -2.652474e-10, , -4.896463e-09, 1, 8
18.4, -0.3101781, -2.652474e-10, , -5.002562e-09, 1, 8
18.8, -0.3079691, -2.636832e-10, , -5.108036e-09, 1, 8
19.2, -0.3060758, -2.636832e-10, , -5.213509e-09, 1, 8
19.6, -0.3038668, -2.62119e-10, , -5.318356e-09, 1, 8
20, -0.3018156, -2.62119e-10, , -5.423204e-09, 1, 8
20.4, -0.2999222, -2.605548e-10, , -5.527426e-09, 1, 8
20.8, -0.2980288, -2.62119e-10, , -5.632274e-09, 1, 8
21.2, -0.2958199, -2.636832e-10, , -5.737747e-09, 1, 8
21.6, -0.2940843, -2.62119e-10, , -5.842594e-09, 1, 8
22, -0.2920331, -2.589906e-10, , -5.946191e-09, 1, 8
22.4, -0.2898241, -2.62119e-10, , -6.051038e-09, 1, 8
22.8, -0.2880885, -2.605548e-10, , -6.15526e-09, 1, 8
23.2, -0.2858796, -2.605548e-10, , -6.259482e-09, 1, 8
23.6, -0.284144, -2.589906e-10, , -6.363079e-09, 1, 8
24, -0.281935, -2.605548e-10, , -6.4673e-09, 1, 8
24.4, -0.2801994, -2.589906e-10, , -6.570897e-09, 1, 8
24.8, -0.2781482, -2.589906e-10, , -6.674493e-09, 1, 8
25.2, -0.2757815, -2.589906e-10, , -6.778089e-09, 1, 8
25.6, -0.2738881, -2.589906e-10, , -6.881685e-09, 1, 8
26, -0.2718369, -2.605548e-10, , -6.985907e-09, 1, 8
26.4, -0.2699435, -2.605548e-10, , -7.090129e-09, 1, 8
26.8, -0.2680501, -2.589906e-10, , -7.193725e-09, 1, 8
27.2, -0.2658412, -2.574264e-10, , -7.296696e-09, 1, 8
27.6, -0.2639478, -2.574264e-10, , -7.399666e-09, 1, 8
28, -0.2620544, -2.589906e-10, , -7.503263e-09, 1, 8
28.4, -0.2600032, -2.558621e-10, , -7.605608e-09, 1, 8
28.8, -0.2582676, -2.574264e-10, , -7.708578e-09, 1, 8
29.2, -0.2562164, -2.574264e-10, , -7.811549e-09, 1, 8
29.6, -0.2541653, -2.574264e-10, , -7.914519e-09, 1, 8
30, -0.2521141, -2.558621e-10, , -8.016864e-09, 1, 8
30.4, -0.2502207, -2.558621e-10, , -8.119208e-09, 1, 8
30.8, -0.2481695, -2.542979e-10, , -8.220928e-09, 1, 8
31.2, -0.2459606, -2.542979e-10, , -8.322647e-09, 1, 8
31.6, -0.2439094, -2.558621e-10, , -8.424992e-09, 1, 8
32, -0.2418582, -2.511694e-10, , -8.525459e-09, 1, 8
32.4, -0.2387665, -2.527337e-10, , -8.626553e-09, 2, 8
32.8, -0.2365275, -2.511694e-10, , -8.727021e-09, 2, 8
33.2, -0.2345881, -2.527337e-10, , -8.828114e-09, 2, 8
33.6, -0.2326172, -2.527337e-10, , -8.929208e-09, 2, 8
34, -0.2306778, -2.527337e-10, , -9.030301e-09, 2, 8
34.4, -0.2286753, -2.496052e-10, , -9.130144e-09, 2, 8
34.8, -0.226657, -2.464768e-10, , -9.228734e-09, 2, 8
35.2, -0.2247491, -2.464768e-10, , -9.327325e-09, 2, 8
35.6, -0.2226205, -2.449125e-10, , -9.42529e-09, 2, 8
36, -0.2208545, -2.449125e-10, , -9.523255e-09, 2, 8
36.4, -0.2188047, -2.464768e-10, , -9.621846e-09, 2, 8
36.8, -0.2167707, -2.433483e-10, , -9.719185e-09, 2, 8
37.2, -0.214784, -2.433483e-10, , -9.816524e-09, 2, 8
37.6, -0.21275, -2.433483e-10, , -9.913864e-09, 2, 8
38, -0.210779, -2.417841e-10, , -1.001058e-08, 2, 8
38.4, -0.208682, -2.402199e-10, , -1.010666e-08, 2, 8
38.8, -0.2066006, -2.402199e-10, , -1.020275e-08, 2, 8
39.2, -0.2046927, -2.402199e-10, , -1.029884e-08, 2, 8
39.6, -0.2026745, -2.386557e-10, , -1.03943e-08, 2, 8
40, -0.2009243, -2.355272e-10, , -1.048851e-08, 2, 8
40.4, -0.198638, -2.33963e-10, , -1.05821e-08, 2, 8
40.8, -0.1966513, -2.323988e-10, , -1.067506e-08, 2, 8
41.2, -0.1945226, -2.33963e-10, , -1.076864e-08, 2, 8
41.6, -0.1925359, -2.323988e-10, , -1.08616e-08, 2, 8
42, -0.1905807, -2.308346e-10, , -1.095394e-08, 2, 8
42.4, -0.1883733, -2.323988e-10, , -1.10469e-08, 2, 8
42.8, -0.1864969, -2.308346e-10, , -1.113923e-08, 2, 8
43.2, -0.1846521, -2.323988e-10, , -1.123219e-08, 2, 8
43.6, -0.1826969, -2.323988e-10, , -1.132515e-08, 2, 8
44, -0.1806156, -2.323988e-10, , -1.141811e-08, 2, 8
44.4, -0.1784239, -2.323988e-10, , -1.151107e-08, 2, 8
44.8, -0.1763584, -2.308346e-10, , -1.16034e-08, 2, 8
45.2, -0.1743716, -2.308346e-10, , -1.169574e-08, 2, 8
45.6, -0.1723534, -2.277061e-10, , -1.178682e-08, 2, 8
46, -0.170414, -2.292703e-10, , -1.187853e-08, 2, 8
46.4, -0.1683484, -2.261419e-10, , -1.196898e-08, 2, 8
46.8, -0.1663144, -2.230134e-10, , -1.205819e-08, 2, 8
47.2, -0.1643435, -2.261419e-10, , -1.214865e-08, 2, 8
47.6, -0.1623567, -2.230134e-10, , -1.223785e-08, 2, 8
48, -0.1604173, -2.230134e-10, , -1.232706e-08, 2, 8
48.4, -0.158336, -2.19885e-10, , -1.241501e-08, 2, 8
48.8, -0.1563335, -2.214492e-10, , -1.250359e-08, 2, 8
49.2, -0.1543153, -2.19885e-10, , -1.259154e-08, 2, 8
49.6, -0.1523916, -2.183208e-10, , -1.267887e-08, 2, 8
50, -0.1503891, -2.183208e-10, , -1.27662e-08, 2, 8
50.4, -0.1483078, -2.183208e-10, , -1.285353e-08, 2, 8
50.8, -0.1463526, -2.183208e-10, , -1.294086e-08, 2, 8
51.2, -0.1442713, -2.167566e-10, , -1.302756e-08, 2, 8
51.6, -0.1421427, -2.151923e-10, , -1.311364e-08, 2, 8
52, -0.1402506, -2.151923e-10, , -1.319971e-08, 2, 8
52.4, -0.1382165, -2.136281e-10, , -1.328516e-08, 2, 8
52.8, -0.1363087, -2.120639e-10, , -1.336999e-08, 2, 8
53.2, -0.1343062, -2.120639e-10, , -1.345482e-08, 2, 8
53.6, -0.1323352, -2.089354e-10, , -1.353839e-08, 2, 8
54, -0.1303485, -2.089354e-10, , -1.362196e-08, 2, 8
54.4, -0.1281883, -2.089354e-10, , -1.370554e-08, 2, 8
54.8, -0.126312, -2.073712e-10, , -1.378849e-08, 2, 8
55.2, -0.1244672, -2.05807e-10, , -1.387081e-08, 2, 8
55.6, -0.1224489, -2.05807e-10, , -1.395313e-08, 2, 8
56, -0.120273, -2.026786e-10, , -1.40342e-08, 2, 8
56.4, -0.118239, -2.026786e-10, , -1.411528e-08, 2, 8
56.8, -0.1162523, -2.011143e-10, , -1.419572e-08, 2, 8
57.2, -0.1142656, -1.995501e-10, , -1.427554e-08, 2, 8
57.6, -0.1123104, -1.995501e-10, , -1.435536e-08, 2, 8
58, -0.1102448, -1.979859e-10, , -1.443456e-08, 2, 8
58.4, -0.1081793, -1.964217e-10, , -1.451312e-08, 2, 8
58.8, -0.106161, -1.948574e-10, , -1.459107e-08, 2, 8
59.2, -0.1041585, -1.932932e-10, , -1.466838e-08, 2, 8
59.6, -0.1022822, -1.901648e-10, , -1.474445e-08, 2, 8
60, -0.1000747, -1.91729e-10, , -1.482114e-08, 2, 8
60.4, -0.09819836, -1.901648e-10, , -1.489721e-08, 2, 8
60.8, -0.09614858, -1.886006e-10, , -1.497265e-08, 2, 8
61.2, -0.09422493, -1.886006e-10, , -1.504809e-08, 2, 8
61.6, -0.09215938, -1.854721e-10, , -1.512228e-08, 2, 8
62, -0.09020419, -1.839079e-10, , -1.519584e-08, 2, 8
62.4, -0.08817017, -1.823436e-10, , -1.526878e-08, 2, 8
62.8, -0.08616769, -1.792152e-10, , -1.534046e-08, 2, 8
63.2, -0.08425981, -1.745226e-10, , -1.541027e-08, 2, 8
63.6, -0.08211541, -1.760868e-10, , -1.548071e-08, 2, 8
64, -0.08004986, -1.729583e-10, , -1.554989e-08, 2, 8
64.4, -0.07800007, -1.698299e-10, , -1.561782e-08, 2, 8
64.8, -0.07602912, -1.698299e-10, , -1.568575e-08, 2, 8
65.2, -0.07410547, -1.667014e-10, , -1.575244e-08, 2, 8
65.6, -0.07194531, -1.63573e-10, , -1.581786e-08, 2, 8
66, -0.07011627, -1.604445e-10, , -1.588204e-08, 2, 8
66.4, -0.06816109, -1.588803e-10, , -1.59456e-08, 2, 8
66.8, -0.06619014, -1.588803e-10, , -1.600915e-08, 2, 8
67.2, -0.06409305, -1.541877e-10, , -1.607082e-08, 2, 8
67.6, -0.06205903, -1.526234e-10, , -1.613187e-08, 2, 8
68, -0.06022999, -1.49495e-10, , -1.619167e-08, 2, 8
68.4, -0.05824327, -1.463665e-10, , -1.625022e-08, 2, 8
68.8, -0.05625655, -1.448023e-10, , -1.630814e-08, 2, 8
69.2, -0.05420676, -1.432381e-10, , -1.636543e-08, 2, 8
69.6, -0.05215697, -1.369812e-10, , -1.642023e-08, 2, 8
70, -0.05007565, -1.35417e-10, , -1.647439e-08, 2, 8
70.4, -0.04813623, -1.307243e-10, , -1.652668e-08, 2, 8
70.8, -0.04622836, -1.275959e-10, , -1.657772e-08, 2, 8
71.2, -0.04424164, -1.229032e-10, , -1.662688e-08, 2, 8
71.6, -0.04212878, -1.21339e-10, , -1.667542e-08, 2, 8
72, -0.04001592, -1.150821e-10, , -1.672145e-08, 2, 8
72.4, -0.03806074, -1.103894e-10, , -1.676561e-08, 2, 8
72.8, -0.03612132, -1.07261e-10, , -1.680851e-08, 2, 8
73.2, -0.03411884, -1.010041e-10, , -1.684891e-08, 2, 8
73.6, -0.03205328, -9.787565e-11, , -1.688806e-08, 2, 8
74, -0.03008233, -9.318296e-11, , -1.692533e-08, 2, 8
74.4, -0.02811138, -8.84903e-11, , -1.696073e-08, 2, 8
74.8, -0.0261089, -8.066919e-11, , -1.6993e-08, 2, 8
75.2, -0.02380321, -7.754075e-11, , -1.702401e-08, 3, 8
75.6, -0.02192993, -6.971962e-11, , -1.70519e-08, 3, 8
76, -0.01997682, -6.346276e-11, , -1.707729e-08, 3, 8
76.4, -0.01791104, -5.720585e-11, , -1.710017e-08, 3, 8
76.8, -0.01592351, -5.094897e-11, , -1.712055e-08, 3, 8
77.2, -0.01390624, -4.312786e-11, , -1.71378e-08, 3, 8
77.6, -0.01184046, -3.687098e-11, , -1.715255e-08, 3, 8
78, -0.009906138, -3.061409e-11, , -1.71648e-08, 3, 8
78.4, -0.007924866, -2.122874e-11, , -1.717329e-08, 3, 8
78.8, -0.005866909, -1.184342e-11, , -1.717802e-08, 3, 8
79.2, -0.003696274, -8.938406e-13, , -1.717838e-08, 3, 8
79.6, -0.001830947, 6.927237e-12, , -1.717561e-08, 4, 8
80, 3.339559e-05, 1.318415e-11, , -1.717034e-08, 4, 8
80.4, 0.002047773, 2.413372e-11, , -1.716068e-08, 4, 8
80.8, 0.004056668, 3.508327e-11, , -1.714665e-08, 3, 8
81.2, 0.006131839, 4.759704e-11, , -1.712761e-08, 3, 8
81.6, 0.008109981, 5.854661e-11, , -1.710419e-08, 3, 8
82, 0.009984835, 7.106038e-11, , -1.707577e-08, 3, 8
82.4, 0.01204592, 8.357415e-11, , -1.704234e-08, 3, 8
82.8, 0.0138394, 9.608797e-11, , -1.70039e-08, 3, 8
83.2, 0.01598969, 1.101659e-10, , -1.695984e-08, 3, 8
83.6, 0.01793653, 1.258081e-10, , -1.690951e-08, 3, 8
84, 0.02001796, 1.430147e-10, , -1.685231e-08, 3, 8
84.4, 0.02194446, 1.570926e-10, , -1.678947e-08, 3, 8
84.8, 0.0240165, 1.774275e-10, , -1.67185e-08, 3, 8
85.2, 0.02610263, 1.961982e-10, , -1.664002e-08, 3, 8
85.6, 0.02823101, 2.165331e-10, , -1.655341e-08, 3, 8
86, 0.03021541, 2.36868e-10, , -1.645866e-08, 3, 8
86.4, 0.03210509, 2.603313e-10, , -1.635453e-08, 2, 8
86.8, 0.03410757, 2.837947e-10, , -1.624101e-08, 2, 8
87.2, 0.03622043, 3.088222e-10, , -1.611748e-08, 2, 8
87.6, 0.03811255, 3.291571e-10, , -1.598582e-08, 2, 8
88, 0.04011503, 3.541846e-10, , -1.584414e-08, 2, 8
88.4, 0.04208598, 3.823407e-10, , -1.569121e-08, 2, 8
88.8, 0.04415154, 4.104966e-10, , -1.552701e-08, 2, 8
89.2, 0.04628016, 4.417811e-10, , -1.53503e-08, 2, 8
89.6, 0.04834572, 4.730656e-10, , -1.516107e-08, 2, 8
90, 0.05042704, 5.074784e-10, , -1.495808e-08, 2, 8
90.4, 0.05231915, 5.418914e-10, , -1.474132e-08, 2, 8
90.8, 0.05432164, 5.778684e-10, , -1.451018e-08, 2, 8
91.2, 0.05626106, 6.154098e-10, , -1.426401e-08, 2, 8
91.6, 0.05824777, 6.560796e-10, , -1.400158e-08, 2, 8
92, 0.06010835, 6.967494e-10, , -1.372288e-08, 2, 8
92.4, 0.06223697, 7.43676e-10, , -1.342541e-08, 2, 8
92.8, 0.064271, 7.906027e-10, , -1.310917e-08, 2, 8
93.2, 0.06617887, 8.390936e-10, , -1.277353e-08, 2, 8
93.6, 0.06813406, 8.891487e-10, , -1.241787e-08, 2, 8
94, 0.07027846, 9.470249e-10, , -1.203906e-08, 2, 8
94.4, 0.07223364, 1.003337e-09, , -1.163773e-08, 2, 8
94.8, 0.07436226, 1.06747e-09, , -1.121074e-08, 2, 8
95.2, 0.07619131, 1.126911e-09, , -1.075997e-08, 2, 8
95.6, 0.07838301, 1.195736e-09, , -1.028168e-08, 2, 8
96, 0.08051163, 1.272383e-09, , -9.772727e-09, 2, 8
96.4, 0.08240373, 1.342773e-09, , -9.235618e-09, 2, 8
96.8, 0.084422, 1.420984e-09, , -8.667223e-09, 2, 8
97.2, 0.08648755, 1.502324e-09, , -8.066294e-09, 2, 8
97.6, 0.08849004, 1.58992e-09, , -7.430326e-09, 2, 8
98, 0.09046099, 1.677517e-09, , -6.759319e-09, 2, 8
98.4, 0.0924477, 1.772934e-09, , -6.050145e-09, 2, 8
98.8, 0.09446596, 1.871481e-09, , -5.301553e-09, 2, 8
99.2, 0.09643691, 1.974719e-09, , -4.511665e-09, 2, 8
99.6, 0.09837632, 2.077958e-09, , -3.680482e-09, 2, 8
100, 0.1003788, 2.19371e-09, , -2.802998e-09, 2, 8
100.4, 0.1023971, 2.317284e-09, , -1.876085e-09, 2, 8
100.8, 0.1044311, 2.447114e-09, , -8.972388e-10, 2, 8
101.2, 0.1065755, 2.591023e-09, , 1.391704e-10, 2, 8
101.6, 0.1086726, 2.736495e-09, , 1.233769e-09, 2, 8
102, 0.1105804, 2.872583e-09, , 2.382802e-09, 2, 8
102.4, 0.1126145, 3.030569e-09, , 3.595029e-09, 2, 8
102.8, 0.1147116, 3.202634e-09, , 4.876083e-09, 2, 8
103.2, 0.1166983, 3.373134e-09, , 6.225337e-09, 2, 8
103.6, 0.118685, 3.553019e-09, , 7.646545e-09, 2, 8
104, 0.1206086, 3.734469e-09, , 9.140332e-09, 2, 8
104.4, 0.1226111, 3.933125e-09, , 1.071358e-08, 2, 8
104.8, 0.1246136, 4.144295e-09, , 1.23713e-08, 2, 8
105.2, 0.1266792, 4.371107e-09, , 1.411974e-08, 2, 8
105.6, 0.1286974, 4.602613e-09, , 1.596079e-08, 2, 8
106, 0.1305265, 4.823168e-09, , 1.789006e-08, 2, 8
106.4, 0.1325447, 5.081264e-09, , 1.992256e-08, 2, 8
106.8, 0.1343738, 5.322155e-09, , 2.205142e-08, 2, 8
107.2, 0.1364393, 5.613101e-09, , 2.429666e-08, 2, 8
107.6, 0.1383472, 5.897788e-09, , 2.665578e-08, 2, 8
108, 0.1404916, 6.218455e-09, , 2.914316e-08, 2, 8
108.4, 0.1425414, 6.546941e-09, , 3.176194e-08, 2, 8
108.8, 0.1444966, 6.884813e-09, , 3.451586e-08, 2, 8
109.2, 0.1463414, 7.2133e-09, , 3.740118e-08, 2, 8
109.6, 0.1483596, 7.591842e-09, , 4.043792e-08, 2, 8
110, 0.1502517, 7.965691e-09, , 4.36242e-08, 2, 8
110.4, 0.1523173, 8.395852e-09, , 4.698254e-08, 2, 8
110.8, 0.1542567, 8.818192e-09, , 5.050981e-08, 2, 8
111.2, 0.1563853, 9.30623e-09, , 5.423231e-08, 2, 8
111.6, 0.1583247, 9.773932e-09, , 5.814188e-08, 2, 8
112, 0.1603903, 1.03042e-08, , 6.226356e-08, 2, 8
112.4, 0.162582, 1.088609e-08, , 6.6618e-08, 2, 8
112.8, 0.1645529, 1.144452e-08, , 7.119581e-08, 2, 8
113.2, 0.1665554, 1.204205e-08, , 7.601263e-08, 2, 8
113.6, 0.1683372, 1.259735e-08, , 8.105157e-08, 2, 8
114, 0.1703712, 1.326215e-08, , 8.635643e-08, 2, 8
114.4, 0.1725314, 1.399264e-08, , 9.195349e-08, 2, 8
114.8, 0.1745969, 1.471688e-08, , 9.784024e-08, 2, 8
115.2, 0.1765836, 1.547396e-08, , 1.040298e-07, 2, 8
115.6, 0.1785546, 1.627171e-08, , 1.105385e-07, 2, 8
116, 0.1806044, 1.712891e-08, , 1.173901e-07, 2, 8
116.4, 0.1826226, 1.803303e-08, , 1.246033e-07, 2, 8
116.8, 0.1845305, 1.892307e-08, , 1.321725e-07, 2, 8
117.2, 0.1865645, 1.992574e-08, , 1.401428e-07, 2, 8
117.6, 0.1884882, 2.091745e-08, , 1.485098e-07, 2, 8
118, 0.1903487, 2.192481e-08, , 1.572797e-07, 2, 8
118.4, 0.1924774, 2.315273e-08, , 1.665408e-07, 2, 8
118.8, 0.1943852, 2.430712e-08, , 1.762637e-07, 2, 8
119.2, 0.1964035, 2.556319e-08, , 1.864889e-07, 2, 8
119.6, 0.1984217, 2.691312e-08, , 1.972542e-07, 2, 8
120, 0.2005661, 2.858772e-08, , 2.086893e-07, 2, 7
120.4, 0.2025056, 2.999132e-08, , 2.206858e-07, 2, 7
120.8, 0.2045081, 3.153527e-08, , 2.332999e-07, 2, 7
121.2, 0.2065578, 3.314161e-08, , 2.465565e-07, 2, 7
121.6, 0.208513, 3.482593e-08, , 2.604869e-07, 2, 7
122, 0.210547, 3.66818e-08, , 2.751596e-07, 2, 7
122.4, 0.2126599, 3.870921e-08, , 2.906433e-07, 2, 7
122.8, 0.2146466, 4.073663e-08, , 3.06938e-07, 2, 7
123.2, 0.2166333, 4.287322e-08, , 3.240873e-07, 2, 7
123.6, 0.2185254, 4.499421e-08, , 3.420849e-07, 2, 7
124, 0.2206541, 4.752069e-08, , 3.610932e-07, 2, 7
124.4, 0.2226723, 5.004716e-08, , 3.811121e-07, 2, 7
124.8, 0.2247221, 5.279198e-08, , 4.022289e-07, 2, 7
125.2, 0.2267088, 5.553679e-08, , 4.244436e-07, 2, 7
125.6, 0.2286956, 5.846875e-08, , 4.478311e-07, 2, 7
126, 0.2307611, 6.169702e-08, , 4.725099e-07, 2, 7
126.4, 0.2327478, 6.495648e-08, , 4.984925e-07, 2, 7
126.8, 0.2346872, 6.830952e-08, , 5.258163e-07, 2, 7
127.2, 0.2367213, 7.189649e-08, , 5.545749e-07, 2, 7
127.6, 0.2387553, 7.576418e-08, , 5.848806e-07, 2, 7
128, 0.2408524, 8.003736e-08, , 6.168955e-07, 2, 7
128.4, 0.2427287, 8.40766e-08, , 6.505261e-07, 2, 7
128.8, 0.2447312, 8.86461e-08, , 6.859846e-07, 2, 7
129.2, 0.2468441, 9.363666e-08, , 7.234393e-07, 2, 7
129.6, 0.2486573, 9.822175e-08, , 7.62728e-07, 2, 7
130, 0.250786, 1.038985e-07, , 8.042874e-07, 2, 7
130.4, 0.2528988, 1.098404e-07, , 8.482235e-07, 2, 7
130.8, 0.2547436, 1.153612e-07, , 8.94368e-07, 2, 7
131.2, 0.2568092, 1.219269e-07, , 9.431388e-07, 2, 7
131.6, 0.2588432, 1.286798e-07, , 9.946107e-07, 2, 7
132, 0.260893, 1.359161e-07, , 1.048977e-06, 2, 7
132.4, 0.2628009, 1.430121e-07, , 1.106182e-06, 2, 7
132.8, 0.2648506, 1.511218e-07, , 1.166631e-06, 2, 7
133.2, 0.2668532, 1.595122e-07, , 1.230436e-06, 2, 7
133.6, 0.2690764, 1.687759e-07, , 1.297946e-06, 2, 7
134, 0.2710631, 1.781488e-07, , 1.369206e-06, 2, 7
134.4, 0.2730814, 1.881767e-07, , 1.444476e-06, 2, 7
134.8, 0.2750365, 1.983294e-07, , 1.523808e-06, 2, 7
135.2, 0.2769129, 2.087628e-07, , 1.607313e-06, 2, 7
135.6, 0.2789627, 2.207558e-07, , 1.695615e-06, 2, 7
136, 0.2808863, 2.3278e-07, , 1.788727e-06, 2, 7
136.4, 0.2828888, 2.458646e-07, , 1.887073e-06, 2, 7
136.8, 0.2849544, 2.601501e-07, , 1.991133e-06, 2, 7
137.2, 0.2869411, 2.746695e-07, , 2.101001e-06, 2, 7
137.6, 0.2889436, 2.903431e-07, , 2.217138e-06, 2, 7
138, 0.2910564, 3.079348e-07, , 2.340312e-06, 2, 7
138.4, 0.2930116, 3.276517e-07, , 2.471373e-06, 2, 6
138.8, 0.2950771, 3.463555e-07, , 2.609915e-06, 2, 6
139.2, 0.296922, 3.644359e-07, , 2.75569e-06, 2, 6
139.6, 0.2990033, 3.859454e-07, , 2.910068e-06, 2, 6
140, 0.30099, 4.071431e-07, , 3.072925e-06, 2, 6
140.4, 0.3031344, 4.320816e-07, , 3.245757e-06, 2, 6
140.8, 0.3049634, 4.548379e-07, , 3.427693e-06, 2, 6
141.2, 0.3070132, 4.814909e-07, , 3.620289e-06, 2, 6
141.6, 0.3090157, 5.093909e-07, , 3.824046e-06, 2, 6
142, 0.3111128, 5.407198e-07, , 4.040333e-06, 2, 6
142.4, 0.3129734, 5.697108e-07, , 4.268218e-06, 2, 6
142.8, 0.3143255, 6.038454e-07, , 4.509756e-06, 1, 6
143.2, 0.3162189, 6.393827e-07, , 4.765509e-06, 1, 6
143.6, 0.3182701, 6.788167e-07, , 5.037035e-06, 1, 6
144, 0.320479, 7.187182e-07, , 5.324523e-06, 1, 6
144.4, 0.3225302, 7.60802e-07, , 5.628844e-06, 1, 6
144.8, 0.3242658, 8.007036e-07, , 5.949125e-06, 1, 6
145.2, 0.3260014, 8.460605e-07, , 6.287549e-06, 1, 6
145.6, 0.3282104, 8.993665e-07, , 6.647296e-06, 1, 6
146, 0.329946, 9.511138e-07, , 7.027742e-06, 1, 6
146.4, 0.3319972, 1.005823e-06, , 7.430071e-06, 1, 6
146.8, 0.3342061, 1.071286e-06, , 7.858585e-06, 1, 6
147.2, 0.3359417, 1.131294e-06, , 8.311103e-06, 1, 6
147.6, 0.3381507, 1.19707e-06, , 8.789931e-06, 1, 6
148, 0.3400441, 1.267209e-06, , 9.296814e-06, 1, 6
148.4, 0.3420953, 1.343739e-06, , 9.83431e-06, 1, 6
148.8, 0.3443042, 1.427439e-06, , 1.040529e-05, 1, 6
149.2, 0.3461976, 1.516438e-06, , 1.101186e-05, 1, 6
149.6, 0.3482488, 1.613854e-06, , 1.16574e-05, 1, 6
150, 0.3503, 1.708465e-06, , 1.234079e-05, 1, 6
150.4, 0.3521934, 1.807439e-06, , 1.306376e-05, 1, 6
150.8, 0.3542445, 1.913739e-06, , 1.382926e-05, 1, 6
151.2, 0.3562957, 2.028612e-06, , 1.46407e-05, 1, 6
151.6, 0.3583469, 2.153928e-06, , 1.550228e-05, 1, 6
152, 0.3602403, 2.281426e-06, , 1.641485e-05, 1, 6
152.4, 0.3621337, 2.407677e-06, , 1.737792e-05, 1, 6
152.8, 0.3641848, 2.554035e-06, , 1.839953e-05, 1, 6
153.2, 0.366236, 2.720655e-06, , 1.948779e-05, 1, 6
153.6, 0.3681294, 2.875118e-06, , 2.063784e-05, 1, 6
154, 0.3703384, 3.053272e-06, , 2.185915e-05, 1, 6
154.4, 0.3722317, 3.274588e-06, , 2.316898e-05, 1, 5
154.8, 0.3742829, 3.463221e-06, , 2.455427e-05, 1, 5
155.2, 0.3761763, 3.669004e-06, , 2.602187e-05, 1, 5
155.6, 0.3782275, 3.885699e-06, , 2.757615e-05, 1, 5
