Experiment:, Characteristic
Start date:, 15 January 2024
Start time:, 11:13:18 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
156.8, 0.3845388, 5.625494e-06, , 3.766954e-05, 1, 5
157.2, 0.3864322, 6.005879e-06, , 4.007189e-05, 1, 5
157.6, 0.3884834, 6.389382e-06, , 4.262765e-05, 1, 5
158, 0.3905345, 6.797829e-06, , 4.534678e-05, 1, 5
158.4, 0.3924279, 7.226542e-06, , 4.823739e-05, 1, 5
158.8, 0.3946369, 7.711377e-06, , 5.132195e-05, 1, 5
159.2, 0.3965303, 8.219597e-06, , 5.460979e-05, 1, 5
159.6, 0.3984237, 8.721581e-06, , 5.809842e-05, 1, 5
160, 0.4004748, 9.257863e-06, , 6.180156e-05, 1, 5
160.4, 0.402526, 9.854943e-06, , 6.574354e-05, 1, 5
