Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
187, 0.3747563, 2.222043e-05, , 0.0002641172, , , , , , , , , , 1, 1
188, 0.3749141, 3.334643e-06, , 0.0002674518, , , , , , , , , , 1, 4
189, 0.3745985, 3.755088e-06, , 0.0002712069, 1000000, 0.003056166, -0.001284281, 3.011095e-06, 3.757944e-06, 188.7179, -662.0424, 688.4146, -74.08958, 1, 4
189, 0.3745985, 3.755088e-06, , 0.0002712069, 794328.2, 0.0007557126, -0.003021027, 3.673903e-06, -1.723918e-07, 243.7455, -810.8561, 846.6992, -73.26908, 1, 4
189, 0.3745985, 3.755088e-06, , 0.0002712069, 630957.3, -0.0008402995, 0.002818011, -2.832624e-06, 5.588049e-08, 316.1533, -988.6042, 1037.926, -72.26585, 1, 4
190, 0.3747563, 3.879665e-06, , 0.0002750866, 501187.2, -5.546912e-05, 0.003831724, -2.869425e-06, 9.376229e-07, 411.7179, -1200.829, 1269.449, -71.07514, 1, 4
190, 0.3747563, 3.879665e-06, , 0.0002750866, 398107.1, 0.003347685, -0.001720889, 1.803724e-06, 1.635096e-06, 544.0365, -1447.251, 1546.127, -69.39824, 1, 4
190, 0.3747563, 3.879665e-06, , 0.0002750866, 316227.7, -0.003331056, 0.001673757, -1.508887e-06, -1.29531e-06, 722.7471, -1729.711, 1874.637, -67.32274, 1, 4
191, 0.3747563, 3.926381e-06, , 0.000279013, 251188.6, -0.003624083, 0.001641752, -1.341863e-06, -1.14355e-06, 960.5231, -2042.056, 2256.678, -64.80908, 1, 4
191, 0.3747563, 3.926381e-06, , 0.000279013, 199526.2, 0.001158481, 0.003789266, -1.036192e-06, 1.042893e-06, 1273.015, -2375.668, 2695.248, -61.81513, 1, 4
