Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
108, 0.2999673, 6.666407e-06, , 0.0001417222, , , , , , , , , , 1, 1
109, 0.3005984, 3.915256e-07, , 0.0001421138, , , , , , , , , , 1, 4
110, 0.3001251, 4.84958e-07, , 0.0001425987, 1000000, -0.002686251, -1.543189e-05, -8.938213e-08, -8.857186e-07, 320.2214, -3000.534, 3017.573, -83.90837, 1, 4
110, 0.3001251, 4.84958e-07, , 0.0001425987, 794328.2, -0.002308704, -0.001527064, 3.171241e-07, -6.45135e-07, 489.614, -3819.313, 3850.568, -82.69485, 1, 4
110, 0.3001251, 4.84958e-07, , 0.0001425987, 630957.3, -0.002303082, -0.001549315, 2.451934e-07, -5.159449e-07, 719.1141, -4805.559, 4859.066, -81.48929, 1, 4
111, 0.2999673, 5.161023e-07, , 0.0001431148, 501187.2, -0.002239069, 0.002979988, -5.443875e-07, -2.785015e-07, 1040.299, -6006.224, 6095.65, -80.17366, 1, 4
111, 0.2999673, 5.161023e-07, , 0.0001431148, 398107.1, -0.003648001, -0.0006865815, -6.247845e-09, -4.879967e-07, 1502.401, -7456.226, 7606.084, -78.60766, 1, 4
111, 0.2999673, 5.161023e-07, , 0.0001431148, 316227.7, 0.0008006593, -0.003612037, 3.918067e-07, -5.16277e-09, 2164.606, -9190.404, 9441.878, -76.74673, 1, 4
112, 0.3001251, 5.783904e-07, , 0.0001436932, 251188.6, 0.003870035, -0.0008550736, 1.589274e-07, 2.999671e-07, 3111.475, -11253.02, 11675.27, -74.54382, 1, 4
112, 0.3001251, 5.783904e-07, , 0.0001436932, 199526.2, -0.001249247, 0.00375337, -2.760816e-07, -2.962755e-09, 4378.519, -13642.14, 14327.57, -72.20568, 1, 4
112, 0.3001251, 5.783904e-07, , 0.0001436932, 158489.3, 0.0002574669, 0.003934176, -2.059854e-07, 9.377401e-08, 6166.873, -16291.85, 17419.95, -69.2671, 1, 4
112, 0.3001251, 5.783904e-07, , 0.0001436932, 125892.5, -0.002411419, 0.003224062, -1.867407e-07, -4.231142e-08, 8561.792, -19204.84, 21026.89, -65.972, 1, 4
113, 0.2971272, 3.686931e-07, , 0.0001440619, 99999.97, -0.003581865, 0.001820539, -1.312257e-07, -9.318445e-08, 11596.37, -22108.02, 24964.78, -62.32154, 1, 5
