Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
213, 0.3998437, 6.666407e-06, , 0.0003660739, , , , , , , , , , 1, 1
214, 0.4000015, 6.262188e-06, , 0.0003723362, , , , , , , , , , 1, 4
215, 0.3996859, 7.118651e-06, , 0.0003794548, 1000000, 0.004171866, 0.001733448, -5.155689e-07, 1.34614e-05, 116.731, -314.3841, 335.3557, -69.63001, 1, 4
215, 0.3996859, 7.118651e-06, , 0.0003794548, 794328.2, 0.001056692, 0.003592574, -7.300318e-06, 5.479244e-06, 143.6733, -384.2781, 410.2581, -69.50031, 1, 4
215, 0.3996859, 7.118651e-06, , 0.0003794548, 630957.3, 0.003137054, -0.0006505589, 3.461416e-06, 5.388629e-06, 179.2603, -467.0129, 500.2352, -69.00098, 1, 4
216, 0.3996859, 7.663673e-06, , 0.0003871185, 501187.2, -0.001015836, 0.00385586, -6.533403e-06, 7.925276e-07, 223.7814, -563.0307, 605.8726, -68.32423, 1, 4
216, 0.3996859, 7.663673e-06, , 0.0003871185, 398107.1, 0.003742525, -0.0008548501, 3.042142e-06, 4.244901e-06, 284.395, -677.8379, 735.0814, -67.23893, 1, 4
216, 0.3996859, 7.663673e-06, , 0.0003871185, 316227.7, 0.003694776, -0.0007414391, 2.477928e-06, 3.440759e-06, 367.3338, -809.2835, 888.7485, -65.5867, 1, 4
217, 0.3996859, 7.679244e-06, , 0.0003947977, 251188.6, 7.605228e-05, 0.003998604, -3.317847e-06, 1.739963e-06, 477.7213, -954.6512, 1067.51, -63.41596, 1, 4
217, 0.3996859, 7.679244e-06, , 0.0003947977, 199526.2, -0.003938687, -0.0005040536, -1.168003e-06, -2.898654e-06, 620.6442, -1108.712, 1270.607, -60.76041, 1, 4
217, 0.3996859, 7.679244e-06, , 0.0003947977, 158489.3, 0.003158201, -0.002371424, 2.466937e-06, 9.375792e-07, 799.3996, -1265.101, 1496.503, -57.71178, 1, 4
217, 0.3996859, 7.679244e-06, , 0.0003947977, 125892.5, -7.419374e-05, 0.004028955, -1.906484e-06, 1.310191e-06, 1012.869, -1417.218, 1741.956, -54.44704, 1, 4
218, 0.4028416, 7.731644e-06, , 0.0004025293, 99999.97, -0.004006251, 0.0004291857, -1.424516e-06, -1.420131e-06, 1259.873, -1557.28, 2003.097, -51.0264, 1, 5
218, 0.4028416, 7.731644e-06, , 0.0004025293, 79432.8, 0.001901315, 0.0035464, -5.885261e-07, 1.661741e-06, 1536.234, -1688.246, 2282.584, -47.69911, 1, 5
219, 0.3996859, 7.634989e-06, , 0.0004101644, 63095.71, -0.002131484, 0.003424169, -1.518042e-06, 3.714906e-07, 1845.571, -1804.006, 2580.808, -44.34748, 1, 5
219, 0.3996859, 7.634989e-06, , 0.0004101644, 50118.7, -0.0008032271, 0.003950378, -1.101172e-06, 8.502988e-07, 2192.354, -1894.547, 2897.538, -40.8323, 1, 5
220, 0.3996859, 7.661491e-06, , 0.0004178258, 39810.7, 0.001874154, 0.003564006, -2.01517e-07, 1.23213e-06, 2574.908, -1942.2, 3225.258, -37.02649, 1, 5
220, 0.3996859, 7.661491e-06, , 0.0004178258, 31622.76, 0.004026995, -0.000226121, 9.881614e-07, 5.63583e-07, 2976.521, -1926.444, 3545.542, -32.91148, 1, 5
220, 0.3996859, 7.661491e-06, , 0.0004178258, 25118.85, -0.0005320075, -0.00399295, 3.765367e-07, -9.796919e-07, 3369.3, -1837.999, 3838.023, -28.61307, 1, 5
221, 0.4000015, 7.67864e-06, , 0.0004255045, 19952.61, 0.003958804, -0.0007149174, 9.544182e-07, 2.398746e-07, 3724.353, -1685.105, 4087.833, -24.34465, 1, 5
