Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
55, 0.2499502, 3.777444e-05, , 8.607077e-05, , , , , , , , , , 1, 1
56, 0.2504236, 1.89089e-07, , 8.625986e-05, , , , , , , , , , 1, 4
57, 0.250108, 2.358051e-07, , 8.649567e-05, 1000000, 0.001446278, 0.002209631, -4.904231e-07, 3.496565e-07, 174.554, -4381.109, 4384.585, -87.7184, 1, 4
57, 0.250108, 2.358051e-07, , 8.649567e-05, 794328.2, -0.002732209, -0.0002112247, 9.08538e-09, -4.825058e-07, 331.0256, -5668.774, 5678.431, -86.65803, 1, 4
57, 0.250108, 2.358051e-07, , 8.649567e-05, 630957.3, -0.002751603, -0.0002314186, 4.773924e-09, -3.798824e-07, 518.0775, -7249.813, 7268.301, -85.91255, 1, 4
58, 0.250108, 2.046613e-07, , 8.670033e-05, 501187.2, -0.002767996, 0.002482887, -2.946764e-07, -2.755743e-07, 807.5117, -9180.975, 9216.418, -84.97349, 1, 4
58, 0.250108, 2.046613e-07, , 8.670033e-05, 398107.1, -0.003458253, -0.001336406, 8.453268e-08, -3.063721e-07, 1159.316, -11607.63, 11665.38, -84.29648, 1, 4
58, 0.250108, 2.046613e-07, , 8.670033e-05, 316227.7, -0.001372793, 0.003432646, -2.429198e-07, -6.547896e-08, 1717.485, -14593.73, 14694.45, -83.28793, 1, 4
59, 0.250108, 2.358051e-07, , 8.693613e-05, 251188.6, 0.003946749, 0.0003527496, 1.041409e-08, 2.146121e-07, 2530.09, -18267.38, 18441.76, -82.11452, 1, 4
59, 0.250108, 2.358051e-07, , 8.693613e-05, 199526.2, -0.0005807274, -0.003912451, 1.65206e-07, -5.194127e-08, 3577.016, -22557.63, 22839.48, -80.9895, 1, 4
59, 0.250108, 2.358051e-07, , 8.693613e-05, 158489.3, 0.003899979, -0.0005760508, 4.496853e-08, 1.308326e-07, 5225.373, -28012.92, 28496.1, -79.4338, 1, 4
59, 0.250108, 2.358051e-07, , 8.693613e-05, 125892.5, -0.00075622, -0.003954208, 1.04643e-07, -4.491115e-08, 7592.625, -34528.96, 35353.88, -77.59851, 1, 4
60, 0.2532637, 1.442035e-07, , 8.708033e-05, 99999.97, -0.003833606, 0.001200787, -4.922605e-08, -7.876246e-08, 10912.17, -41852.97, 43252.13, -75.38681, 1, 5
60, 0.2532637, 1.442035e-07, , 8.708033e-05, 79432.8, 0.002547554, 0.003106869, -4.187778e-08, 6.312948e-08, 15585.97, -50693.58, 53035.48, -72.90972, 1, 5
61, 0.250108, 1.707057e-07, , 8.725104e-05, 63095.71, -0.00137613, 0.003787413, -6.230029e-08, -9.862111e-11, 21992.38, -60827.67, 64681.3, -70.12243, 1, 5
61, 0.250108, 1.707057e-07, , 8.725104e-05, 50118.7, 0.003549231, -0.001901852, 4.008893e-08, 3.217148e-08, 30694.78, -72073.47, 78337.44, -66.93173, 1, 5
61, 0.250108, 1.707057e-07, , 8.725104e-05, 39810.7, 0.00335299, -0.002222882, 3.719582e-08, 2.118037e-08, 42374.42, -83890.83, 93985.44, -63.20103, 1, 5
62, 0.250108, 1.753826e-07, , 8.742642e-05, 31622.76, -0.003624734, 0.001762321, -3.027953e-08, -1.975259e-08, 57340.45, -95607.28, 111484, -59.04678, 1, 5
62, 0.250108, 1.753826e-07, , 8.742642e-05, 25118.85, -0.0009485593, -0.003912673, 2.018146e-08, -2.332235e-08, 75807.02, -106269.6, 130537.1, -54.49797, 1, 5
