Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
423, 0.6005432, 0.001033241, , 0.03709301, , , , , , , , , , 1, 1
424, 0.6005432, 0.001051991, , 0.038145, 1000000, 0.0004475352, -0.0002118628, 4.781259e-05, -4.352961e-05, 7.323863, 2.236694, 7.657791, 16.98257, 1, 3
425, 0.6005432, 0.00105712, , 0.03920212, 794328.2, 0.0008086317, -0.000156361, 0.000101585, -3.708725e-05, 7.519799, 1.206159, 7.615917, 9.1125, 1, 3
425, 0.6005432, 0.00105712, , 0.03920212, 630957.3, -0.001418391, 0.0004172834, -0.0001803684, 6.179052e-05, 7.747198, 0.3405253, 7.754678, 2.516795, 1, 3
425, 0.6005432, 0.00105712, , 0.03920212, 501187.2, -0.003877127, 0.000521989, -0.0004876908, 3.935255e-05, 7.984348, -0.426058, 7.995707, -3.0545, 1, 3
426, 0.6005432, 0.001060881, , 0.040263, 398107.1, -0.005624935, -0.001879789, -0.0006386262, -0.0003131375, 8.264233, -1.10871, 8.338272, -7.641046, 1, 2
426, 0.6005432, 0.001060881, , 0.040263, 316227.7, -0.001462505, -0.005207782, -4.34642e-05, -0.0006182198, 8.547903, -1.764707, 8.728163, -11.66478, 1, 2
427, 0.6005432, 0.00105777, , 0.04132077, 251188.6, 0.00509607, 0.0003563098, 0.000525376, 0.0001826038, 8.864688, -2.402881, 9.184581, -15.16628, 1, 2
428, 0.6005432, 0.001057431, , 0.0423782, 199526.2, 0.003601106, 0.002939922, 0.0002563566, 0.0004036587, 9.227242, -3.061105, 9.721747, -18.35308, 1, 3
428, 0.6005432, 0.001057431, , 0.0423782, 158489.3, -0.001924032, -0.004037999, -3.090031e-05, -0.0004333598, 9.585729, -3.756301, 10.29544, -21.39842, 1, 3
429, 0.6008587, 0.0009946458, , 0.04337285, 125892.5, 0.004102159, 0.001387389, 0.0002883804, 0.0002694118, 9.995514, -4.527078, 10.97291, -24.36629, 1, 3
429, 0.6008587, 0.0009946458, , 0.04337285, 99999.97, 0.001646895, -0.003861277, 0.0002751337, -0.0002267414, 10.45256, -5.420085, 11.77427, -27.4086, 1, 3
429, 0.6008587, 0.0009946458, , 0.04337285, 79432.8, -0.0009200195, 0.004027071, -0.0002221783, 0.0002350053, 11.00281, -6.487369, 12.77293, -30.52403, 1, 3
430, 0.6003854, 0.001056498, , 0.04442935, 63095.71, 0.002415814, 0.003317723, 1.274534e-05, 0.0002917598, 11.71078, -7.76857, 14.05323, -33.55906, 1, 3
430, 0.6003854, 0.001056498, , 0.04442935, 50118.7, -0.0003902745, -0.004057359, 0.0001324946, -0.0002229803, 12.67933, -9.284299, 15.71507, -36.21305, 1, 3
430, 0.6003854, 0.001056498, , 0.04442935, 39810.7, 0.002284093, -0.003350468, 0.0002166033, -6.87746e-05, 14.04089, -11.01004, 17.84286, -38.10145, 1, 3
430, 0.6003854, 0.001056498, , 0.04442935, 31622.76, 0.003406418, -0.002192022, 0.0001968268, 2.11101e-05, 15.929, -12.84522, 20.46296, -38.88288, 1, 3
431, 0.6003854, 0.001058985, , 0.04548833, 25118.85, 0.001220648, 0.003851663, -6.093191e-05, 0.0001604946, 18.45173, -14.61076, 23.53594, -38.37348, 1, 3
431, 0.6003854, 0.001058985, , 0.04548833, 19952.61, -0.003848655, 0.001194322, -0.0001413284, -4.94823e-05, 21.62259, -16.02125, 26.91128, -36.53658, 1, 3
