Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
265, 0.4495452, -8.888077e-06, , 0.0009235756, , , , , , , , , , 1, 1
266, 0.4506497, 2.026146e-05, , 0.000943837, , , , , , , , , , 1, 4
267, 0.4498608, 3.267238e-05, , 0.0009765094, 1000000, -0.0009106613, 0.001421315, -2.068672e-05, 1.792927e-06, 49.60376, -64.40748, 81.29487, -52.39814, 1, 4
268, 0.4500186, 3.094389e-05, , 0.001007453, 794328.2, 0.002504073, 0.006597777, -4.084238e-05, 6.052547e-05, 55.71884, -78.97111, 96.64898, -54.79474, 1, 4
268, 0.4500186, 3.094389e-05, , 0.001007453, 630957.3, -0.007696646, -0.0008758717, -3.036635e-05, -5.97459e-05, 63.68404, -96.45506, 115.5822, -56.56538, 1, 4
268, 0.4500186, 3.094389e-05, , 0.001007453, 501187.2, -0.005243674, -0.001721163, -9.647327e-06, -3.891761e-05, 73.13216, -116.609, 137.6444, -57.90583, 1, 4
269, 0.4500186, 2.996285e-05, , 0.001037416, 398107.1, -0.00253019, 0.003669367, -2.700972e-05, -1.251345e-06, 87.19585, -139.8933, 164.8431, -58.06461, 1, 4
269, 0.4500186, 2.996285e-05, , 0.001037416, 316227.7, 0.002433774, -0.003288573, 2.116713e-05, 1.712792e-06, 101.7412, -163.5949, 192.6514, -58.12212, 1, 4
269, 0.4500186, 2.996285e-05, , 0.001037416, 251188.6, 0.003536686, -0.002187653, 1.630406e-05, 7.874314e-06, 123.3457, -193.7503, 229.681, -57.51827, 1, 4
270, 0.4500186, 3.016529e-05, , 0.001067581, 199526.2, 0.004038522, -0.0001065292, 8.620145e-06, 1.216103e-05, 150.8439, -225.164, 271.0216, -56.18072, 1, 4
270, 0.4500186, 3.016529e-05, , 0.001067581, 158489.3, 0.003620089, -0.001652698, 1.090154e-05, 6.254818e-06, 184.3888, -257.3964, 316.6262, -54.38366, 1, 4
270, 0.4500186, 3.016529e-05, , 0.001067581, 125892.5, 0.0006339852, -0.003994673, 9.70076e-06, -5.288571e-06, 223.4408, -289.9763, 366.0766, -52.38401, 1, 4
271, 0.448283, 2.854579e-05, , 0.001096127, 99999.97, -0.00211939, -0.003424804, 3.068427e-06, -9.102428e-06, 267.3782, -322.9711, 419.2868, -50.37964, 1, 4
271, 0.448283, 2.854579e-05, , 0.001096127, 79432.8, -0.002387722, 0.003239299, -8.385786e-06, 7.552386e-07, 316.953, -357.7391, 477.9503, -48.4594, 1, 4
271, 0.448283, 2.854579e-05, , 0.001096127, 63095.71, 0.003625755, 0.001769276, 2.223793e-06, 7.082429e-06, 373.7102, -394.5963, 543.4755, -46.55718, 1, 4
272, 0.4498608, 2.994727e-05, , 0.001126074, 50118.7, -0.001910448, 0.003548851, -6.228658e-06, 1.935275e-06, 441.1585, -432.6916, 617.9343, -44.44487, 1, 4
272, 0.4498608, 2.994727e-05, , 0.001126074, 39810.7, -0.00119879, 0.003842802, -4.928512e-06, 2.939815e-06, 522.4399, -468.0775, 701.4557, -41.8586, 1, 4
272, 0.4498608, 2.994727e-05, , 0.001126074, 31622.76, 0.001479792, 0.003750961, -1.499699e-06, 4.87187e-06, 617.8732, -493.9409, 791.0404, -38.63958, 1, 4
272, 0.4498608, 2.994727e-05, , 0.001126074, 25118.85, 0.003428992, -0.002111787, 4.562258e-06, 2.526095e-07, 723.7513, -502.9557, 881.3514, -34.79655, 1, 4
273, 0.4500186, 3.019643e-05, , 0.001156271, 19952.61, 0.001922063, 0.003533107, -1.443201e-07, 4.162471e-06, 831.7904, -490.5998, 965.6933, -30.53261, 1, 4
273, 0.4500186, 3.019643e-05, , 0.001156271, 15848.92, -0.003878219, 0.00107942, -3.811737e-06, -7.12727e-07, 931.9093, -457.4336, 1038.124, -26.1444, 1, 4
273, 0.4500186, 3.019643e-05, , 0.001156271, 12589.25, 0.001133421, -0.003857304, 2.273902e-06, -2.879901e-06, 1016.45, -409.0021, 1095.652, -21.91902, 1, 4
274, 0.4508075, 3.027429e-05, , 0.001186545, 9999.994, -0.002006871, -0.003477503, -7.270821e-07, -3.448834e-06, 1082.861, -353.6101, 1139.134, -18.08455, 1, 4
274, 0.4508075, 3.027429e-05, , 0.001186545, 7943.277, -2.988256e-05, 0.004018486, -8.98396e-07, 3.315785e-06, 1131.316, -297.5125, 1169.782, -14.73398, 1, 4
274, 0.4508075, 3.027429e-05, , 0.001186545, 6309.569, -0.001715644, 0.003628017, -2.038353e-06, 2.684752e-06, 1164.98, -245.4594, 1190.559, -11.89809, 1, 4
275, 0.4500186, 3.007185e-05, , 0.001216617, 5011.869, -0.003989651, -0.0003924912, -3.211286e-06, -8.712782e-07, 1188.087, -200.1263, 1204.824, -9.561386, 1, 4
275, 0.4500186, 3.007185e-05, , 0.001216617, 3981.069, -0.004006463, -0.0002230622, -3.247074e-06, -6.222486e-07, 1202.86, -161.8121, 1213.695, -7.661591, 1, 4
275, 0.4500186, 3.007185e-05, , 0.001216617, 3162.275, -0.003971759, -0.0005504764, -3.189425e-06, -7.957536e-07, 1212.853, -130.0095, 1219.801, -6.118352, 1, 4
276, 0.4503341, 3.024315e-05, , 0.00124686, 2511.885, 0.00131452, 0.003783917, 8.078166e-07, 3.171939e-06, 1219.389, -103.8725, 1223.805, -4.868934, 1, 4
276, 0.4503341, 3.024315e-05, , 0.00124686, 1995.261, 0.003429724, -0.002080533, 2.905784e-06, -1.504158e-06, 1223.183, -82.82513, 1225.984, -3.873743, 1, 4
276, 0.4503341, 3.024315e-05, , 0.00124686, 1584.892, -0.002575049, -0.003072846, -1.959849e-06, -2.611537e-06, 1226.095, -65.89545, 1227.864, -3.076355, 1, 4
277, 0.4501764, 3.032101e-05, , 0.001277181, 1258.924, 0.0009094038, -0.003901317, 8.752676e-07, -3.140056e-06, 1227.769, -52.61766, 1228.896, -2.453985, 1, 4
277, 0.4501764, 3.032101e-05, , 0.001277181, 999.9991, 0.002286384, 0.003295611, 1.767014e-06, 2.741776e-06, 1228.976, -41.85859, 1229.688, -1.950725, 1, 4
277, 0.4501764, 3.032101e-05, , 0.001277181, 794.3275, 0.002962951, -0.002699075, 2.466972e-06, -2.128902e-06, 1229.55, -33.02911, 1229.994, -1.538752, 1, 4
278, 0.4498608, 2.999399e-05, , 0.001307175, 630.9567, 3.87643e-05, -0.00400492, 1.020255e-07, -3.252518e-06, 1230.492, -26.68003, 1230.781, -1.242116, 1, 4
278, 0.4498608, 2.999399e-05, , 0.001307175, 501.1867, -0.002161596, 0.003377911, -1.803288e-06, 2.714463e-06, 1230.415, -21.07071, 1230.595, -0.9810876, 1, 4
278, 0.4498608, 2.999399e-05, , 0.001307175, 398.1068, -0.002700804, -0.002961783, -2.161769e-06, -2.436387e-06, 1230.492, -16.73175, 1230.605, -0.779038, 1, 4
279, 0.4498608, 2.990056e-05, , 0.001337076, 316.2274, 0.000913616, 0.003898503, 7.070593e-07, 3.174256e-06, 1231.187, -13.57608, 1231.261, -0.6317651, 1, 4
279, 0.4498608, 2.990056e-05, , 0.001337076, 251.1884, -0.003907293, 0.0008983319, -3.179921e-06, 7.011602e-07, 1231.172, -11.03273, 1231.221, -0.5134231, 1, 4
279, 0.4498608, 2.990056e-05, , 0.001337076, 199.526, -0.003870414, -0.001044341, -3.138663e-06, -8.696171e-07, 1230.844, -8.290763, 1230.872, -0.3859291, 1, 4
280, 0.4498608, 3.091275e-05, , 0.001367989, 158.4891, -0.001733468, 0.003609036, -1.423963e-06, 2.922648e-06, 1231.495, -6.889259, 1231.514, -0.3205221, 1, 4
280, 0.4498608, 3.091275e-05, , 0.001367989, 125.8924, 0.002164235, -0.003376352, 1.769924e-06, -2.732725e-06, 1231.76, -5.813603, 1231.774, -0.2704198, 1, 4
280, 0.4498608, 3.091275e-05, , 0.001367989, 99.99988, 0.003501572, 0.001950287, 2.836532e-06, 1.59321e-06, 1231.978, -4.411119, 1231.986, -0.2051476, 1, 4
281, 0.4498608, 3.010299e-05, , 0.001398092, 79.43272, -0.0006078604, 0.003957782, -5.024419e-07, 3.21051e-06, 1232.21, -3.505146, 1232.215, -0.1629832, 1, 4
