Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
477, 0.6502447, 0.003039729, , 0.1161967, , , , , , , , , , 1, 1
478, 0.6502447, 0.003081533, , 0.1192782, 1000000, -0.0003231764, 0.0002307005, -1.368258e-05, 8.715982e-05, 3.151279, 3.213164, 4.500553, 45.5571, 1, 2
479, 0.6504025, 0.003064422, , 0.1223426, 794328.2, 0.0004987389, -0.0001916593, 7.280122e-05, -0.0001117011, 3.246716, 2.348894, 4.007302, 35.88452, 1, 2
479, 0.6504025, 0.003064422, , 0.1223426, 630957.3, -0.000718347, 0.0004124139, -0.0001233525, 0.0001852657, 3.331019, 1.659549, 3.721531, 26.48297, 1, 2
479, 0.6504025, 0.003064422, , 0.1223426, 501187.2, -0.001503539, -0.0009160359, -0.0004758959, -0.0001164172, 3.425284, 1.086947, 3.593609, 17.60582, 1, 2
480, 0.6504025, 0.003073755, , 0.1254164, 398107.1, -0.0003326515, 0.002865706, 4.369077e-05, 0.0008069403, 3.518688, 0.602753, 3.569941, 9.72045, 1, 2
480, 0.6504025, 0.003073755, , 0.1254164, 316227.7, -0.004193532, 0.001582116, -0.001133007, 0.0004966084, 3.618181, 0.1894984, 3.62314, 2.998065, 1, 2
480, 0.6504025, 0.003073755, , 0.1254164, 251188.6, -0.004199571, 0.004047391, -0.001177489, 0.001030421, 3.723261, -0.1790785, 3.727565, -2.753645, 1, 2
481, 0.6502447, 0.003076866, , 0.1284933, 199526.2, -0.00272252, 0.004786211, -0.0008631964, 0.001130665, 3.835742, -0.5204716, 3.870893, -7.727267, 1, 2
481, 0.6502447, 0.003076866, , 0.1284933, 158489.3, -0.003827178, -0.003156479, -0.0007605342, -0.0009612329, 3.956927, -0.8507822, 4.047357, -12.13448, 1, 2
481, 0.6502447, 0.003076866, , 0.1284933, 125892.5, 0.001008694, -0.004584902, 0.0005278601, -0.0009680216, 4.088776, -1.187585, 4.257752, -16.19594, 1, 2
482, 0.6519803, 0.003405086, , 0.1318983, 99999.97, 0.004446237, -0.0002714442, 0.0009460265, 0.0002825142, 4.236412, -1.552061, 4.511771, -20.12092, 1, 2
482, 0.6519803, 0.003405086, , 0.1318983, 79432.8, 0.00229941, -0.003646194, 0.0007403215, -0.0004957981, 4.421357, -1.964138, 4.837999, -23.95264, 1, 2
482, 0.6519803, 0.003405086, , 0.1318983, 63095.71, 0.001709043, -0.003869589, 0.0006283612, -0.0005014667, 4.663988, -2.436106, 5.261881, -27.57908, 1, 2
482, 0.6519803, 0.003405086, , 0.1318983, 50118.7, 0.001135851, -0.004006404, 0.0005198189, -0.0004919984, 5.000411, -2.974516, 5.818234, -30.74648, 1, 2
483, 0.6504025, 0.003081533, , 0.1349799, 39810.7, -0.0004315525, -0.00409403, 0.0002868587, -0.0005609273, 5.473693, -3.568607, 6.534239, -33.10258, 1, 2
483, 0.6504025, 0.003081533, , 0.1349799, 31622.76, 0.00366439, -0.001825609, 0.0005469596, 7.510363e-05, 6.125757, -4.178874, 7.415382, -34.30106, 1, 2
483, 0.6504025, 0.003081533, , 0.1349799, 25118.85, 0.00337413, 0.002273332, 0.0001795113, 0.0004471819, 6.986717, -4.740656, 8.443224, -34.15784, 1, 2
484, 0.6504025, 0.003078422, , 0.1380583, 19952.61, 0.002380141, 0.003276116, 2.448315e-05, 0.0004227392, 8.048817, -5.164132, 9.563039, -32.68429, 1, 2
484, 0.6504025, 0.003078422, , 0.1380583, 15848.92, -0.003934402, -0.0009338697, -0.0002747805, -0.0002602136, 9.245529, -5.356796, 10.68527, -30.08771, 1, 2
484, 0.6504025, 0.003078422, , 0.1380583, 12589.25, 0.003989486, 0.0005851896, 0.0002815201, 0.000197746, 10.46697, -5.273554, 11.7204, -26.74026, 1, 2
485, 0.6508758, 0.003050422, , 0.1411087, 9999.994, -0.00269663, -0.002985648, -0.0001040606, -0.0003017471, 11.59722, -4.937301, 12.60446, -23.06099, 1, 2
485, 0.6508758, 0.003050422, , 0.1411087, 7943.277, 0.00387258, -0.001092352, 0.0003020333, 1.927601e-05, 12.53981, -4.416963, 13.29497, -19.40407, 1, 2
485, 0.6508758, 0.003050422, , 0.1411087, 6309.569, 0.003691263, 0.001585034, 0.0002252027, 0.0001841989, 13.26998, -3.81559, 13.80764, -16.04182, 1, 2
486, 0.6504025, 0.003084644, , 0.1441934, 5011.869, -0.0006791879, -0.003954025, 1.648231e-05, -0.0002825786, 13.80549, -3.208786, 14.17349, -13.08483, 1, 2
486, 0.6504025, 0.003084644, , 0.1441934, 3981.069, -0.0003118141, 0.004003755, -7.221549e-05, 0.0002689802, 14.17447, -2.646299, 14.41938, -10.57508, 1, 2
486, 0.6504025, 0.003084644, , 0.1441934, 3162.275, 0.002601496, -0.003052637, 0.0002074837, -0.0001807865, 14.41432, -2.153047, 14.57424, -8.495381, 1, 2
487, 0.6505603, 0.003089311, , 0.1472827, 2511.885, -0.0001217368, -0.004005468, 2.410665e-05, -0.0002718992, 14.57716, -1.740142, 14.68066, -6.807443, 1, 2
487, 0.6505603, 0.003089311, , 0.1472827, 1995.261, -0.001497804, -0.003722718, -7.719153e-05, -0.0002608386, 14.68534, -1.396343, 14.75158, -5.431589, 1, 2
487, 0.6505603, 0.003089311, , 0.1472827, 1584.892, -0.002683958, -0.002979943, -0.0001656711, -0.0002144905, 14.75532, -1.116265, 14.79748, -4.326282, 1, 2
488, 0.6499292, 0.003059755, , 0.1503424, 1258.924, 0.001150509, 0.003838074, 6.19542e-05, 0.0002631137, 14.79637, -0.8886315, 14.82303, -3.436907, 1, 2
488, 0.6499292, 0.003059755, , 0.1503424, 999.9991, -0.00368649, -0.001584178, -0.0002430248, -0.0001184218, 14.82538, -0.705565, 14.84216, -2.724747, 1, 2
488, 0.6499292, 0.003059755, , 0.1503424, 794.3275, 0.001812483, 0.003576395, 0.0001127815, 0.0002452241, 14.84373, -0.5643195, 14.85445, -2.177186, 1, 2
489, 0.6502447, 0.003075311, , 0.1534177, 630.9567, 0.003889547, 0.0009631433, 0.0002594715, 7.268037e-05, 14.86378, -0.4515412, 14.87064, -1.740031, 1, 2
489, 0.6502447, 0.003075311, , 0.1534177, 501.1867, 0.002859215, 0.002814746, 0.0001877078, 0.0001938523, 14.86469, -0.3559202, 14.86895, -1.371628, 1, 2
489, 0.6502447, 0.003075311, , 0.1534177, 398.1068, 0.003394885, 0.002134262, 0.0002254834, 0.0001478243, 14.8702, -0.2834553, 14.8729, -1.092038, 1, 2
490, 0.6502447, 0.003075311, , 0.1564931, 316.2274, 0.001522004, -0.003705583, 0.0001059474, -0.000247617, 14.87224, -0.2167508, 14.87382, -0.8349803, 1, 2
490, 0.6502447, 0.003075311, , 0.1564931, 251.1884, 0.00333135, -0.002232489, 0.0002257446, -0.0001473585, 14.87455, -0.1798337, 14.87564, -0.6926737, 1, 2
490, 0.6502447, 0.003075311, , 0.1564931, 199.526, 0.003990275, -0.0003755954, 0.0002684734, -2.262364e-05, 14.87509, -0.145514, 14.87581, -0.560472, 1, 2
