Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
239, 0.4247734, 6.666407e-06, , 0.0005621169, , , , , , , , , , 1, 1
240, 0.4257201, 5.452442e-06, , 0.0005675693, , , , , , , , , , 1, 4
241, 0.4246156, 1.463995e-05, , 0.0005822093, 1000000, 0.003359248, -0.003399286, 2.82927e-05, 8.952965e-06, 73.36602, -143.3631, 161.0452, -62.89892, 1, 4
241, 0.4246156, 1.463995e-05, , 0.0005822093, 794328.2, -0.003125863, -0.005592698, 1.860617e-05, -2.705766e-05, 86.39937, -174.9384, 195.111, -63.71594, 1, 4
241, 0.4246156, 1.463995e-05, , 0.0005822093, 630957.3, -0.0007003231, -0.003914783, 1.36428e-05, -9.831573e-06, 102.318, -213.2139, 236.4935, -64.36437, 1, 4
242, 0.4247734, 1.513826e-05, , 0.0005973476, 501187.2, 0.003411826, 0.002743534, -3.425282e-06, 1.492552e-05, 124.7835, -257.2269, 285.8961, -64.12147, 1, 4
242, 0.4247734, 1.513826e-05, , 0.0005973476, 398107.1, -0.0005840914, 0.003976301, -1.123286e-05, 3.610211e-06, 150.2491, -305.6985, 340.6265, -63.82614, 1, 4
242, 0.4247734, 1.513826e-05, , 0.0005973476, 316227.7, 0.003795377, 0.0007188909, 2.637229e-06, 9.024212e-06, 186.6325, -366.0357, 410.8696, -62.9841, 1, 4
243, 0.4247734, 1.523169e-05, , 0.0006125792, 251188.6, -0.003987834, -0.0006876838, -2.65413e-06, -7.787328e-06, 235.488, -431.8322, 491.8675, -61.39535, 1, 4
243, 0.4247734, 1.523169e-05, , 0.0006125792, 199526.2, 0.003972461, -0.0003951134, 4.058085e-06, 5.500779e-06, 298.4841, -501.9629, 584.003, -59.26286, 1, 4
243, 0.4247734, 1.523169e-05, , 0.0006125792, 158489.3, -0.003946916, 0.0003063898, -3.528417e-06, -4.56507e-06, 376.3241, -573.7234, 686.1329, -56.73781, 1, 4
244, 0.4247734, 1.671103e-05, , 0.0006292903, 125892.5, -0.001832577, -0.00359373, 2.295497e-06, -4.511428e-06, 468.5835, -644.6316, 796.9444, -53.98655, 1, 4
244, 0.4247734, 1.671103e-05, , 0.0006292903, 99999.97, -0.00402178, 1.511241e-05, -2.764129e-06, -3.412941e-06, 573.663, -713.7836, 915.7381, -51.2114, 1, 4
244, 0.4247734, 1.671103e-05, , 0.0006292903, 79432.8, -0.001509038, -0.003726237, 1.713265e-06, -3.446401e-06, 692.4156, -782.0707, 1044.545, -48.47954, 1, 4
244, 0.4247734, 1.671103e-05, , 0.0006292903, 63095.71, -0.003628487, -0.001757076, -1.075036e-06, -3.226644e-06, 827.3766, -848.8781, 1185.389, -45.7349, 1, 4
245, 0.4247734, 1.531285e-05, , 0.0006446032, 50118.7, 0.003958325, 0.0007868353, 1.769708e-06, 2.434726e-06, 984.6632, -910.0652, 1340.813, -42.74535, 1, 5
245, 0.4247734, 1.531285e-05, , 0.0006446032, 39810.7, 0.003848034, 0.001193949, 1.468523e-06, 2.233586e-06, 1164.055, -957.4708, 1507.241, -39.43834, 1, 5
246, 0.4247734, 1.521463e-05, , 0.0006598178, 31622.76, -0.003767462, -0.001443859, -1.323312e-06, -2.008911e-06, 1362.757, -977.698, 1677.2, -35.65721, 1, 5
246, 0.4247734, 1.521463e-05, , 0.0006598178, 25118.85, 0.003442119, -0.002093049, 2.189449e-06, 6.886048e-09, 1569.117, -960.9058, 1839.964, -31.48273, 1, 5
246, 0.4247734, 1.521463e-05, , 0.0006598178, 19952.61, -0.004003677, -0.0003879013, -1.705992e-06, -1.094346e-06, 1766.001, -905.4645, 1984.597, -27.14513, 1, 5
247, 0.4247734, 1.525205e-05, , 0.0006750698, 15848.92, 0.001082821, -0.003877272, 1.192156e-06, -1.498218e-06, 1936.742, -818.3577, 2102.541, -22.90617, 1, 5
247, 0.4247734, 1.525205e-05, , 0.0006750698, 12589.25, 0.003800726, -0.00130893, 1.833378e-06, -3.41038e-10, 2073.206, -713.5586, 2192.566, -18.99251, 1, 5
247, 0.4247734, 1.525205e-05, , 0.0006750698, 9999.994, -0.003367607, 0.002185328, -1.696121e-06, 5.330901e-07, 2175.52, -604.6619, 2257.987, -15.53269, 1, 5
248, 0.4246156, 1.520372e-05, , 0.0006902735, 7943.277, -0.0004882628, 0.003988096, -5.841455e-07, 1.643621e-06, 2248.036, -501.8905, 2303.38, -12.58531, 1, 5
248, 0.4246156, 1.520372e-05, , 0.0006902735, 6309.569, -0.002683845, -0.002982731, -9.071494e-07, -1.460591e-06, 2297.238, -410.7294, 2333.666, -10.13696, 1, 5
248, 0.4246156, 1.520372e-05, , 0.0006902735, 5011.869, -0.002479354, 0.003148794, -1.231514e-06, 1.175288e-06, 2330.664, -332.5924, 2354.275, -8.121441, 1, 5
249, 0.4246156, 1.518813e-05, , 0.0007054617, 3981.069, 0.003933047, 0.0007922548, 1.6131e-06, 5.202527e-07, 2351.949, -267.4063, 2367.101, -6.486426, 1, 5
