Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
1, 0.2003612, 3.777444e-05, , 3.777444e-05, , , , , , , , , , 2, 1
2, 0.1999039, 9.565656e-08, , 3.78701e-05, , , , , , , , , , 2, 4
3, 0.200235, 1.112289e-07, , 3.798133e-05, 1000000, -0.002169766, -0.001471481, 2.770475e-07, -4.211494e-07, 73.13443, -5200.121, 5200.635, -89.19425, 2, 4
3, 0.200235, 1.112289e-07, , 3.798133e-05, 794328.2, -0.001142389, -0.002481397, 3.602834e-07, -1.796112e-07, 210.4289, -6782.442, 6785.706, -88.22294, 2, 4
3, 0.200235, 1.112289e-07, , 3.798133e-05, 630957.3, 0.001032166, 0.002557271, -2.872653e-07, 1.297379e-07, 354.9921, -8741.799, 8749.004, -87.67458, 2, 4
4, 0.2004085, 9.565656e-08, , 3.807699e-05, 501187.2, -0.003651407, 0.000674094, -7.736016e-08, -3.235708e-07, 581.4484, -11145.71, 11160.86, -87.01371, 2, 4
4, 0.2004085, 9.565656e-08, , 3.807699e-05, 398107.1, 0.002405153, 0.00281668, -1.882307e-07, 1.803373e-07, 812.7598, -14185.3, 14208.57, -86.72077, 2, 4
4, 0.2004085, 9.565656e-08, , 3.807699e-05, 316227.7, 0.002281568, 0.002915452, -1.540277e-07, 1.371546e-07, 1138.871, -17913.99, 17950.15, -86.36235, 2, 4
5, 0.2003927, 9.565656e-08, , 3.817264e-05, 251188.6, -0.003601573, -0.001666466, 6.1669e-08, -1.651947e-07, 1710.582, -22440.57, 22505.67, -85.64093, 2, 4
5, 0.2003927, 9.565656e-08, , 3.817264e-05, 199526.2, -0.0006751745, 0.003898481, -1.385061e-07, -1.285735e-08, 2242.549, -28354.82, 28443.36, -85.47796, 2, 4
5, 0.2003927, 9.565656e-08, , 3.817264e-05, 158489.3, 0.003848357, -0.0008426265, 3.363609e-08, 1.057671e-07, 3273.364, -35344.2, 35495.45, -84.70871, 2, 4
5, 0.2003927, 9.565656e-08, , 3.817264e-05, 125892.5, -0.003365736, 0.002201859, -5.754564e-08, -7.00709e-08, 4792.01, -44097.86, 44357.46, -83.79814, 2, 4
6, 0.1987056, -1.169218e-08, , 3.816095e-05, 99999.97, 0.001867207, -0.003552604, 6.868314e-08, 2.528887e-08, 7169.122, -54364.19, 54834.85, -82.48763, 2, 5
6, 0.1987056, -1.169218e-08, , 3.816095e-05, 79432.8, 0.003832964, 0.001193402, -8.928617e-09, 5.801793e-08, 10161.84, -67629.02, 68388.21, -81.45475, 2, 5
7, 0.2003927, 7.249145e-08, , 3.823344e-05, 63095.71, -0.002220839, 0.003359845, -4.351645e-08, -1.898178e-08, 14581.8, -83569.16, 84831.8, -80.10223, 2, 5
7, 0.2003927, 7.249145e-08, , 3.823344e-05, 50118.7, -0.003774519, 0.001397559, -2.02588e-08, -3.255946e-08, 21055.87, -102825.8, 104959.5, -78.42739, 2, 5
7, 0.2003927, 7.249145e-08, , 3.823344e-05, 39810.7, 0.003982564, 0.0005596028, 2.866986e-09, 3.088953e-08, 29825.79, -126161, 129638.6, -76.69888, 2, 5
8, 0.2004085, 6.937356e-08, , 3.830282e-05, 31622.76, -0.000269927, 0.004020627, -2.482452e-08, 5.102892e-09, 42375.51, -153251.3, 159002, -74.54335, 2, 5
8, 0.2004085, 6.937356e-08, , 3.830282e-05, 25118.85, -0.002278745, -0.003318302, 1.255072e-08, -1.638183e-08, 60485.76, -185442.4, 195057.4, -71.93522, 2, 5
8, 0.2004085, 6.937356e-08, , 3.830282e-05, 19952.61, -0.001926472, -0.003528998, 1.095949e-08, -1.292603e-08, 85318.21, -221376.3, 237248.1, -68.92339, 2, 5
9, 0.1947006, 3.509201e-08, , 3.833791e-05, 15848.92, 0.003364632, 0.002208846, -2.14414e-09, 1.38899e-08, 118801.2, -260574.9, 286379.1, -65.49082, 2, 6
9, 0.1947006, 3.509201e-08, , 3.833791e-05, 12589.25, 0.004014541, 0.0002023862, 5.097663e-09, 1.063082e-08, 162706.6, -299611.5, 340940.6, -61.49546, 2, 6
10, 0.1976018, 4.039143e-08, , 3.83783e-05, 9999.994, -0.001796796, -0.003590483, 5.143057e-09, -8.538916e-09, 215548.7, -340251.1, 402780.4, -57.64578, 2, 6
10, 0.1976018, 4.039143e-08, , 3.83783e-05, 7943.277, 0.003180496, 0.002455913, -9.797019e-11, 8.533995e-09, 283464.3, -375939.6, 470831.8, -52.98314, 2, 6
10, 0.1976018, 4.039143e-08, , 3.83783e-05, 6309.569, 0.003194008, -0.002429906, 7.32569e-09, 1.323305e-09, 364199.7, -397485.2, 539106.6, -47.50222, 2, 6
11, 0.2004558, 4.350874e-08, , 3.842181e-05, 5011.869, 0.0002439933, 0.004001521, -4.147391e-09, 5.136973e-09, 448361.1, -409486.8, 607212.6, -42.40535, 2, 6
11, 0.2004558, 4.350874e-08, , 3.842181e-05, 3981.069, -0.002122801, -0.003405038, 5.631818e-10, -5.961584e-09, 532770.4, -406410.1, 670084.6, -37.33726, 2, 6
11, 0.2004558, 4.350874e-08, , 3.842181e-05, 3162.275, 0.003753294, 0.001408404, 3.349793e-09, 4.404186e-09, 613222.7, -385797.8, 724487.4, -32.1753, 2, 6
12, 0.1999827, 4.584673e-08, , 3.846765e-05, 2511.885, 0.003337362, -0.002214647, 5.134939e-09, -5.436531e-10, 687883.6, -358461.3, 775679.3, -27.52436, 2, 6
12, 0.1999827, 4.584673e-08, , 3.846765e-05, 1995.261, 0.0004272791, -0.003988551, 2.403352e-09, -4.29767e-09, 749332.9, -319622.4, 814652.3, -23.10031, 2, 6
12, 0.1999827, 4.584673e-08, , 3.846765e-05, 1584.892, -0.002132897, -0.003394417, -1.067945e-09, -4.612725e-09, 800050.9, -277165.1, 846700.6, -19.10784, 2, 6
13, 0.2040508, 4.903345e-08, , 3.851669e-05, 1258.924, 0.001428368, 0.003742178, 4.009317e-10, 4.591258e-09, 835859.2, -238114.6, 869114, -15.90088, 2, 7
13, 0.2040508, 4.903345e-08, , 3.851669e-05, 999.9991, -0.003387832, 0.002143844, -4.276956e-09, 1.48822e-09, 862144.1, -201260.9, 885323.9, -13.13994, 2, 7
14, 0.2005661, 4.460432e-08, , 3.856129e-05, 794.3275, 0.001899426, -0.003529752, 2.792081e-09, -3.461278e-09, 885955.8, -165902.5, 901355.3, -10.60627, 2, 7
14, 0.2005661, 4.460432e-08, , 3.856129e-05, 630.9567, 0.003920406, -0.0008187664, 4.380269e-09, -2.381722e-10, 902510.2, -137848.5, 912976.9, -8.684184, 2, 7
14, 0.2005661, 4.460432e-08, , 3.856129e-05, 501.1867, 0.003823113, 0.001213045, 3.988285e-09, 1.818021e-09, 908461.1, -109961, 915091.8, -6.901564, 2, 7
