Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
527, 0.7002618, 0.009168074, , 0.332571, , , , , , , , , , 1, 1
528, 0.7002618, 0.009232155, , 0.3418032, 1000000, -0.0001750418, -0.0002781122, -8.556133e-05, 1.751899e-05, 1.324727, 3.521685, 3.762601, 69.38557, 1, 2
529, 0.7004196, 0.00924771, , 0.3510509, 794328.2, -9.64998e-05, -0.0003806749, -0.0001234156, -2.67911e-05, 1.38617, 2.783584, 3.109632, 63.5276, 1, 2
529, 0.7004196, 0.00924771, , 0.3510509, 630957.3, 0.0004816237, -0.0001944827, 4.117428e-05, -0.0001981122, 1.425367, 2.134826, 2.566935, 56.27001, 1, 2
529, 0.7004196, 0.00924771, , 0.3510509, 501187.2, -0.0002501577, -0.0008805677, -0.0003772502, -0.0001854152, 1.458108, 1.617527, 2.177722, 47.96714, 1, 2
530, 0.7004196, 0.009239933, , 0.3602908, 398107.1, 0.001238017, -0.0001468818, 0.0004568553, -0.0004629508, 1.497715, 1.196192, 1.916775, 38.61359, 1, 2
530, 0.7004196, 0.009239933, , 0.3602908, 316227.7, -0.001381582, -0.001102865, -0.0009946233, -0.000163718, 1.53011, 0.8569658, 1.753746, 29.2518, 1, 2
530, 0.7004196, 0.009239933, , 0.3602908, 251188.6, -0.001926384, 0.002018832, -0.0006703885, 0.001532656, 1.56715, 0.571416, 1.668076, 20.03292, 1, 2
531, 0.7004196, 0.009252376, , 0.3695432, 199526.2, -0.002682617, 0.002881207, -0.001247377, 0.002052007, 1.605514, 0.3313513, 1.639351, 11.66116, 1, 2
531, 0.7004196, 0.009252376, , 0.3695432, 158489.3, -0.004149062, 0.002305143, -0.002402344, 0.001576717, 1.647275, 0.1216078, 1.651758, 4.222121, 1, 2
531, 0.7004196, 0.009252376, , 0.3695432, 125892.5, -0.0001340279, -0.004998133, 4.035205e-05, -0.002950476, 1.693071, -0.06858105, 1.694459, -2.319607, 1, 2
