Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
450, 0.6254728, 0.001779842, , 0.06623541, , , , , , , , , , 1, 1
451, 0.6254728, 0.001802302, , 0.06803771, 1000000, -7.396306e-05, 0.0003432258, 1.979612e-05, 5.946769e-05, 4.823129, 2.849317, 5.601891, 30.57294, 1, 3
452, 0.6254728, 0.001795098, , 0.06983281, 794328.2, 0.0004837966, 0.0002406742, 0.0001013005, 8.874244e-06, 4.946032, 1.942557, 5.313827, 21.44245, 1, 2
452, 0.6254728, 0.001795098, , 0.06983281, 630957.3, -0.0008464612, -0.0002698246, -0.000169447, -1.353976e-05, 5.090173, 1.18565, 5.226436, 13.11206, 1, 2
453, 0.6254728, 0.001805987, , 0.0716388, 501187.2, 0.00291965, -0.0002540483, 0.0005442619, -0.00010328, 5.263463, 0.5320271, 5.290283, 5.771814, 1, 2
453, 0.6254728, 0.001805987, , 0.0716388, 398107.1, -0.002316728, 0.004146113, -0.0004315091, 0.0007643008, 5.411222, -0.02389665, 5.411275, -0.2530238, 1, 2
453, 0.6254728, 0.001805987, , 0.0716388, 316227.7, 0.005569205, 0.001349712, 0.0009671212, 0.0003322063, 5.579579, -0.5209886, 5.60385, -5.334478, 1, 2
454, 0.6254728, 0.001802876, , 0.07344167, 251188.6, -0.003977512, -0.00406392, -0.0005536367, -0.0008004733, 5.758812, -0.9859451, 5.842602, -9.715209, 1, 2
454, 0.6254728, 0.001802876, , 0.07344167, 199526.2, 0.00163683, -0.004769467, 0.000442483, -0.0006942034, 5.954246, -1.437363, 6.12528, -13.57163, 1, 2
454, 0.6254728, 0.001802876, , 0.07344167, 158489.3, 0.0031824, 0.003339385, 0.0003190872, 0.0006401002, 6.16369, -1.899148, 6.449639, -17.12505, 1, 2
455, 0.6272084, 0.001975541, , 0.07541721, 125892.5, -0.003422819, 0.002857698, -0.0006166141, 0.000216061, 6.390316, -2.395339, 6.824499, -20.54796, 1, 2
455, 0.6272084, 0.001975541, , 0.07541721, 99999.97, -0.004297843, 6.554376e-05, -0.0005436629, -0.0002318566, 6.645298, -2.954588, 7.272522, -23.97057, 1, 2
455, 0.6272084, 0.001975541, , 0.07541721, 79432.8, -0.003909525, 0.001549564, -0.0005336358, -5.411102e-05, 6.960192, -3.609554, 7.840481, -27.41125, 1, 2
