Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
28, 0.2255105, 6.666407e-06, , 4.58035e-05, , , , , , , , , , 2, 1
29, 0.2257943, 1.423728e-07, , 4.594587e-05, , , , , , , , , , 2, 4
30, 0.225337, 1.112289e-07, , 4.60571e-05, 1000000, 0.002527488, -0.0007261656, 1.600194e-07, 5.201982e-07, 90.12843, -4830.979, 4831.819, -88.93119, 2, 4
30, 0.225337, 1.112289e-07, , 4.60571e-05, 794328.2, -0.00100365, 0.002544592, -4.105537e-07, -1.427945e-07, 257.7393, -6287.595, 6292.875, -87.65266, 2, 4
30, 0.225337, 1.112289e-07, , 4.60571e-05, 630957.3, -0.001286887, 0.002440789, -3.094079e-07, -1.431563e-07, 419.5139, -8082.678, 8093.558, -87.02885, 2, 4
31, 0.2254632, 1.423728e-07, , 4.619948e-05, 501187.2, 0.000595212, 0.003667558, -3.516183e-07, 7.966241e-08, 637.6224, -10286.05, 10305.8, -86.45283, 2, 4
31, 0.2254632, 1.423728e-07, , 4.619948e-05, 398107.1, 0.003680847, 0.0004183207, -1.121119e-08, 2.831051e-07, 961.2311, -13039.76, 13075.15, -85.78405, 2, 4
31, 0.2254632, 1.423728e-07, , 4.619948e-05, 316227.7, -0.002923411, 0.002271017, -1.522027e-07, -1.648893e-07, 1399.778, -16437.46, 16496.95, -85.13256, 2, 4
32, 0.2254474, 1.73517e-07, , 4.637299e-05, 251188.6, -0.003347594, 0.002131844, -1.184202e-07, -1.516474e-07, 1975.514, -20532.18, 20627, -84.50418, 2, 4
32, 0.2254474, 1.73517e-07, , 4.637299e-05, 199526.2, 0.002846478, 0.002748516, -9.329939e-08, 1.203718e-07, 2814.037, -25828.52, 25981.37, -83.78211, 2, 4
32, 0.2254474, 1.73517e-07, , 4.637299e-05, 158489.3, 0.003621871, -0.00155045, 6.18712e-08, 1.046487e-07, 4183.997, -32136.12, 32407.34, -82.58204, 2, 4
32, 0.2254474, 1.73517e-07, , 4.637299e-05, 125892.5, 0.003994713, -0.0004674253, 2.647568e-08, 9.604346e-08, 6132.766, -39902.18, 40370.72, -81.2623, 2, 4
33, 0.2222466, 1.332908e-07, , 4.650628e-05, 99999.97, 0.003969554, 0.0005929304, 2.372592e-09, 8.056546e-08, 8802.975, -49011.92, 49796.19, -79.81774, 2, 5
33, 0.2222466, 1.332908e-07, , 4.650628e-05, 79432.8, 0.003906133, -0.0009256245, 2.774262e-08, 5.881165e-08, 12753.78, -60401.46, 61733.26, -78.07712, 2, 5
34, 0.2254789, 1.067885e-07, , 4.661307e-05, 63095.71, -0.001595946, 0.003697579, -5.218491e-08, -8.676089e-09, 18296.61, -73897.26, 76128.65, -76.09351, 2, 5
34, 0.2254789, 1.067885e-07, , 4.661307e-05, 50118.7, 0.003626041, 0.001746469, -7.11338e-09, 4.245761e-08, 26093.36, -89775.49, 93490.66, -73.79343, 2, 5
34, 0.2254789, 1.067885e-07, , 4.661307e-05, 39810.7, -0.003986054, 0.0005327145, -1.569924e-08, -3.15117e-08, 36944.73, -108088.4, 114227.9, -71.12952, 2, 5
35, 0.2254317, 1.052296e-07, , 4.67183e-05, 31622.76, -0.002897105, -0.002800656, 1.086442e-08, -2.691565e-08, 52114.81, -128672.4, 138825.6, -67.95111, 2, 5
35, 0.2254317, 1.052296e-07, , 4.67183e-05, 25118.85, -0.00239302, -0.003236659, 1.126688e-08, -2.13521e-08, 72312.38, -150231.3, 166728.9, -64.29661, 2, 5
35, 0.2254317, 1.052296e-07, , 4.67183e-05, 19952.61, -0.003114939, 0.002542152, -1.890655e-08, -7.248508e-09, 98697.76, -172298.2, 198564.6, -60.19458, 2, 5
36, 0.2279072, 1.036729e-07, , 4.682197e-05, 15848.92, 0.001430268, 0.003761904, -9.896261e-09, 1.408128e-08, 131045.6, -193670.6, 233840.2, -55.91608, 2, 6
36, 0.2279072, 1.036729e-07, , 4.682197e-05, 12589.25, -0.0007484113, 0.003949163, -1.304762e-08, 7.020746e-09, 170777.8, -210779.9, 271280.8, -50.98497, 2, 6
37, 0.2263304, 8.980083e-08, , 4.691177e-05, 9999.994, 0.001862758, -0.003556691, 1.247314e-08, -3.7065e-09, 215083.2, -221234.2, 308553.7, -45.80768, 2, 6
37, 0.2263304, 8.980083e-08, , 4.691177e-05, 7943.277, 0.003459478, -0.002043689, 1.144706e-08, 1.995589e-09, 263095.2, -224399.8, 345795.3, -40.46161, 2, 6
37, 0.2263304, 8.980083e-08, , 4.691177e-05, 6309.569, -0.003438911, 0.002068741, -1.058499e-08, -7.611889e-10, 309232, -217678.6, 378164.6, -35.14298, 2, 6
38, 0.225542, 8.044888e-08, , 4.699222e-05, 5011.869, -0.002500738, 0.003132971, -9.187425e-09, 3.545187e-09, 351446.9, -205392.3, 407063.8, -30.30283, 2, 6
38, 0.225542, 8.044888e-08, , 4.699222e-05, 3981.069, 0.003324362, 0.002248031, 4.702473e-09, 8.039267e-09, 388564.2, -186229.7, 430887, -25.6073, 2, 6
38, 0.225542, 8.044888e-08, , 4.699222e-05, 3162.275, 0.0003983995, -0.003989049, 4.071699e-09, -7.901322e-09, 419454.3, -165730.7, 451008.4, -21.55949, 2, 6
39, 0.2255736, 8.200754e-08, , 4.707423e-05, 2511.885, -0.003145742, 0.002479312, -8.053495e-09, 3.011642e-09, 443684, -141937.7, 465834.6, -17.73985, 2, 6
39, 0.2255736, 8.200754e-08, , 4.707423e-05, 1995.261, 0.002685444, -0.002979652, 7.015592e-09, -4.609697e-09, 462271.5, -120976.3, 477839.1, -14.6654, 2, 6
39, 0.2255736, 8.200754e-08, , 4.707423e-05, 1584.892, 0.003599981, -0.001763935, 7.995075e-09, -1.998701e-09, 475700.7, -101706.6, 486451.8, -12.06835, 2, 6
40, 0.2283487, 8.552698e-08, , 4.715976e-05, 1258.924, -0.00334804, -0.002200273, -5.95695e-09, -5.558499e-09, 484683.3, -82901.2, 491721.9, -9.706061, 2, 7
40, 0.2283487, 8.552698e-08, , 4.715976e-05, 999.9991, 0.00321847, -0.002390817, 7.073139e-09, -3.876037e-09, 492392.4, -68185.57, 497091.1, -7.884071, 2, 7
41, 0.2256209, 8.151893e-08, , 4.724128e-05, 794.3275, -8.040182e-05, 0.004008333, -1.058724e-09, 7.959909e-09, 496131.6, -55888.17, 499269.5, -6.427153, 2, 7
41, 0.2256209, 8.151893e-08, , 4.724128e-05, 630.9567, -0.003269639, -0.002311151, -6.081098e-09, -5.160926e-09, 500050.7, -44329.68, 502011.7, -5.066049, 2, 7
41, 0.2256209, 8.151893e-08, , 4.724128e-05, 501.1867, -0.0005556039, 0.003972886, -1.659308e-09, 7.801016e-09, 501727.6, -35497.52, 502981.8, -4.046966, 2, 7
42, 0.2254474, 8.087952e-08, , 4.732216e-05, 398.1068, -0.003880624, -0.001007681, -7.572023e-09, -2.435293e-09, 503241.5, -28771.71, 504063.3, -3.272196, 2, 7
42, 0.2254474, 8.087952e-08, , 4.732216e-05, 316.2274, 0.001195797, -0.003822631, 2.710459e-09, -7.453965e-09, 504464.1, -23012.22, 504988.7, -2.61186, 2, 7
42, 0.2254474, 8.087952e-08, , 4.732216e-05, 251.1884, -0.003283638, -0.002304561, -6.340979e-09, -4.871431e-09, 501228.6, -21627.56, 501695, -2.470728, 2, 7
43, 0.2254632, 8.111346e-08, , 4.740327e-05, 199.526, 0.003137704, -0.002494699, 6.325903e-09, -4.740918e-09, 506869.5, -14491.53, 507076.6, -1.637655, 2, 7
43, 0.2254632, 8.111346e-08, , 4.740327e-05, 158.4891, 0.00140973, -0.003749577, 2.969817e-09, -7.330552e-09, 506309.6, -12811.71, 506471.7, -1.449509, 2, 7
43, 0.2254632, 8.111346e-08, , 4.740327e-05, 125.8924, 0.002364283, 0.003240238, 4.543706e-09, 6.496438e-09, 505857.3, -10131.15, 505958.8, -1.147348, 2, 7
44, 0.2254474, 8.114464e-08, , 4.748441e-05, 99.99988, -0.0007386345, 0.003941389, -1.485669e-09, 7.751409e-09, 508073.4, -2089.231, 508077.7, -0.2356026, 2, 7
44, 0.2254474, 8.114464e-08, , 4.748441e-05, 79.43272, 0.0002411692, 0.003998129, 3.793965e-10, 7.910919e-09, 505692.7, -6233.314, 505731.1, -0.7062086, 2, 7
44, 0.2254474, 8.114464e-08, , 4.748441e-05, 63.09565, -0.002911771, -0.002757477, -5.789537e-09, -5.617092e-09, 497104.3, -6011.451, 497140.6, -0.6928405, 2, 7
44, 0.2254474, 8.114464e-08, , 4.748441e-05, 50.11866, -0.002571816, 0.003075688, -5.697113e-09, 6.374664e-09, 468693.3, -15433.34, 468947.3, -1.885979, 2, 7
45, 0.2254789, 8.111346e-08, , 4.756553e-05, 39.81066, -0.003071567, 0.002568461, -6.11044e-09, 5.026117e-09, 506043.9, -4095.408, 506060.5, -0.463684, 2, 7
45, 0.2254789, 8.111346e-08, , 4.756553e-05, 31.62273, 0.003030458, 0.002625966, 5.988881e-09, 5.154461e-09, 507478.3, 1701.251, 507481.2, 0.1920755, 2, 7
45, 0.2254789, 8.111346e-08, , 4.756553e-05, 25.11883, 0.001841541, 0.003560914, 3.607383e-09, 7.034072e-09, 507123.9, -1727.422, 507126.8, -0.1951665, 2, 7
46, 0.2254632, 8.106667e-08, , 4.764659e-05, 19.95259, -0.000513809, -0.003971636, -9.943489e-10, -7.836524e-09, 506968, -1238.54, 506969.5, -0.1399752, 2, 7
46, 0.2254632, 8.106667e-08, , 4.764659e-05, 15.84891, 0.003366842, 0.00217047, 6.599693e-09, 4.281415e-09, 509203.5, -1460.911, 509205.6, -0.1643818, 2, 7
47, 0.225337, 8.109785e-08, , 4.772769e-05, 12.58923, -0.002393927, -0.003212243, -4.713304e-09, -6.348589e-09, 506663.7, -924.2283, 506664.5, -0.1045157, 2, 7
47, 0.225337, 8.109785e-08, , 4.772769e-05, 9.999984, -0.003827031, 0.001171009, -7.553319e-09, 2.295502e-09, 506961.6, -963.5466, 506962.5, -0.108898, 2, 7
47, 0.225337, 8.109785e-08, , 4.772769e-05, 7.943269, -0.002538688, -0.003101256, -5.045368e-09, -6.129031e-09, 504854.5, 1384.984, 504856.4, 0.157181, 2, 7
48, 0.2257155, 8.151893e-08, , 4.780921e-05, 6.309563, -0.00358499, 0.001786467, -7.087205e-09, 3.516855e-09, 506261.2, -849.3724, 506261.9, -0.09612708, 2, 7
48, 0.2257155, 8.151893e-08, , 4.780921e-05, 5.011864, 0.00189523, -0.003528689, 3.74042e-09, -6.952173e-09, 507369.4, -366.0624, 507369.6, -0.04133838, 2, 7
49, 0.2250532, 8.031808e-08, , 4.788953e-05, 3.981065, 0.003827952, -0.001191716, 7.576293e-09, -2.346018e-09, 505491.9, -768.5454, 505492.5, -0.08711193, 2, 7
49, 0.2250532, 8.031808e-08, , 4.788953e-05, 3.162272, 0.002172933, -0.003365989, 4.30098e-09, -6.633834e-09, 506752.3, -994.6589, 506753.3, -0.1124606, 2, 7
