Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 12:57:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
320, 0.5006667, 9.999098e-05, , 0.003384592, , , , , , , , , , 1, 1
321, 0.5003512, 0.000111461, , 0.003496053, 1000000, -0.002443421, -0.001517028, -5.316998e-05, -7.811742e-05, 27.82086, -12.34279, 30.43591, -23.92458, 1, 3
322, 0.5008246, 0.0001029135, , 0.003598966, 794328.2, -0.0008829331, 0.005713341, -0.0001051751, 0.0001364257, 29.39664, -16.19095, 33.56053, -28.8449, 1, 3
322, 0.5008246, 0.0001029135, , 0.003598966, 630957.3, -0.003784822, 0.003209772, -0.0001315753, 1.695321e-05, 31.3876, -20.35072, 37.40767, -32.95809, 1, 3
322, 0.5008246, 0.0001029135, , 0.003598966, 501187.2, 0.002739604, 0.00431689, -8.374554e-06, 0.0001213484, 33.85506, -24.91277, 42.03345, -36.34807, 1, 3
323, 0.5006667, 0.0001105285, , 0.003709495, 398107.1, 0.002298447, -0.003762866, 8.753496e-05, -3.115254e-05, 36.88438, -29.86034, 47.45627, -38.99245, 1, 3
323, 0.5006667, 0.0001105285, , 0.003709495, 316227.7, -0.004023676, 0.0007046324, -6.492661e-05, -3.932507e-05, 40.53053, -35.40148, 53.81439, -41.13566, 1, 3
323, 0.5006667, 0.0001105285, , 0.003709495, 251188.6, 0.002082261, -0.003635897, 6.513864e-05, -2.067181e-05, 45.13483, -41.49424, 61.31007, -42.59356, 1, 3
324, 0.5008246, 0.0001102056, , 0.003819701, 199526.2, -0.004051168, 0.0004526711, -4.661822e-05, -3.516046e-05, 50.72336, -47.96682, 69.81171, -43.40007, 1, 4
324, 0.5008246, 0.0001102056, , 0.003819701, 158489.3, -0.003823834, -0.001204538, -2.438311e-05, -4.435119e-05, 57.25394, -54.74047, 79.21195, -43.71434, 1, 4
