0.025, 0.4000015, -5.55506e-05, , 9.754719e-07, , , , , , , , , , 0, 0
0.026, 0.3998437, 6.888295e-05, , 1.044355e-06, , , , , , , , , , 0, 0
0.027, 0.4004748, 6.666407e-06, , 1.051021e-06, , , , , , , , , , 0, 0
0.028, 0.3996859, 5.332893e-05, , 1.10435e-06, , , , , , , , , , 0, 0
0.029, 0.4000015, -3.999611e-05, , 1.064354e-06, , , , , , , , , , 0, 0
0.03, 0.3982659, -8.888077e-06, , 1.055466e-06, , , , , , , , , , 0, 0
0.031, 0.3995281, 6.666407e-06, , 1.062132e-06, , , , , , , , , , 0, 0
0.032, 0.3992126, 6.666407e-06, , 1.068799e-06, , , , , , , , , , 0, 0
0.033, 0.3998437, 9.999098e-05, , 1.16879e-06, , , , , , , , , , 0, 0
0.034, 0.3998437, 6.888295e-05, , 1.237673e-06, , , , , , , , , , 0, 0
0.035, 0.4003171, -0.0001333212, , 1.104352e-06, , , , , , , , , , 0, 0
0.036, 0.4006326, 5.332893e-05, , 1.157681e-06, , , , , , , , , , 0, 0
0.037, 0.3996859, -5.55506e-05, , 1.10213e-06, , , , , , , , , , 0, 0
0.038, 0.4001593, -3.999611e-05, , 1.062134e-06, , , , , , , , , , 0, 0
0.039, 0.4000015, 3.777444e-05, , 1.099908e-06, , , , , , , , , , 0, 0
0.04, 0.3998437, -8.665863e-05, , 1.01325e-06, , , , , , , , , , 0, 0
0.041, 0.3998437, 6.666407e-06, , 1.019916e-06, , , , , , , , , , 0, 0
0.042, 0.3993703, -2.44421e-05, , 9.95474e-07, , , , , , , , , , 0, 0
0.043, 0.3996859, 0.000224425, , 1.219899e-06, , , , , , , , , , 0, 0
0.044, 0.3993703, 0.0001155455, , 1.335444e-06, , , , , , , , , , 0, 0
0.045, 0.4003171, -0.0001022131, , 1.233231e-06, , , , , , , , , , 0, 0
0.046, 0.3998437, 0.0002088705, , 1.442102e-06, , , , , , , , , , 0, 0
0.047, 0.4001593, 0.0001155455, , 1.557647e-06, , , , , , , , , , 0, 0
0.048, 0.3998437, -0.0001333212, , 1.424326e-06, , , , , , , , , , 0, 0
0.049, 0.4000015, 6.888295e-05, , 1.493209e-06, , , , , , , , , , 0, 0
0.05, 0.4003171, -2.44421e-05, , 1.468767e-06, , , , , , , , , , 0, 0
0.051, 0.3992126, 6.888295e-05, , 1.53765e-06, , , , , , , , , , 0, 0
0.052, 0.4012637, -3.999611e-05, , 1.497654e-06, , , , , , , , , , 0, 0
0.053, 0.398897, 2.222043e-05, , 1.519874e-06, , , , , , , , , , 0, 0
0.054, 0.3995281, 3.777444e-05, , 1.557649e-06, , , , , , , , , , 0, 0
0.055, 0.4000015, 9.999098e-05, , 1.65764e-06, , , , , , , , , , 0, 0
0.056, 0.3998437, -8.888077e-06, , 1.648752e-06, , , , , , , , , , 0, 0
0.057, 0.3990548, -8.888077e-06, , 1.639864e-06, , , , , , , , , , 0, 0
0.058, 0.3990548, 6.888295e-05, , 1.708746e-06, , , , , , , , , , 0, 0
0.059, 0.401106, -0.0001022131, , 1.606533e-06, , , , , , , , , , 0, 0
0.06, 0.3998437, -8.665863e-05, , 1.519875e-06, , , , , , , , , , 0, 0
0.061, 0.4006326, 9.999098e-05, , 1.619866e-06, , , , , , , , , , 0, 0
0.062, 0.3998437, 5.332893e-05, , 1.673195e-06, , , , , , , , , , 0, 0
0.063, 0.3998437, -0.0001488756, , 1.524319e-06, , , , , , , , , , 0, 0
0.064, 0.401106, -0.0001644297, , 1.359889e-06, , , , , , , , , , 0, 0
0.065, 0.3990548, -8.665863e-05, , 1.273231e-06, , , , , , , , , , 0, 0
0.066, 0.3995281, 0.000146654, , 1.419885e-06, , , , , , , , , , 0, 0
0.067, 0.3995281, 6.666407e-06, , 1.426551e-06, , , , , , , , , , 0, 0
0.068, 0.3990548, -7.110462e-05, , 1.355446e-06, , , , , , , , , , 0, 0
0.069, 0.4000015, 0.0002088705, , 1.564317e-06, , , , , , , , , , 0, 0
0.07, 0.4000015, 8.443696e-05, , 1.648754e-06, , , , , , , , , , 0, 0
0.071, 0.3998437, 3.777444e-05, , 1.686528e-06, , , , , , , , , , 0, 0
0.072, 0.3998437, 6.888295e-05, , 1.755411e-06, , , , , , , , , , 0, 0
0.073, 0.4009482, -8.888077e-06, , 1.746523e-06, , , , , , , , , , 0, 0
0.074, 0.4003171, 2.222043e-05, , 1.768744e-06, , , , , , , , , , 0, 0
0.075, 0.3993703, -8.888077e-06, , 1.759856e-06, , , , , , , , , , 0, 0
0.076, 0.4006326, -8.888077e-06, , 1.750967e-06, , , , , , , , , , 0, 0
0.077, 0.3998437, 9.999098e-05, , 1.850958e-06, , , , , , , , , , 0, 0
0.078, 0.4000015, 5.332893e-05, , 1.904287e-06, , , , , , , , , , 0, 0
0.079, 0.3995281, 8.443696e-05, , 1.988724e-06, , , , , , , , , , 0, 0
0.08, 0.3998437, 0.0001310995, , 2.119824e-06, , , , , , , , , , 0, 0
0.081, 0.3995281, -8.888077e-06, , 2.110936e-06, , , , , , , , , , 0, 0
0.082, 0.3992126, -0.0001333212, , 1.977615e-06, , , , , , , , , , 0, 0
0.083, 0.3998437, 5.332893e-05, , 2.030944e-06, , , , , , , , , , 0, 0
0.084, 0.3992126, -2.44421e-05, , 2.006502e-06, , , , , , , , , , 0, 0
0.085, 0.4003171, 0.000146654, , 2.153155e-06, , , , , , , , , , 0, 0
0.086, 0.4000015, 5.332893e-05, , 2.206484e-06, , , , , , , , , , 0, 0
0.087, 0.4004748, -3.999611e-05, , 2.166488e-06, , , , , , , , , , 0, 0
0.088, 0.4000015, 0.000146654, , 2.313142e-06, , , , , , , , , , 0, 0
0.089, 0.3996859, -5.55506e-05, , 2.257592e-06, , , , , , , , , , 0, 0
0.09, 0.3998437, -5.55506e-05, , 2.202041e-06, , , , , , , , , , 0, 0
0.091, 0.398897, 5.332893e-05, , 2.25537e-06, , , , , , , , , , 0, 0
0.092, 0.4000015, -0.0001022131, , 2.153157e-06, , , , , , , , , , 0, 0
0.093, 0.3990548, 6.666407e-06, , 2.159823e-06, , , , , , , , , , 0, 0
0.094, 0.3995281, -5.55506e-05, , 2.104273e-06, , , , , , , , , , 0, 0
0.095, 0.4000015, 3.777444e-05, , 2.142047e-06, , , , , , , , , , 0, 0
0.096, 0.3996859, 3.777444e-05, , 2.179822e-06, , , , , , , , , , 0, 0
0.097, 0.3998437, -8.888077e-06, , 2.170933e-06, , , , , , , , , , 0, 0
0.098, 0.4003171, -2.44421e-05, , 2.146491e-06, , , , , , , , , , 0, 0
0.099, 0.4003171, 9.999098e-05, , 2.246482e-06, , , , , , , , , , 0, 0
0.1, 0.4004748, -3.999611e-05, , 2.206486e-06, , , , , , , , , , 0, 0
0.101, 0.3996859, 5.332893e-05, , 2.259815e-06, , , , , , , , , , 0, 0
0.102, 0.3992126, -8.665863e-05, , 2.173157e-06, , , , , , , , , , 0, 0
0.103, 0.3998437, 0.0001155455, , 2.288702e-06, , , , , , , , , , 0, 0
0.104, 0.4003171, 6.666407e-06, , 2.295368e-06, , , , , , , , , , 0, 0
0.105, 0.3993703, 5.332893e-05, , 2.348697e-06, , , , , , , , , , 0, 0
0.106, 0.4000015, -3.999611e-05, , 2.308701e-06, , , , , , , , , , 0, 0
0.107, 0.3996859, -8.888077e-06, , 2.299813e-06, , , , , , , , , , 0, 0
0.108, 0.4000015, -8.888077e-06, , 2.290925e-06, , , , , , , , , , 0, 0
0.109, 0.4006326, -2.44421e-05, , 2.266483e-06, , , , , , , , , , 0, 0
0.11, 0.4001593, 6.888295e-05, , 2.335366e-06, , , , , , , , , , 0, 0
0.111, 0.4006326, -5.55506e-05, , 2.279815e-06, , , , , , , , , , 0, 0
0.112, 0.3992126, -3.999611e-05, , 2.239819e-06, , , , , , , , , , 0, 0
0.113, 0.4001593, -7.110462e-05, , 2.168715e-06, , , , , , , , , , 0, 0
0.114, 0.3992126, 0.000146654, , 2.315369e-06, , , , , , , , , , 0, 0
0.115, 0.3987392, 5.332893e-05, , 2.368698e-06, , , , , , , , , , 0, 0
0.116, 0.4000015, 6.888295e-05, , 2.43758e-06, , , , , , , , , , 0, 0
0.117, 0.3996859, -0.0001022131, , 2.335367e-06, , , , , , , , , , 0, 0
0.118, 0.3998437, -3.999611e-05, , 2.295371e-06, , , , , , , , , , 0, 0
0.119, 0.3992126, 8.443696e-05, , 2.379808e-06, , , , , , , , , , 0, 0
0.12, 0.4007904, 9.999098e-05, , 2.479799e-06, , , , , , , , , , 0, 0
0.121, 0.3998437, 2.222043e-05, , 2.50202e-06, , , , , , , , , , 0, 0
0.122, 0.3998437, 0.000177762, , 2.679782e-06, , , , , , , , , , 0, 0
0.123, 0.4007904, -3.999611e-05, , 2.639785e-06, , , , , , , , , , 0, 0
0.124, 0.4009482, 0.000162208, , 2.801994e-06, , , , , , , , , , 0, 0
0.125, 0.4004748, -5.55506e-05, , 2.746443e-06, , , , , , , , , , 0, 0
0.126, 0.3993703, -8.665863e-05, , 2.659784e-06, , , , , , , , , , 0, 0
0.127, 0.3993703, -2.44421e-05, , 2.635342e-06, , , , , , , , , , 0, 0
0.128, 0.4000015, -7.110462e-05, , 2.564238e-06, , , , , , , , , , 0, 0
0.129, 0.398897, 8.443696e-05, , 2.648675e-06, , , , , , , , , , 0, 0
0.13, 0.3998437, 3.777444e-05, , 2.686449e-06, , , , , , , , , , 0, 0
0.131, 0.3992126, -3.999611e-05, , 2.646453e-06, , , , , , , , , , 0, 0
0.132, 0.4000015, -8.888077e-06, , 2.637565e-06, , , , , , , , , , 0, 0
0.133, 0.3993703, 6.888295e-05, , 2.706448e-06, , , , , , , , , , 0, 0
0.134, 0.4001593, 3.777444e-05, , 2.744222e-06, , , , , , , , , , 0, 0
0.135, 0.4000015, -5.55506e-05, , 2.688671e-06, , , , , , , , , , 0, 0
0.136, 0.3992126, 0.0001310995, , 2.819771e-06, , , , , , , , , , 0, 0
0.137, 0.4001593, -7.110462e-05, , 2.748666e-06, , , , , , , , , , 0, 0
0.138, 0.3990548, -8.888077e-06, , 2.739778e-06, , , , , , , , , , 0, 0
0.139, 0.3992126, 2.222043e-05, , 2.761999e-06, , , , , , , , , , 0, 0
0.14, 0.4000015, 9.999098e-05, , 2.86199e-06, , , , , , , , , , 0, 0
0.141, 0.3992126, 3.777444e-05, , 2.899764e-06, , , , , , , , , , 0, 0
0.142, 0.3998437, 2.222043e-05, , 2.921985e-06, , , , , , , , , , 0, 0
0.143, 0.3995281, -2.44421e-05, , 2.897543e-06, , , , , , , , , , 0, 0
0.144, 0.3995281, 0.000146654, , 3.044197e-06, , , , , , , , , , 0, 0
0.145, 0.3993703, 0.000193316, , 3.237513e-06, , , , , , , , , , 0, 0
0.146, 0.4000015, -5.55506e-05, , 3.181962e-06, , , , , , , , , , 0, 0
0.147, 0.4001593, 0.000193316, , 3.375278e-06, , , , , , , , , , 0, 0
0.148, 0.4001593, -2.44421e-05, , 3.350836e-06, , , , , , , , , , 0, 0
0.149, 0.4017371, 2.222043e-05, , 3.373056e-06, , , , , , , , , , 0, 0
0.15, 0.3985814, -2.44421e-05, , 3.348614e-06, , , , , , , , , , 0, 0
0.151, 0.3990548, -0.0001799837, , 3.16863e-06, , , , , , , , , , 0, 0
0.152, 0.3992126, 0.0001310995, , 3.29973e-06, , , , , , , , , , 0, 0
0.153, 0.3996859, -3.999611e-05, , 3.259734e-06, , , , , , , , , , 0, 0
0.154, 0.3996859, 0.0001155455, , 3.375279e-06, , , , , , , , , , 0, 0
0.155, 0.4000015, 6.666407e-06, , 3.381946e-06, , , , , , , , , , 0, 0
0.156, 0.4001593, -7.110462e-05, , 3.310841e-06, , , , , , , , , , 0, 0
0.157, 0.3992126, 0.000146654, , 3.457495e-06, , , , , , , , , , 0, 0
0.158, 0.4001593, -8.888077e-06, , 3.448607e-06, , , , , , , , , , 0, 0
0.159, 0.3995281, -7.110462e-05, , 3.377502e-06, , , , , , , , , , 0, 0
0.16, 0.4006326, 3.777444e-05, , 3.415277e-06, , , , , , , , , , 0, 0
0.161, 0.4006326, 6.888295e-05, , 3.48416e-06, , , , , , , , , , 0, 0
0.162, 0.3996859, 0.000177762, , 3.661922e-06, , , , , , , , , , 0, 0
0.163, 0.3998437, -3.999611e-05, , 3.621926e-06, , , , , , , , , , 0, 0
0.164, 0.3990548, -3.999611e-05, , 3.58193e-06, , , , , , , , , , 0, 0
0.165, 0.3998437, -0.0001488756, , 3.433054e-06, , , , , , , , , , 0, 0
0.166, 0.3996859, 2.222043e-05, , 3.455274e-06, , , , , , , , , , 0, 0
0.167, 0.3984237, -3.999611e-05, , 3.415278e-06, , , , , , , , , , 0, 0
0.168, 0.3998437, 3.777444e-05, , 3.453053e-06, , , , , , , , , , 0, 0
0.169, 0.3993703, -0.0001177671, , 3.335286e-06, , , , , , , , , , 0, 0
0.17, 0.3998437, 0.0001155455, , 3.450831e-06, , , , , , , , , , 0, 0
0.171, 0.3995281, 6.666407e-06, , 3.457498e-06, , , , , , , , , , 0, 0
0.172, 0.4003171, 6.666407e-06, , 3.464164e-06, , , , , , , , , , 0, 0
0.173, 0.4004748, 3.777444e-05, , 3.501938e-06, , , , , , , , , , 0, 0
0.174, 0.3993703, -3.999611e-05, , 3.461942e-06, , , , , , , , , , 0, 0
0.175, 0.4003171, 2.222043e-05, , 3.484163e-06, , , , , , , , , , 0, 0
0.176, 0.3984237, 5.332893e-05, , 3.537491e-06, , , , , , , , , , 0, 0
0.177, 0.4001593, 6.666407e-06, , 3.544158e-06, , , , , , , , , , 0, 0
0.178, 0.3987392, 5.332893e-05, , 3.597487e-06, , , , , , , , , , 0, 0
0.179, 0.4006326, -0.0001177671, , 3.47972e-06, , , , , , , , , , 0, 0
0.18, 0.3990548, 8.443696e-05, , 3.564157e-06, , , , , , , , , , 0, 0
0.181, 0.398897, -8.888077e-06, , 3.555269e-06, , , , , , , , , , 0, 0
0.182, 0.4001593, 2.222043e-05, , 3.577489e-06, , , , , , , , , , 0, 0
0.183, 0.3998437, 9.999098e-05, , 3.67748e-06, , , , , , , , , , 0, 0
0.184, 0.3998437, -8.665863e-05, , 3.590821e-06, , , , , , , , , , 0, 0
0.185, 0.3996859, 0.0001155455, , 3.706367e-06, , , , , , , , , , 0, 0
0.186, 0.4003171, 2.222043e-05, , 3.728587e-06, , , , , , , , , , 0, 0
0.187, 0.4001593, 6.666407e-06, , 3.735254e-06, , , , , , , , , , 0, 0
0.188, 0.398897, -8.665863e-05, , 3.648595e-06, , , , , , , , , , 0, 0
0.189, 0.3996859, -2.44421e-05, , 3.624153e-06, , , , , , , , , , 0, 0
0.19, 0.4000015, 0.000146654, , 3.770807e-06, , , , , , , , , , 0, 0
0.191, 0.4006326, -5.55506e-05, , 3.715256e-06, , , , , , , , , , 0, 0
0.192, 0.3993703, -8.888077e-06, , 3.706368e-06, , , , , , , , , , 0, 0
0.193, 0.3995281, 6.888295e-05, , 3.775251e-06, , , , , , , , , , 0, 0
0.194, 0.3996859, -5.55506e-05, , 3.719701e-06, , , , , , , , , , 0, 0
0.195, 0.3992126, -2.44421e-05, , 3.695259e-06, , , , , , , , , , 0, 0
0.196, 0.4003171, 2.222043e-05, , 3.717479e-06, , , , , , , , , , 0, 0
0.197, 0.4000015, 3.777444e-05, , 3.755253e-06, , , , , , , , , , 0, 0
0.198, 0.4000015, 0.000177762, , 3.933015e-06, , , , , , , , , , 0, 0
0.199, 0.3993703, 2.222043e-05, , 3.955236e-06, , , , , , , , , , 0, 0
0.2, 0.3996859, 9.999098e-05, , 4.055227e-06, , , , , , , , , , 0, 0
0.201, 0.3990548, 0.000162208, , 4.217435e-06, , , , , , , , , , 0, 0
0.202, 0.398897, 3.777444e-05, , 4.255209e-06, , , , , , , , , , 0, 0
0.203, 0.4000015, 6.666407e-06, , 4.261876e-06, , , , , , , , , , 0, 0
0.204, 0.3990548, 6.666407e-06, , 4.268542e-06, , , , , , , , , , 0, 0
0.205, 0.3998437, 2.222043e-05, , 4.290763e-06, , , , , , , , , , 0, 0
0.206, 0.3987392, 6.666407e-06, , 4.297429e-06, , , , , , , , , , 0, 0
0.207, 0.4001593, 2.222043e-05, , 4.319649e-06, , , , , , , , , , 0, 0
0.208, 0.3993703, 8.443696e-05, , 4.404086e-06, , , , , , , , , , 0, 0
0.209, 0.4000015, 6.888295e-05, , 4.472969e-06, , , , , , , , , , 0, 0
0.21, 0.4053661, 0.000224425, , 4.697394e-06, , , , , , , , , , 0, 0
0.211, 0.4052083, 8.443696e-05, , 4.781831e-06, , , , , , , , , , 0, 0
0.212, 0.4044194, -8.665863e-05, , 4.695173e-06, , , , , , , , , , 0, 0
0.213, 0.4036305, -5.55506e-05, , 4.639622e-06, , , , , , , , , , 0, 0
0.214, 0.4050505, 5.332893e-05, , 4.692951e-06, , , , , , , , , , 0, 0
0.215, 0.4052083, -2.44421e-05, , 4.668509e-06, , , , , , , , , , 0, 0
0.216, 0.4036305, -0.0001022131, , 4.566296e-06, , , , , , , , , , 0, 0
0.217, 0.4055239, -2.44421e-05, , 4.541854e-06, , , , , , , , , , 0, 0
0.218, 0.404735, 9.999098e-05, , 4.641844e-06, , , , , , , , , , 0, 0
0.219, 0.404735, 2.222043e-05, , 4.664065e-06, , , , , , , , , , 0, 0
0.22, 0.4042616, 6.666407e-06, , 4.670731e-06, , , , , , , , , , 0, 0
0.221, 0.4052083, -7.110462e-05, , 4.599627e-06, , , , , , , , , , 0, 0
0.222, 0.4050505, 6.888295e-05, , 4.66851e-06, , , , , , , , , , 0, 0
0.223, 0.4056817, -2.44421e-05, , 4.644068e-06, , , , , , , , , , 0, 0
0.224, 0.4053661, -7.110462e-05, , 4.572963e-06, , , , , , , , , , 0, 0
0.225, 0.4039461, 0.000146654, , 4.719617e-06, , , , , , , , , , 0, 0
0.226, 0.4058394, 0.0001155455, , 4.835163e-06, , , , , , , , , , 0, 0
0.227, 0.4048927, 0.0001155455, , 4.950708e-06, , , , , , , , , , 0, 0
0.228, 0.4041038, -7.110462e-05, , 4.879603e-06, , , , , , , , , , 0, 0
0.229, 0.4056817, 2.222043e-05, , 4.901824e-06, , , , , , , , , , 0, 0
0.23, 0.4048927, -8.888077e-06, , 4.892936e-06, , , , , , , , , , 0, 0
0.231, 0.4052083, -2.44421e-05, , 4.868494e-06, , , , , , , , , , 0, 0
0.232, 0.4048927, -0.0001022131, , 4.766281e-06, , , , , , , , , , 0, 0
0.233, 0.4059972, 0.0002088705, , 4.975151e-06, , , , , , , , , , 0, 0
0.234, 0.4052083, -2.44421e-05, , 4.950709e-06, , , , , , , , , , 0, 0
0.235, 0.4058394, -3.999611e-05, , 4.910713e-06, , , , , , , , , , 0, 0
0.236, 0.4064706, 0.0001310995, , 5.041812e-06, , , , , , , , , , 0, 0
0.237, 0.4048927, 0.000146654, , 5.188466e-06, , , , , , , , , , 0, 0
0.238, 0.4052083, 0.0001310995, , 5.319566e-06, , , , , , , , , , 0, 0
0.239, 0.4041038, 2.222043e-05, , 5.341786e-06, , , , , , , , , , 0, 0
0.24, 0.4048927, 5.332893e-05, , 5.395115e-06, , , , , , , , , , 0, 0
0.241, 0.4052083, -0.0001022131, , 5.292902e-06, , , , , , , , , , 0, 0
0.242, 0.4050505, 0.000146654, , 5.439556e-06, , , , , , , , , , 0, 0
0.243, 0.4056817, 6.888295e-05, , 5.508439e-06, , , , , , , , , , 0, 0
0.244, 0.4053661, -2.44421e-05, , 5.483997e-06, , , , , , , , , , 0, 0
0.245, 0.4050505, 6.888295e-05, , 5.55288e-06, , , , , , , , , , 0, 0
0.246, 0.4048927, 0.0001155455, , 5.668425e-06, , , , , , , , , , 0, 0
0.247, 0.4053661, 3.777444e-05, , 5.7062e-06, , , , , , , , , , 0, 0
0.248, 0.404735, -8.888077e-06, , 5.697312e-06, , , , , , , , , , 0, 0
0.249, 0.4048927, 2.222043e-05, , 5.719532e-06, , , , , , , , , , 0, 0
0.25, 0.4048927, 0.000224425, , 5.943957e-06, , , , , , , , , , 0, 0
0.251, 0.4044194, 0.0001155455, , 6.059503e-06, , , , , , , , , , 0, 0
0.252, 0.4058394, 6.888295e-05, , 6.128385e-06, , , , , , , , , , 0, 0
0.253, 0.4042616, 3.777444e-05, , 6.16616e-06, , , , , , , , , , 0, 0
0.254, 0.4050505, -8.665863e-05, , 6.079501e-06, , , , , , , , , , 0, 0
0.255, 0.4052083, 9.999098e-05, , 6.179492e-06, , , , , , , , , , 0, 0
0.256, 0.4050505, -2.44421e-05, , 6.15505e-06, , , , , , , , , , 0, 0
0.257, 0.4050505, 8.443696e-05, , 6.239487e-06, , , , , , , , , , 0, 0
0.258, 0.4050505, -3.999611e-05, , 6.199491e-06, , , , , , , , , , 0, 0
0.259, 0.4058394, -2.44421e-05, , 6.175049e-06, , , , , , , , , , 0, 0
0.26, 0.4053661, -8.888077e-06, , 6.166161e-06, , , , , , , , , , 0, 0
0.261, 0.4045772, 9.999098e-05, , 6.266152e-06, , , , , , , , , , 0, 0
0.262, 0.4045772, -3.999611e-05, , 6.226156e-06, , , , , , , , , , 0, 0
0.263, 0.404735, 8.443696e-05, , 6.310593e-06, , , , , , , , , , 0, 0
0.264, 0.4053661, -2.44421e-05, , 6.28615e-06, , , , , , , , , , 0, 0
0.265, 0.4053661, 3.777444e-05, , 6.323925e-06, , , , , , , , , , 0, 0
0.266, 0.4048927, -3.999611e-05, , 6.283929e-06, , , , , , , , , , 0, 0
0.267, 0.4045772, -3.999611e-05, , 6.243933e-06, , , , , , , , , , 0, 0
0.268, 0.4052083, 9.999098e-05, , 6.343924e-06, , , , , , , , , , 0, 0
0.269, 0.4050505, -8.888077e-06, , 6.335036e-06, , , , , , , , , , 0, 0
0.27, 0.4053661, 8.443696e-05, , 6.419473e-06, , , , , , , , , , 0, 0
0.271, 0.406155, -3.999611e-05, , 6.379476e-06, , , , , , , , , , 0, 0
0.272, 0.4055239, 6.666407e-06, , 6.386143e-06, , , , , , , , , , 0, 0
0.273, 0.4059972, -8.665863e-05, , 6.299484e-06, , , , , , , , , , 0, 0
0.274, 0.4052083, 5.332893e-05, , 6.352813e-06, , , , , , , , , , 0, 0
0.275, 0.4048927, -8.888077e-06, , 6.343925e-06, , , , , , , , , , 0, 0
0.276, 0.4052083, -8.665863e-05, , 6.257267e-06, , , , , , , , , , 0, 0
0.277, 0.4050505, 6.888295e-05, , 6.32615e-06, , , , , , , , , , 0, 0
0.278, 0.4053661, -0.0001022131, , 6.223936e-06, , , , , , , , , , 0, 0
0.279, 0.4050505, -8.665863e-05, , 6.137278e-06, , , , , , , , , , 0, 0
0.28, 0.4059972, 6.666407e-06, , 6.143944e-06, , , , , , , , , , 0, 0
0.281, 0.4050505, 6.888295e-05, , 6.212827e-06, , , , , , , , , , 0, 0
0.282, 0.4050505, -2.44421e-05, , 6.188385e-06, , , , , , , , , , 0, 0
0.283, 0.4050505, -0.0001177671, , 6.070618e-06, , , , , , , , , , 0, 0
0.284, 0.4052083, 6.666407e-06, , 6.077284e-06, , , , , , , , , , 0, 0
0.285, 0.4058394, 3.777444e-05, , 6.115059e-06, , , , , , , , , , 0, 0
0.286, 0.4045772, 0.000224425, , 6.339484e-06, , , , , , , , , , 0, 0
0.287, 0.4050505, 8.443696e-05, , 6.423921e-06, , , , , , , , , , 0, 0
0.288, 0.4052083, 6.888295e-05, , 6.492804e-06, , , , , , , , , , 0, 0
0.289, 0.4045772, -8.888077e-06, , 6.483916e-06, , , , , , , , , , 0, 0
0.29, 0.4056817, 5.332893e-05, , 6.537245e-06, , , , , , , , , , 0, 0
0.291, 0.4050505, 2.222043e-05, , 6.559465e-06, , , , , , , , , , 0, 0
0.292, 0.4052083, 5.332893e-05, , 6.612794e-06, , , , , , , , , , 0, 0
0.293, 0.4055239, 0.0002088705, , 6.821664e-06, , , , , , , , , , 0, 0
0.294, 0.4045772, 0.0001155455, , 6.93721e-06, , , , , , , , , , 0, 0
0.295, 0.4058394, 6.666407e-06, , 6.943876e-06, , , , , , , , , , 0, 0
0.296, 0.4045772, -8.888077e-06, , 6.934988e-06, , , , , , , , , , 0, 0
0.297, 0.4059972, 5.332893e-05, , 6.988317e-06, , , , , , , , , , 0, 0
0.298, 0.4055239, -5.55506e-05, , 6.932767e-06, , , , , , , , , , 0, 0
0.299, 0.4039461, 0.0001155455, , 7.048312e-06, , , , , , , , , , 0, 0
0.3, 0.404735, 5.332893e-05, , 7.101641e-06, , , , , , , , , , 0, 0
0.301, 0.4045772, 9.999098e-05, , 7.201632e-06, , , , , , , , , , 0, 0
0.302, 0.4056817, 2.222043e-05, , 7.223852e-06, , , , , , , , , , 0, 0
0.303, 0.4042616, 0.0001155455, , 7.339398e-06, , , , , , , , , , 0, 0
0.304, 0.4059972, 0.000193316, , 7.532714e-06, , , , , , , , , , 0, 0
0.305, 0.4050505, 6.888295e-05, , 7.601597e-06, , , , , , , , , , 0, 0
0.306, 0.4055239, -3.999611e-05, , 7.561601e-06, , , , , , , , , , 0, 0
0.307, 0.4053661, -3.999611e-05, , 7.521604e-06, , , , , , , , , , 0, 0
0.308, 0.404735, -8.888077e-06, , 7.512716e-06, , , , , , , , , , 0, 0
0.309, 0.4059972, 6.888295e-05, , 7.581599e-06, , , , , , , , , , 0, 0
0.31, 0.4048927, -0.0001333212, , 7.448278e-06, , , , , , , , , , 0, 0
0.311, 0.4056817, 0.0001155455, , 7.563824e-06, , , , , , , , , , 0, 0
0.312, 0.404735, 3.777444e-05, , 7.601598e-06, , , , , , , , , , 0, 0
0.313, 0.4048927, -7.110462e-05, , 7.530493e-06, , , , , , , , , , 0, 0
