Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
468, 0.6254728, 0.00247978, , 0.1024557, , , , , , , , , , 1, 1
469, 0.6246839, 0.002358205, , 0.1048139, , , , , , , , , , 1, 2
470, 0.6254728, 0.002512204, , 0.1073261, 1000000, -0.0004044599, 0.001632985, -1.336643e-05, 9.262643e-05, 17.88742, 1.785333, 17.9763, 5.69978, 1, 2
470, 0.6254728, 0.002512204, , 0.1073261, 794328.2, -0.002050516, 0.001498629, -0.0001073055, 8.640276e-05, 18.41512, 0.861915, 18.43528, 2.679759, 1, 2
470, 0.6254728, 0.002512204, , 0.1073261, 630957.3, -0.001001409, -0.003166293, -5.448715e-05, -0.000167438, 18.85936, 0.1563799, 18.86, 0.4750801, 1, 2
471, 0.6254728, 0.002513759, , 0.1098398, 501187.2, -0.004373541, 0.001454865, -0.0002277607, 7.130255e-05, 19.30962, -0.3426419, 19.31266, -1.016585, 1, 2
471, 0.6254728, 0.002513759, , 0.1098398, 398107.1, 0.0007040015, -0.004265033, 4.275075e-05, -0.0002143456, 19.76669, -0.6580005, 19.77764, -1.906578, 1, 2
471, 0.6254728, 0.002513759, , 0.1098398, 316227.7, -0.001150839, 0.003885899, -6.493809e-05, 0.0001898467, 20.18093, -0.8410531, 20.19844, -2.386458, 1, 2
472, 0.6256306, 0.00251687, , 0.1123567, 251188.6, 0.003947533, 0.001281712, 0.0001889124, 7.063774e-05, 20.55862, -0.9025502, 20.57842, -2.513745, 1, 2
472, 0.6256306, 0.00251687, , 0.1123567, 199526.2, 0.003138824, -0.002503422, 0.0001552693, -0.0001134787, 20.85786, -0.8791159, 20.87638, -2.413471, 1, 2
472, 0.6256306, 0.00251687, , 0.1123567, 158489.3, -0.000575214, 0.003876294, -3.428508e-05, 0.0001824074, 21.0981, -0.812116, 21.11373, -2.204362, 1, 2
473, 0.6268929, 0.002575981, , 0.1149327, 125892.5, 0.003647913, -0.001512312, 0.0001736774, -6.526963e-05, 21.27205, -0.7133546, 21.28401, -1.920684, 1, 2
473, 0.6268929, 0.002575981, , 0.1149327, 99999.97, 0.001916954, 0.003405293, 8.504117e-05, 0.0001616063, 21.39031, -0.6057747, 21.39888, -1.622186, 1, 2
473, 0.6268929, 0.002575981, , 0.1149327, 79432.8, 0.003401039, -0.001884561, 0.0001602821, -8.393222e-05, 21.4847, -0.5072476, 21.49069, -1.352486, 1, 2
474, 0.6256306, 0.002523093, , 0.1174558, 63095.71, 0.001188858, -0.003701223, 5.846446e-05, -0.0001706873, 21.54253, -0.4137054, 21.5465, -1.10018, 1, 2
474, 0.6256306, 0.002523093, , 0.1174558, 50118.7, 0.002329129, -0.003098859, 0.0001101648, -0.0001418822, 21.57822, -0.3385257, 21.58087, -0.8988001, 1, 2
475, 0.6254728, 0.002523093, , 0.1199789, 39810.7, -0.001259636, -0.003657343, -5.614255e-05, -0.0001699845, 21.60629, -0.2741615, 21.60803, -0.726985, 1, 2
475, 0.6254728, 0.002523093, , 0.1199789, 31622.76, 0.002850469, -0.002621884, 0.000133032, -0.0001199366, 21.62138, -0.21566, 21.62245, -0.5714714, 1, 2
475, 0.6254728, 0.002523093, , 0.1199789, 25118.85, -0.00152322, 0.003554006, -7.175144e-05, 0.0001637306, 21.62954, -0.1754741, 21.63025, -0.4648138, 1, 2
476, 0.6254728, 0.002524648, , 0.1225035, 19952.61, 0.002250518, 0.00313727, 0.0001030591, 0.0001456341, 21.64057, -0.1391084, 21.64102, -0.3682995, 1, 2
476, 0.6254728, 0.002524648, , 0.1225035, 15848.92, -7.509223e-05, 0.003863309, -4.385487e-06, 0.0001784907, 21.64159, -0.1110235, 21.64187, -0.2939306, 1, 2
476, 0.6254728, 0.002524648, , 0.1225035, 12589.25, -0.002776906, -0.002678967, -0.0001278346, -0.0001243262, 21.6377, -0.08734885, 21.63787, -0.2312951, 1, 2
477, 0.623895, 0.002459315, , 0.1249628, 9999.994, 0.001062888, -0.003703793, 4.966981e-05, -0.0001709863, 21.64094, -0.07025979, 21.64105, -0.1860167, 1, 2
477, 0.623895, 0.002459315, , 0.1249628, 7943.277, 0.0005658526, 0.003814966, 2.572389e-05, 0.0001763054, 21.64587, -0.05125437, 21.64593, -0.135668, 1, 2
477, 0.623895, 0.002459315, , 0.1249628, 6309.569, -0.001875632, 0.00336437, -8.697396e-05, 0.0001553066, 21.63953, -0.04148944, 21.63957, -0.109853, 1, 2
478, 0.6254728, 0.00253087, , 0.1274937, 5011.869, 0.002310712, 0.003076224, 0.0001065294, 0.0001422933, 21.64474, -0.03450953, 21.64476, -0.0913501, 1, 2
478, 0.6254728, 0.00253087, , 0.1274937, 3981.069, 0.002381512, 0.003026971, 0.0001098568, 0.0001399462, 21.64814, -0.02370658, 21.64815, -0.06274379, 1, 2
478, 0.6254728, 0.00253087, , 0.1274937, 3162.275, 0.00384248, 0.0002073133, 0.0001775639, 9.70827e-06, 21.63914, -0.01557323, 21.63914, -0.04123456, 1, 2
479, 0.6257883, 0.002535537, , 0.1300292, 2511.885, 0.002943765, 0.002472854, 0.0001360101, 0.0001143646, 21.63494, -0.01043167, 21.63495, -0.02762618, 1, 2
479, 0.6257883, 0.002535537, , 0.1300292, 1995.261, 0.002622891, -0.00281838, 0.0001213375, -0.0001302256, 21.63031, -0.01286574, 21.63031, -0.03407962, 1, 2
479, 0.6257883, 0.002535537, , 0.1300292, 1584.892, 0.000315194, -0.003834646, 1.467447e-05, -0.000177204, 21.63864, -0.01321328, 21.63864, -0.03498673, 1, 2
480, 0.623895, 0.002449982, , 0.1324792, 1258.924, -0.003600867, -0.001347935, -0.0001664117, -6.232748e-05, 21.63687, -0.003822729, 21.63687, -0.01012282, 1, 2
480, 0.623895, 0.002449982, , 0.1324792, 999.9991, 0.002130133, 0.003206199, 9.84916e-05, 0.0001482069, 21.63151, 0.002630754, 21.63151, 0.006968125, 1, 2
480, 0.623895, 0.002449982, , 0.1324792, 794.3275, 0.001855456, -0.003369953, 8.573948e-05, -0.0001558161, 21.63075, 0.005435146, 21.63075, 0.01439668, 1, 2
481, 0.6254728, 0.002524648, , 0.1350039, 630.9567, -0.001729797, -0.003433634, -7.991032e-05, -0.0001587425, 21.63355, -0.006632586, 21.63355, -0.0175662, 1, 2
481, 0.6254728, 0.002524648, , 0.1350039, 501.1867, 0.0035955, 0.001372475, 0.0001661881, 6.344232e-05, 21.63491, -0.0005622362, 21.63491, -0.001488972, 1, 2
481, 0.6254728, 0.002524648, , 0.1350039, 398.1068, 0.0002175028, -0.003841178, 1.008126e-05, -0.000177597, 21.62845, -0.003036311, 21.62845, -0.008043472, 1, 2
482, 0.6254728, 0.002526204, , 0.1375301, 316.2274, -0.002982785, -0.002425299, -0.0001379518, -0.0001121148, 21.62605, 0.005065387, 21.62605, 0.01342017, 1, 2
