Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
169, 0.3495111, 6.666407e-06, , 7.4956e-05, , , , , , , , , , 1, 1
170, 0.3463554, 3.801804e-06, , 7.87578e-05, , , , , , , , , , 1, 4
171, 0.3496688, 1.902014e-06, , 8.065982e-05, 1000000, -0.00153438, -0.002284335, 7.806804e-07, -1.162173e-06, 743.2916, -1819.569, 1965.531, -67.78004, 1, 4
171, 0.3496688, 1.902014e-06, , 8.065982e-05, 794328.2, 0.0001022674, 0.002818697, -1.062541e-06, 5.148863e-07, 963.0905, -2186.095, 2388.839, -66.22397, 1, 4
171, 0.3496688, 1.902014e-06, , 8.065982e-05, 630957.3, -3.166079e-05, -0.002806961, 8.742595e-07, -4.264848e-07, 1235.916, -2607.764, 2885.813, -64.642, 1, 4
172, 0.3498266, 1.933159e-06, , 8.259297e-05, 501187.2, 0.00344968, -0.001473333, 8.311781e-07, 6.892136e-07, 1588.388, -3089.677, 3474.058, -62.79253, 1, 4
172, 0.3498266, 1.933159e-06, , 8.259297e-05, 398107.1, 0.002366941, -0.002876039, 8.867249e-07, 1.583745e-07, 2025.398, -3605.188, 4135.169, -60.67268, 1, 4
172, 0.3498266, 1.933159e-06, , 8.259297e-05, 316227.7, 0.002847676, 0.002373382, -1.03703e-07, 7.498927e-07, 2590.275, -4155.655, 4896.835, -58.06417, 1, 4
173, 0.3498266, 1.87087e-06, , 8.446385e-05, 251188.6, 0.003775093, -0.00122363, 5.519166e-07, 4.169712e-07, 3288.18, -4701.265, 5737.074, -55.03012, 1, 4
173, 0.3498266, 1.87087e-06, , 8.446385e-05, 199526.2, -0.002081427, -0.003366342, 2.062995e-07, -5.59999e-07, 4087.369, -5222.596, 6631.9, -51.95214, 1, 4
173, 0.3498266, 1.87087e-06, , 8.446385e-05, 158489.3, -0.003902209, 0.0005718505, -3.962423e-07, -3.361536e-07, 5014.646, -5697.378, 7589.913, -48.64682, 1, 4
174, 0.3518778, 2.392218e-06, , 8.685607e-05, 125892.5, -0.003411264, -0.00213882, -1.026159e-07, -4.578117e-07, 6038.604, -6097.719, 8581.778, -45.27908, 1, 5
174, 0.3518778, 2.392218e-06, , 8.685607e-05, 99999.97, -0.00363124, -0.001724694, -1.605788e-07, -3.859074e-07, 7147.112, -6435.651, 9617.631, -42.0016, 1, 5
175, 0.3484066, 1.843466e-06, , 8.869953e-05, 79432.8, -0.002408068, 0.003217838, -3.632643e-07, 9.415899e-08, 8363.131, -6690.374, 10709.95, -38.65926, 1, 5
175, 0.3484066, 1.843466e-06, , 8.869953e-05, 63095.71, -0.00302923, 0.002659122, -3.387977e-07, 3.657529e-08, 9675.666, -6804.152, 11828.57, -35.11577, 1, 5
176, 0.3498266, 1.89647e-06, , 9.0596e-05, 50118.7, 0.001930416, -0.003534643, 2.698941e-07, -1.557654e-07, 11035.22, -6727.588, 12924.27, -31.36844, 1, 5
176, 0.3498266, 1.89647e-06, , 9.0596e-05, 39810.7, 0.004023121, 5.278681e-05, 2.542676e-07, 1.36556e-07, 12366.91, -6434.12, 13940.53, -27.48657, 1, 5
176, 0.3498266, 1.89647e-06, , 9.0596e-05, 31622.76, -0.0006668689, 0.003975329, -1.487235e-07, 2.277275e-07, 13577.88, -5939.028, 14819.95, -23.6248, 1, 5
177, 0.3498266, 1.904265e-06, , 9.250027e-05, 25118.85, 0.003321931, -0.002274588, 2.509146e-07, -6.468007e-08, 14605.56, -5300.208, 15537.53, -19.94531, 1, 5
177, 0.3498266, 1.904265e-06, , 9.250027e-05, 19952.61, 0.003999382, -0.0004238116, 2.456349e-07, 4.574115e-08, 15425.62, -4597.871, 16096.28, -16.59759, 1, 5
177, 0.3498266, 1.904265e-06, , 9.250027e-05, 15848.92, 0.0006014765, 0.003980571, -2.155403e-08, 2.42947e-07, 16038.63, -3898.684, 16505.68, -13.66252, 1, 5
178, 0.3488799, 1.865291e-06, , 9.436556e-05, 12589.25, -0.00386617, -0.001102319, -2.132067e-07, -1.088855e-07, 16476.5, -3244.423, 16792.89, -11.13972, 1, 5
178, 0.3488799, 1.865291e-06, , 9.436556e-05, 9999.994, -0.003944997, 0.0007478652, -2.357919e-07, 6.949163e-09, 16809.71, -2676.308, 17021.43, -9.046248, 1, 5
178, 0.3488799, 1.865291e-06, , 9.436556e-05, 7943.277, 0.003844415, -0.001169723, 2.31134e-07, -3.927284e-08, 17001.88, -2171.948, 17140.05, -7.279962, 1, 5
179, 0.3496688, 1.890234e-06, , 9.62558e-05, 6309.569, -0.0008948671, 0.003912634, -7.484179e-08, 2.204523e-07, 17149.7, -1762.953, 17240.07, -5.869269, 1, 5
179, 0.3496688, 1.890234e-06, , 9.62558e-05, 5011.869, -0.003981064, 0.0004741631, -2.314299e-07, 8.396028e-09, 17253.65, -1422.897, 17312.23, -4.714476, 1, 5
179, 0.3496688, 1.890234e-06, , 9.62558e-05, 3981.069, 0.003774916, -0.001361766, 2.221885e-07, -6.405276e-08, 17317.37, -1136.608, 17354.63, -3.755165, 1, 5
180, 0.3498266, 1.908942e-06, , 9.816474e-05, 3162.275, -0.003274495, 0.002314138, -1.95067e-07, 1.230142e-07, 17362.82, -913.8634, 17386.85, -3.012889, 1, 5
180, 0.3498266, 1.908942e-06, , 9.816474e-05, 2511.885, -0.001073285, -0.003859886, -5.228038e-08, -2.241434e-07, 17391.33, -731.9415, 17406.72, -2.409961, 1, 5
180, 0.3498266, 1.908942e-06, , 9.816474e-05, 1995.261, 0.0002792796, 0.004002687, 8.320756e-09, 2.30128e-07, 17414.42, -583.9293, 17424.21, -1.920486, 1, 5
181, 0.3495111, 1.868409e-06, , 0.0001000331, 1584.892, 0.00397869, -0.0004955409, 2.289156e-07, -2.231222e-08, 17426.04, -466.2298, 17432.27, -1.53257, 1, 5
181, 0.3495111, 1.868409e-06, , 0.0001000331, 1258.924, -0.002422518, 0.003190502, -1.427683e-07, 1.799539e-07, 17435.44, -370.7151, 17439.38, -1.218048, 1, 5
181, 0.3495111, 1.868409e-06, , 0.0001000331, 999.9991, 0.003635805, 0.001696846, 2.067729e-07, 1.00793e-07, 17439.84, -294.8487, 17442.33, -0.9685857, 1, 5
182, 0.3495111, 1.869968e-06, , 0.0001019031, 794.3275, -0.002216773, -0.003340255, -1.24424e-07, -1.932194e-07, 17442.41, -240.7541, 17444.07, -0.7907923, 1, 5
182, 0.3495111, 1.869968e-06, , 0.0001019031, 630.9567, -0.00375013, 0.00140477, -2.158093e-07, 7.806423e-08, 17448.56, -197.6808, 17449.68, -0.6490958, 1, 5
182, 0.3495111, 1.869968e-06, , 0.0001019031, 501.1867, 0.0003434009, -0.003996782, 2.174179e-08, -2.288478e-07, 17449.87, -157.2676, 17450.57, -0.5163665, 1, 5
183, 0.3498266, 1.898029e-06, , 0.0001038011, 398.1068, 0.003941663, 0.0007277409, 2.2575e-07, 4.319165e-08, 17438.72, -112.8072, 17439.09, -0.3706284, 1, 5
183, 0.3498266, 1.898029e-06, , 0.0001038011, 316.2274, -0.0011331, 0.003841304, -6.615532e-08, 2.198511e-07, 17443.7, -95.03361, 17443.96, -0.3121453, 1, 5
183, 0.3498266, 1.898029e-06, , 0.0001038011, 251.1884, 0.004008767, 0.0001027507, 2.296846e-07, 7.041517e-09, 17450.67, -87.63503, 17450.89, -0.2877297, 1, 5
184, 0.3498266, 1.891793e-06, , 0.0001056929, 199.526, -0.001826576, 0.003567933, -1.054452e-07, 2.03976e-07, 17456.2, -69.10669, 17456.34, -0.2268249, 1, 5
184, 0.3498266, 1.891793e-06, , 0.0001056929, 158.4891, 0.003215585, 0.002386518, 1.837814e-07, 1.372696e-07, 17456.98, -53.30172, 17457.06, -0.1749417, 1, 5
