Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
360, 0.5255964, 0.00031775, , 0.009392054, , , , , , , , , , 1, 1
361, 0.5230719, 0.0002263076, , 0.009618361, , , , , , , , , , 1, 3
362, 0.525912, 0.0003100726, , 0.009928434, 1000000, 0.003043804, -0.0002511743, 4.98688e-05, 4.88154e-06, 59.9686, -10.90689, 60.95238, -10.30809, 1, 3
362, 0.525912, 0.0003100726, , 0.009928434, 794328.2, 0.00248193, -0.002570366, 4.66541e-05, -3.104313e-05, 62.28246, -13.65203, 63.76113, -12.36344, 1, 3
362, 0.525912, 0.0003100726, , 0.009928434, 630957.3, 0.001704259, 0.002999495, 1.387892e-05, 4.962621e-05, 64.96491, -16.17323, 66.94784, -13.97979, 1, 3
363, 0.5257542, 0.0003105389, , 0.01023897, 501187.2, 0.004313231, -0.0002136356, 5.981187e-05, 1.308815e-05, 68.07221, -18.46749, 70.53279, -15.17858, 1, 3
363, 0.5257542, 0.0003105389, , 0.01023897, 398107.1, 0.003568363, -0.001964658, 5.342561e-05, -1.213347e-05, 71.45724, -20.54508, 74.35212, -16.04077, 1, 3
363, 0.5257542, 0.0003105389, , 0.01023897, 316227.7, 0.003492685, -0.001799546, 4.920029e-05, -9.321784e-06, 75.21884, -22.32451, 78.46182, -16.53058, 1, 3
364, 0.5257542, 0.0003110051, , 0.01054998, 251188.6, -0.0009877429, 0.003997359, -2.537703e-05, 4.287245e-05, 79.14558, -23.80869, 82.64912, -16.74242, 1, 3
364, 0.5257542, 0.0003110051, , 0.01054998, 199526.2, -0.001793388, -0.003626901, -7.74196e-06, -4.594336e-05, 83.15928, -25.0215, 86.84205, -16.74583, 1, 3
364, 0.5257542, 0.0003110051, , 0.01054998, 158489.3, -0.0002335748, -0.003987256, 1.01255e-05, -4.263079e-05, 87.30349, -26.21501, 91.15441, -16.71367, 1, 3
365, 0.5255964, 0.0003029239, , 0.0108529, 125892.5, 0.00349543, -0.00205794, 4.116531e-05, -1.015898e-05, 91.66657, -27.37015, 95.66549, -16.62477, 1, 3
365, 0.5255964, 0.0003029239, , 0.0108529, 99999.97, -0.003504288, -0.001998972, -2.780225e-05, -2.892993e-05, 96.43868, -28.45065, 100.5478, -16.43674, 1, 3
365, 0.5255964, 0.0003029239, , 0.0108529, 79432.8, -0.002000483, 0.003495775, -2.725632e-05, 2.652525e-05, 101.7992, -29.18683, 105.9006, -15.99812, 1, 3
