Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
495, 0.6504025, 0.003910764, , 0.1718082, , , , , , , , , , 1, 1
496, 0.6504025, 0.003938638, , 0.1757468, 1000000, 0.001252022, -0.0002682199, 8.57862e-05, -3.569007e-05, 13.55013, 2.51072, 13.78077, 10.49735, 1, 2
497, 0.6504025, 0.003947971, , 0.1796948, 794328.2, -0.00197573, -0.0003359503, -0.0001439871, -6.68796e-06, 13.80017, 1.692202, 13.90354, 6.990811, 1, 2
497, 0.6504025, 0.003947971, , 0.1796948, 630957.3, -0.001226914, 0.002687145, -7.263559e-05, 0.0001963929, 14.06861, 1.043986, 14.1073, 4.243955, 1, 2
497, 0.6504025, 0.003947971, , 0.1796948, 501187.2, -0.004783181, -0.0006729996, -0.0003339128, -3.254138e-05, 14.38445, 0.6136627, 14.39753, 2.442845, 1, 2
498, 0.6504025, 0.003946416, , 0.1836412, 398107.1, -0.003660826, -0.002923911, -0.0002541613, -0.0001934758, 14.66366, 0.3416977, 14.66764, 1.334884, 1, 2
498, 0.6504025, 0.003946416, , 0.1836412, 316227.7, -0.004376351, -0.0001229353, -0.0002937947, -4.471568e-06, 14.89887, 0.1916782, 14.9001, 0.737086, 1, 2
498, 0.6504025, 0.003946416, , 0.1836412, 251188.6, 0.004436476, -0.000200019, 0.0002939355, -1.609521e-05, 15.0854, 0.1455542, 15.0861, 0.5528116, 1, 2
499, 0.6504025, 0.003947971, , 0.1875892, 199526.2, 0.003434266, -0.002518669, 0.0002240076, -0.0001679595, 15.21035, 0.1609468, 15.2112, 0.6062471, 1, 2
499, 0.6504025, 0.003947971, , 0.1875892, 158489.3, -0.0008218531, 0.004048903, -4.990694e-05, 0.0002657856, 15.27575, 0.2238164, 15.27739, 0.8394231, 1, 2
499, 0.6504025, 0.003947971, , 0.1875892, 125892.5, -0.002961734, 0.002901761, -0.0001899867, 0.0001937618, 15.27651, 0.3065619, 15.27958, 1.149631, 1, 2
500, 0.6494557, 0.00387486, , 0.191464, 99999.97, 0.001183916, 0.003917279, 8.424858e-05, 0.0002553003, 15.21701, 0.3842368, 15.22186, 1.446439, 1, 2
500, 0.6494557, 0.00387486, , 0.191464, 79432.8, 0.002647759, -0.003083921, 0.0001689466, -0.0002087422, 15.12938, 0.4393033, 15.13576, 1.663198, 1, 2
500, 0.6494557, 0.00387486, , 0.191464, 63095.71, -0.003978872, -0.000805687, -0.0002663359, -4.544509e-05, 15.01822, 0.4625092, 15.02534, 1.763954, 1, 2
501, 0.6504025, 0.003955749, , 0.1954198, 50118.7, 0.0005792525, 0.004003937, 4.696193e-05, 0.0002672139, 14.90463, 0.4516892, 14.91147, 1.735834, 1, 2
501, 0.6504025, 0.003955749, , 0.1954198, 39810.7, 0.0005322095, 0.004000361, 4.349524e-05, 0.0002689097, 14.80891, 0.4161534, 14.81476, 1.609676, 1, 2
502, 0.6504025, 0.003955749, , 0.1993755, 31622.76, 0.003445244, -0.002108008, 0.0002302254, -0.0001488743, 14.7273, 0.3670612, 14.73187, 1.427737, 1, 2
502, 0.6504025, 0.003955749, , 0.1993755, 25118.85, -0.00193915, 0.003535095, -0.0001270302, 0.0002436922, 14.66854, 0.3110564, 14.67184, 1.214814, 1, 2
502, 0.6504025, 0.003955749, , 0.1993755, 19952.61, 6.231243e-05, -0.004025018, -6.173229e-07, -0.0002751148, 14.62974, 0.2593234, 14.63204, 1.015505, 1, 2
503, 0.6511914, 0.004010193, , 0.2033857, 15848.92, -0.003924461, -0.0009097017, -0.0002696514, -5.841856e-05, 14.59949, 0.2107195, 14.60101, 0.8269128, 1, 2
503, 0.6511914, 0.004010193, , 0.2033857, 12589.25, -0.003930567, -0.0008557077, -0.00027026, -5.551368e-05, 14.5789, 0.1716103, 14.57991, 0.6744057, 1, 2
503, 0.6511914, 0.004010193, , 0.2033857, 9999.994, -0.003916688, 0.0008939164, -0.0002682529, 6.389531e-05, 14.56796, 0.1375863, 14.56861, 0.5411106, 1, 2
504, 0.6505603, 0.003974415, , 0.2073601, 7943.277, -0.0003858008, -0.004001478, -2.857531e-05, -0.0002746942, 14.55562, 0.1096876, 14.55603, 0.431759, 1, 2
504, 0.6505603, 0.003974415, , 0.2073601, 6309.569, 0.002569507, -0.003085315, 0.0001753036, -0.0002131204, 14.54975, 0.08860693, 14.55002, 0.3489229, 1, 2
