Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
204, 0.3747563, 4.091481e-06, , 0.0001628694, 25118.85, -0.00218988, 0.003379163, -4.430234e-07, 3.497531e-07, 6754.743, -2294.845, 7133.924, -18.76459, 1, 5
204, 0.3747563, 4.091481e-06, , 0.0001628694, 19952.61, 0.004014258, -0.0002441572, 5.335642e-07, 1.139654e-07, 7101.742, -1974.477, 7371.113, -15.53737, 1, 5
204, 0.3747563, 4.091481e-06, , 0.0001628694, 15848.92, 0.001343695, 0.003794864, 6.301675e-08, 5.301538e-07, 7355.389, -1660.24, 7540.434, -12.7195, 1, 5
205, 0.3728629, 3.86855e-06, , 0.000166738, 12589.25, -0.002739566, 0.002942587, -4.207229e-07, 3.139062e-07, 7535.233, -1371.998, 7659.12, -10.31924, 1, 5
205, 0.3728629, 3.86855e-06, , 0.000166738, 9999.994, -0.001683347, 0.00364547, -2.834374e-07, 4.343057e-07, 7660.565, -1123.504, 7742.514, -8.343555, 1, 5
205, 0.3728629, 3.86855e-06, , 0.000166738, 7943.277, -0.003081764, 0.002580007, -4.312376e-07, 2.826253e-07, 7741.969, -908.8499, 7795.133, -6.695456, 1, 5
206, 0.3747563, 4.10863e-06, , 0.0001708466, 6309.569, 0.003264527, 0.002335308, 3.872352e-07, 3.358751e-07, 7796.037, -731.3043, 7830.262, -5.358927, 1, 5
206, 0.3747563, 4.10863e-06, , 0.0001708466, 5011.869, 0.002412325, -0.003202251, 3.36639e-07, -3.835055e-07, 7834.661, -587.0258, 7856.622, -4.28498, 1, 5
206, 0.3747563, 4.10863e-06, , 0.0001708466, 3981.069, -0.003637566, -0.001695245, -4.48488e-07, -2.427373e-07, 7855.423, -471.7159, 7869.574, -3.436468, 1, 5
207, 0.3747563, 4.100834e-06, , 0.0001749474, 3162.275, 0.000355284, -0.003993803, 6.928175e-08, -5.040985e-07, 7870.856, -376.9555, 7879.878, -2.741947, 1, 5
207, 0.3747563, 4.100834e-06, , 0.0001749474, 2511.885, 0.003550493, 0.001855626, 4.408918e-07, 2.521311e-07, 7882.145, -298.731, 7887.804, -2.170454, 1, 5
207, 0.3747563, 4.100834e-06, , 0.0001749474, 1995.261, -0.003998067, -0.0003375172, -5.049274e-07, -5.805027e-08, 7890.658, -238.7226, 7894.268, -1.732888, 1, 5
208, 0.3742829, 4.035359e-06, , 0.0001789828, 1584.892, -0.0009004219, 0.003907111, -1.258914e-07, 4.9189e-07, 7894.451, -189.9237, 7896.735, -1.378149, 1, 5
208, 0.3742829, 4.035359e-06, , 0.0001789828, 1258.924, -0.003511275, -0.001929881, -4.3976e-07, -2.529068e-07, 7896.612, -152.8689, 7898.091, -1.109039, 1, 5
208, 0.3742829, 4.035359e-06, , 0.0001789828, 999.9991, 0.0007338628, 0.003944378, 8.532437e-08, 5.007225e-07, 7897.789, -119.8047, 7898.698, -0.8690755, 1, 5
209, 0.3739673, 4.001062e-06, , 0.0001829839, 794.3275, 0.003947454, -0.0007000534, 5.007049e-07, -8.238768e-08, 7899.959, -98.24963, 7900.57, -0.7125352, 1, 5
209, 0.3739673, 4.001062e-06, , 0.0001829839, 630.9567, -0.003364571, -0.002173195, -4.230632e-07, -2.793346e-07, 7900.364, -79.53872, 7900.765, -0.5768188, 1, 5
209, 0.3739673, 4.001062e-06, , 0.0001829839, 501.1867, 0.002852935, -0.00282025, 3.63849e-07, -3.542287e-07, 7899.709, -60.31828, 7899.939, -0.4374738, 1, 5
210, 0.3747563, 4.096158e-06, , 0.00018708, 398.1068, 0.003072047, 0.002576036, 3.869326e-07, 3.284968e-07, 7898.609, -48.15275, 7898.756, -0.3492913, 1, 5
210, 0.3747563, 4.096158e-06, , 0.00018708, 316.2274, -0.001191628, -0.003823813, -1.485143e-07, -4.846084e-07, 7901.951, -37.29799, 7902.039, -0.2704397, 1, 5
210, 0.3747563, 4.096158e-06, , 0.00018708, 251.1884, 0.003155588, 0.002474989, 3.982777e-07, 3.148089e-07, 7899.548, -29.77674, 7899.604, -0.215971, 1, 5
211, 0.3745985, 4.089921e-06, , 0.00019117, 199.526, -0.003415796, 0.002097314, -4.332848e-07, 2.643984e-07, 7896.761, -21.74742, 7896.791, -0.1577903, 1, 5
211, 0.3745985, 4.089921e-06, , 0.00019117, 158.4891, -0.002801318, 0.002861614, -3.554687e-07, 3.612243e-07, 7901.642, -20.67418, 7901.669, -0.1499107, 1, 5
211, 0.3745985, 4.089921e-06, , 0.00019117, 125.8924, 0.003809324, 0.001255398, 4.817953e-07, 1.596502e-07, 7902.255, -12.86556, 7902.265, -0.09328247, 1, 5
212, 0.3747563, 4.089921e-06, , 0.0001952599, 99.99988, 0.001686109, -0.003635271, 2.138142e-07, -4.594654e-07, 7907.311, -9.982312, 7907.317, -0.07233104, 1, 5
212, 0.3747563, 4.089921e-06, , 0.0001952599, 79.43272, 0.002861443, -0.002801137, 3.625139e-07, -3.540036e-07, 7902.804, -9.698532, 7902.81, -0.07031488, 1, 5
212, 0.3747563, 4.089921e-06, , 0.0001952599, 63.09565, 0.003386738, 0.002147355, 4.286655e-07, 2.722565e-07, 7896.8, -6.066767, 7896.803, -0.04401784, 1, 5
213, 0.3745985, 4.091481e-06, , 0.0001993513, 50.11866, 0.003930199, -0.0007796962, 4.972566e-07, -9.897146e-08, 7902.782, 4.934391, 7902.783, 0.03577471, 1, 5
213, 0.3745985, 4.091481e-06, , 0.0001993513, 39.81066, 0.003434948, 0.002060807, 4.344628e-07, 2.610397e-07, 7903.122, -5.114447, 7903.124, -0.03707854, 1, 5
213, 0.3745985, 4.091481e-06, , 0.0001993513, 31.62273, -0.003591754, -0.00178311, -4.543939e-07, -2.257896e-07, 7903.053, -2.900071, 7903.054, -0.02102502, 1, 5
214, 0.3745985, 4.07745e-06, , 0.0002034288, 25.11883, -0.001819807, 0.003568441, -2.304976e-07, 4.519225e-07, 7895.926, -0.4100769, 7895.926, -0.002975671, 1, 5
214, 0.3745985, 4.07745e-06, , 0.0002034288, 19.95259, -0.002978979, 0.002678756, -3.771271e-07, 3.384993e-07, 7905.601, -7.200673, 7905.604, -0.0521868, 1, 5
215, 0.3747563, 4.097717e-06, , 0.0002075265, 15.84891, 0.002066595, 0.003436005, 2.614706e-07, 4.349469e-07, 7900.863, -1.72686, 7900.863, -0.01252291, 1, 5
215, 0.3747563, 4.097717e-06, , 0.0002075265, 12.58923, 0.003880861, 0.0009930043, 4.912192e-07, 1.252986e-07, 7901.973, 5.900761, 7901.975, 0.04278535, 1, 5
215, 0.3747563, 4.097717e-06, , 0.0002075265, 9.999984, 0.003107346, 0.002524076, 3.930309e-07, 3.191487e-07, 7907.17, 1.305853, 7907.171, 0.009462281, 1, 5
216, 0.3749141, 4.113306e-06, , 0.0002116398, 7.943269, -0.003988175, -0.000396009, -5.046579e-07, -4.975664e-08, 7903.271, 5.486372, 7903.273, 0.03977415, 1, 5
216, 0.3749141, 4.113306e-06, , 0.0002116398, 6.309563, -0.003829567, 0.00117853, -4.843093e-07, 1.489277e-07, 7907.808, -1.731382, 7907.808, -0.01254468, 1, 5
217, 0.3745985, 4.072774e-06, , 0.0002157126, 5.011864, 0.003999253, -0.0001613732, 5.060464e-07, -2.059338e-08, 7902.828, 2.71263, 7902.828, 0.01966666, 1, 5
217, 0.3745985, 4.072774e-06, , 0.0002157126, 3.981065, 0.0008104428, 0.003924788, 1.022874e-07, 4.968338e-07, 7900.559, -4.659889, 7900.56, -0.03379406, 1, 5
218, 0.3749141, 4.124219e-06, , 0.0002198368, 3.162272, 0.001461849, 0.003729185, 1.851451e-07, 4.71796e-07, 7903.093, 2.903149, 7903.093, 0.02104723, 1, 5
218, 0.3749141, 4.124219e-06, , 0.0002198368, 2.511882, 0.003817912, -0.00120682, 4.829856e-07, -1.528434e-07, 7903.995, 2.594531, 7903.996, 0.01880766, 1, 5
219, 0.3749141, 4.114865e-06, , 0.0002239517, 1.995259, -0.003717856, -0.00150188, -4.706402e-07, -1.897514e-07, 7901.728, 5.347109, 7901.729, 0.03877212, 1, 5
220, 0.3733362, 3.919996e-06, , 0.0002278717, 1.58489, 0.003831838, 0.001169784, 4.849463e-07, 1.477598e-07, 7902.864, 4.24411, 7902.865, 0.0307698, 1, 5
221, 0.3753874, 4.169428e-06, , 0.0002320411, 1.258923, -0.003572148, 0.001808492, -4.519301e-07, 2.290524e-07, 7902.433, 3.495515, 7902.433, 0.02534387, 1, 5
222, 0.3747563, 4.091481e-06, , 0.0002361326, , , , , , , , , , 1, 5
223, 0.3747563, 4.060302e-06, , 0.0002401929, 1, -0.0005492566, -0.003971952, -6.948414e-08, -5.027146e-07, 7901.078, -0.5110275, 7901.078, -0.003705787, 1, 5
