Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
85, 0.2748799, 6.666407e-06, , 4.730624e-05, , , , , , , , , , 1, 1
86, 0.2788244, 2.202328e-07, , 4.752647e-05, , , , , , , , , , 1, 4
87, 0.2748799, 1.73517e-07, , 4.769998e-05, 1000000, -0.002135622, 0.001472706, -2.461185e-07, -2.732777e-07, 910.5638, -6994.772, 7053.791, -82.58307, 1, 4
87, 0.2748799, 1.73517e-07, , 4.769998e-05, 794328.2, 0.002543919, -0.0009579883, 1.497095e-07, 2.541207e-07, 1579.536, -9080.125, 9216.485, -80.13184, 1, 4
87, 0.2748799, 1.73517e-07, , 4.769998e-05, 630957.3, 0.0008191907, 0.002627033, -2.040738e-07, 1.138984e-07, 2417.466, -11523.71, 11774.55, -78.15219, 1, 4
88, 0.2748799, 2.513771e-07, , 4.795136e-05, 501187.2, 0.002370333, 0.002857396, -1.501067e-07, 1.986167e-07, 3415.964, -14515.86, 14912.38, -76.75773, 1, 4
88, 0.2748799, 2.513771e-07, , 4.795136e-05, 398107.1, -0.003442696, 0.001367745, -1.212155e-07, -1.595526e-07, 4958.399, -17810.19, 18487.52, -74.44267, 1, 4
88, 0.2748799, 2.513771e-07, , 4.795136e-05, 316227.7, 0.003495627, -0.001198477, 9.626801e-08, 1.299221e-07, 6914.997, -21781.77, 22853.07, -72.38707, 1, 4
89, 0.2748799, 1.89089e-07, , 4.814045e-05, 251188.6, -0.001331662, 0.003731435, -1.425755e-07, 1.491784e-10, 9367.422, -26161.84, 27788.32, -70.29976, 1, 4
89, 0.2748799, 1.89089e-07, , 4.814045e-05, 199526.2, 0.003053566, -0.002514706, 1.038835e-07, 5.486204e-08, 12987.84, -31066, 33671.65, -67.31154, 1, 4
89, 0.2748799, 1.89089e-07, , 4.814045e-05, 158489.3, 0.003076317, -0.002464644, 8.79132e-08, 4.276843e-08, 17267.44, -36435.31, 40319.93, -64.64277, 1, 4
90, 0.2717242, 2.455356e-07, , 4.838599e-05, 125892.5, 0.003494815, -0.001997838, 7.128796e-08, 4.427828e-08, 22815.27, -42195.89, 47969.05, -61.59997, 1, 5
90, 0.2717242, 2.455356e-07, , 4.838599e-05, 99999.97, 0.001137984, -0.003852747, 6.921121e-08, -1.867117e-08, 29325.21, -47755.43, 56040.61, -58.44713, 1, 5
91, 0.273302, 1.987669e-07, , 4.858475e-05, 79432.8, -0.003536763, -0.001905661, -7.060495e-09, -6.096666e-08, 37473.11, -53671.71, 65459.04, -55.0776, 1, 5
91, 0.273302, 1.987669e-07, , 4.858475e-05, 63095.71, -0.003479984, 0.002032055, -4.977709e-08, -1.938002e-08, 46907.13, -59085.75, 75441.4, -51.55456, 1, 5
91, 0.273302, 1.987669e-07, , 4.858475e-05, 50118.7, 0.002227162, 0.003354738, -1.138782e-08, 4.523211e-08, 58088.73, -63863.17, 86329.63, -47.71094, 1, 5
92, 0.2747221, 2.143565e-07, , 4.879911e-05, 39810.7, -0.001194768, 0.003841299, -3.604079e-08, 1.996169e-08, 70542.39, -67511.12, 97642.1, -43.74215, 1, 5
92, 0.2747221, 2.143565e-07, , 4.879911e-05, 31622.76, -0.004004799, -0.0004551358, -2.573312e-08, -2.663061e-08, 83985.68, -69228.08, 108839.9, -39.49822, 1, 5
93, 0.2747221, 2.127975e-07, , 4.901191e-05, 25118.85, 0.002279734, 0.003318078, -4.679831e-10, 3.3576e-08, 97857.55, -69261.65, 119888.6, -35.29011, 1, 5
93, 0.2747221, 2.127975e-07, , 4.901191e-05, 19952.61, 0.003366979, 0.002198152, 1.347846e-08, 2.781276e-08, 111512, -67018.48, 130101.5, -31.00577, 1, 5
93, 0.2747221, 2.127975e-07, , 4.901191e-05, 15848.92, 0.0008359717, 0.003937379, -7.488294e-09, 2.79441e-08, 123982.1, -63139.84, 139133.8, -26.98818, 1, 5
94, 0.2799289, 2.383407e-07, , 4.925025e-05, 12589.25, -0.003161941, 0.002482247, -2.647363e-08, 7.081067e-09, 134867.9, -57689.04, 146688, -23.15857, 1, 6
94, 0.2799289, 2.383407e-07, , 4.925025e-05, 9999.994, 0.002325414, 0.003273248, 7.389843e-09, 2.477208e-08, 147051.7, -50004.91, 155321.2, -18.7806, 1, 6
95, 0.2750376, 2.045179e-07, , 4.945477e-05, 7943.277, 0.001793506, -0.003595878, 1.737938e-08, -1.850079e-08, 151627, -45494.08, 158305, -16.70132, 1, 6
95, 0.2750376, 2.045179e-07, , 4.945477e-05, 6309.569, 0.003963149, -0.0006329212, 2.457194e-08, 2.027718e-09, 158085.5, -38803.38, 162778.1, -13.79106, 1, 6
95, 0.2750376, 2.045179e-07, , 4.945477e-05, 5011.869, 0.001664165, 0.0036472, 5.47006e-09, 2.351979e-08, 162723.6, -32910.88, 166018.3, -11.43385, 1, 6
96, 0.2748799, 2.046737e-07, , 4.965944e-05, 3981.069, 0.003342163, 0.002221603, 1.74343e-08, 1.626326e-08, 166063.9, -27482.48, 168322.6, -9.396901, 1, 6
96, 0.2748799, 2.046737e-07, , 4.965944e-05, 3162.275, 0.0003441768, 0.003994165, -1.130515e-09, 2.355623e-08, 168469.5, -22696.09, 169991.5, -7.672648, 1, 6
96, 0.2748799, 2.046737e-07, , 4.965944e-05, 2511.885, 0.001396188, -0.003754493, 1.049055e-08, -2.087895e-08, 170402.3, -18747.44, 171430.5, -6.278357, 1, 6
97, 0.2750376, 2.035827e-07, , 4.986302e-05, 1995.261, -0.001204363, -0.003826665, -4.993294e-09, -2.272914e-08, 171712.8, -15264.54, 172390, -5.079999, 1, 6
97, 0.2750376, 2.035827e-07, , 4.986302e-05, 1584.892, -0.003012639, -0.002644948, -1.628765e-08, -1.649088e-08, 172524.2, -12287.1, 172961.2, -4.073704, 1, 6
97, 0.2750376, 2.035827e-07, , 4.986302e-05, 1258.924, -0.003900864, 0.0009141365, -2.275767e-08, 3.952722e-09, 173161.7, -10092.27, 173455.5, -3.335561, 1, 6
98, 0.2737754, 1.961011e-07, , 5.005912e-05, 999.9991, 0.003410797, 0.002110508, 1.902539e-08, 1.304106e-08, 173701, -8133.254, 173891.3, -2.680819, 1, 6
98, 0.2737754, 1.961011e-07, , 5.005912e-05, 794.3275, 0.001278975, -0.003798815, 8.143096e-09, -2.153048e-08, 174014.1, -6411.287, 174132.1, -2.110022, 1, 6
98, 0.2737754, 1.961011e-07, , 5.005912e-05, 630.9567, -0.001347751, 0.003771615, -8.413864e-09, 2.140674e-08, 174046.4, -5449.294, 174131.6, -1.793313, 1, 6
99, 0.2748799, 2.026475e-07, , 5.026177e-05, 501.1867, -0.002883377, -0.00278917, -1.616396e-08, -1.637175e-08, 174322.7, -4008.79, 174368.8, -1.317363, 1, 6
99, 0.2748799, 2.026475e-07, , 5.026177e-05, 398.1068, 0.00230944, -0.003276148, 1.357248e-08, -1.852952e-08, 174484.6, -3170.522, 174513.4, -1.040995, 1, 6
99, 0.2748799, 2.026475e-07, , 5.026177e-05, 316.2274, 0.003495051, 0.001953609, 1.983391e-08, 1.149868e-08, 174626.7, -2741.156, 174648.2, -0.8993112, 1, 6
100, 0.2748799, 2.040503e-07, , 5.046582e-05, 251.1884, 0.0003064207, -0.003999019, 2.103088e-09, -2.284874e-08, 174775.1, -2676.15, 174795.6, -0.8772425, 1, 6
