Experiment:, BIAS_SCAN
Start date:, 15 January 2024
Start time:, 10:43:19 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
224, 0.3996859, 2.222043e-05, , 0.0002624133, , , , , , , , , , 1, 1
225, 0.4055239, 8.769288e-06, , 0.0002711826, , , , , , , , , , 1, 4
226, 0.3995281, 9.31431e-06, , 0.0002804969, 1000000, 0.00259056, -0.002045688, 6.142314e-06, 1.710144e-06, 305.3583, -418.0664, 517.7096, -53.85537, 1, 4
226, 0.3995281, 9.31431e-06, , 0.0002804969, 794328.2, -0.003263138, -0.0002029621, -2.874913e-06, -4.541821e-06, 356.5903, -492.7477, 608.2409, -54.1076, 1, 4
226, 0.3995281, 9.31431e-06, , 0.0002804969, 630957.3, 0.0006826112, -0.00297555, 3.926423e-06, -1.677762e-06, 420.8325, -578.0052, 714.9756, -53.94249, 1, 4
227, 0.3996859, 9.049585e-06, , 0.0002895465, 501187.2, 0.0006840907, 0.003857863, -3.20024e-06, 3.39906e-06, 501.2058, -673.1476, 839.2467, -53.32972, 1, 4
227, 0.3996859, 9.049585e-06, , 0.0002895465, 398107.1, 0.002934589, -0.002433341, 3.793463e-06, 8.357856e-07, 602.9932, -774.3094, 981.405, -52.09034, 1, 4
227, 0.3996859, 9.049585e-06, , 0.0002895465, 316227.7, -0.003742824, -0.0003325073, -1.87276e-06, -2.707868e-06, 729.701, -877.5425, 1141.291, -50.25553, 1, 4
228, 0.3995281, 8.909437e-06, , 0.0002984559, 251188.6, -0.003981639, -0.0003533705, -1.832146e-06, -2.431585e-06, 879.6929, -974.6372, 1312.927, -47.93106, 1, 4
228, 0.3995281, 8.909437e-06, , 0.0002984559, 199526.2, -0.003863478, -0.0009183864, -1.381975e-06, -2.271843e-06, 1050.138, -1061.786, 1493.379, -45.31601, 1, 4
228, 0.3995281, 8.909437e-06, , 0.0002984559, 158489.3, 0.002607276, -0.002967116, 2.338586e-06, -2.480241e-07, 1235.559, -1137.725, 1679.59, -42.63944, 1, 4
229, 0.4031571, 1.154953e-05, , 0.0003100054, 125892.5, -0.002964302, -0.002729177, -2.752187e-07, -2.134625e-06, 1433.738, -1203.823, 1872.109, -40.01816, 1, 5
229, 0.4031571, 1.154953e-05, , 0.0003100054, 99999.97, 0.004027174, 0.0001045895, 1.51266e-06, 1.220087e-06, 1646.746, -1259.096, 2072.944, -37.40141, 1, 5
230, 0.3984237, 8.841622e-06, , 0.0003188471, 79432.8, -0.00341187, 0.002134787, -1.756901e-06, -8.402211e-08, 1879.573, -1304.976, 2288.178, -34.772, 1, 5
230, 0.3984237, 8.841622e-06, , 0.0003188471, 63095.71, 0.001251626, 0.003835351, -3.838054e-07, 1.559974e-06, 2132.134, -1326.913, 2511.313, -31.89567, 1, 5
231, 0.3993703, 8.924246e-06, , 0.0003277713, 50118.7, 0.002618104, -0.003064002, 1.378687e-06, -5.237417e-07, 2397.283, -1311.715, 2732.684, -28.68603, 1, 5
231, 0.3993703, 8.924246e-06, , 0.0003277713, 39810.7, -0.0008759469, 0.003929281, -8.390159e-07, 1.082571e-06, 2659.331, -1251.903, 2939.269, -25.20912, 1, 5
231, 0.3993703, 8.924246e-06, , 0.0003277713, 31622.76, -0.004028455, 0.0001885353, -1.223936e-06, -4.207057e-07, 2896.248, -1149.572, 3116.05, -21.64901, 1, 5
232, 0.3995281, 8.94919e-06, , 0.0003367205, 25118.85, -0.003754567, 0.001458726, -1.234544e-06, 6.504469e-08, 3094.921, -1018.528, 3258.21, -18.21619, 1, 5
232, 0.3995281, 8.94919e-06, , 0.0003367205, 19952.61, -0.001625219, -0.003679953, -1.818708e-07, -1.181285e-06, 3249.993, -875.4367, 3365.835, -15.0757, 1, 5
232, 0.3995281, 8.94919e-06, , 0.0003367205, 15848.92, -0.00185522, -0.003573801, -3.048958e-07, -1.129265e-06, 3363.115, -734.8322, 3442.459, -12.32528, 1, 5
233, 0.3984237, 8.562568e-06, , 0.0003452831, 12589.25, 0.0006803143, -0.003963552, 3.883426e-07, -1.083117e-06, 3442.108, -606.0315, 3495.051, -9.98539, 1, 5
233, 0.3984237, 8.562568e-06, , 0.0003452831, 9999.994, -0.003916163, 0.0008907086, -1.133477e-06, 9.447082e-08, 3496.209, -494.4246, 3530.996, -8.049241, 1, 5
233, 0.3984237, 8.562568e-06, , 0.0003452831, 7943.277, 0.001017293, -0.003888632, 4.07325e-07, -1.055095e-06, 3531.472, -399.1713, 3553.96, -6.448916, 1, 5
234, 0.3995281, 8.960103e-06, , 0.0003542432, 6309.569, 0.003245797, 0.002362818, 8.461352e-07, 7.410191e-07, 3555.007, -320.8833, 3569.46, -5.157674, 1, 5
234, 0.3995281, 8.960103e-06, , 0.0003542432, 5011.869, 0.001612008, 0.003671722, 3.754477e-07, 1.055222e-06, 3571.038, -257.0742, 3580.279, -4.117543, 1, 5
234, 0.3995281, 8.960103e-06, , 0.0003542432, 3981.069, -0.003093206, -0.002557985, -8.202587e-07, -7.615942e-07, 3580.138, -205.5778, 3586.036, -3.286415, 1, 5
235, 0.3995281, 8.94763e-06, , 0.0003631908, 3162.275, 0.001443986, 0.003742152, 3.542104e-07, 1.059512e-06, 3586.716, -163.7868, 3590.454, -2.614586, 1, 5
235, 0.3995281, 8.94763e-06, , 0.0003631908, 2511.885, 0.003880872, 0.0009974204, 1.069165e-06, 3.165148e-07, 3591.254, -130.2556, 3593.616, -2.07722, 1, 5
235, 0.3995281, 8.94763e-06, , 0.0003631908, 1995.261, -0.002425912, 0.003196933, -6.999113e-07, 8.692024e-07, 3594.625, -103.5506, 3596.116, -1.650067, 1, 5
236, 0.3990548, 8.791734e-06, , 0.0003719825, 1584.892, 0.003995297, 0.0003430324, 1.108222e-06, 1.208935e-07, 3596.114, -82.7582, 3597.066, -1.318328, 1, 5
236, 0.3990548, 8.791734e-06, , 0.0003719825, 1258.924, -0.003398399, 0.002122921, -9.550914e-07, 5.724945e-07, 3597.842, -66.14745, 3598.45, -1.053282, 1, 5
236, 0.3990548, 8.791734e-06, , 0.0003719825, 999.9991, 0.002859102, 0.002815758, 7.834254e-07, 7.942073e-07, 3596.717, -52.05497, 3597.094, -0.829179, 1, 5
